rna	protein	methylation
RUFY2	7.2683328395665e-06	0.475416330054034	2.38220987923365e-05
ZFR	0.0342786474051035	0.260621094107696	2.06665333787378e-06
HDDC2	0.0030150702935477	0.380365866714368	0.000146200558631529
RABL3	0.0781632810637043	0.249049634367535	0.33462613121977
OSBPL1A	0.851018008926438	0.798778650308696	0.000292321819106529
NAPB	0.173161378143721	0.509627363282033	5.23019605731084e-05
UCHL5	9.21541350770071e-05	0.121980867818826	0.0279510716311707
MRPL44	0.0639087720765211	0.080403094958351	0.0582836501017198
PACSIN3	2.56781453814681e-08	0.475416330054034	4.17796120161872e-06
PTDSS2	2.57440273007671e-05	0.143981966274657	2.36889930730862e-08
CDC42EP4	0.000121693584209393	0.337339851276747	3.25678754717232e-06
VAV2	0.0506610331524945	0.168721421805297	4.15909577079063e-07
DAGLB	0.00213267740326672	0.619077858526091	0.00085891617795737
SLC2A1	0.000408188138910579	0.310376148524238	1.70644993033071e-08
ACSL3	0.14421981219783	0.0621001956660749	9.10274917610161e-10
TMEM132A	0.167883537562547	0.903919884354322	4.58322923321084e-10
PTBP1	0.136036875880696	0.657599701709421	3.02078498793501e-06
WDR91	0.000198545394395233	0.442439114010384	4.13725935772004e-11
CUL5	0.000345272811374928	0.310376148524238	0.00707506692771046
ESYT1	0.000377925411747329	0.013159555065374	0.305379941456667
MTMR2	0.0286808622055588	0.442439114010384	0.00267452163761793
NDUFB4	0.119139472392559	0.492372352908265	8.54236836991996e-11
NPM1	0.315669340289291	0.847215594087052	3.87818744021678e-06
KIF3B	0.968956091538836	0.819589606524758	1.84859540416383e-05
TOM1	0.0054916284761912	0.351338600268361	1.89195058715004e-05
MMRN2	1.85545404233093e-07	0.989299135232226	0.00117300979712853
NEO1	0.148926122494921	0.42642976881125	7.82570957371319e-08
VPS28	0.530162703304703	0.798778650308696	0.00291021423631103
MVB12B	0.81931248312309	0.0707968528485415	8.28622395198708e-08
TRAPPC3	0.0342786474051035	0.013159555065374	0.0767723023478923
BGN	0.000245687407106711	0.861566339162661	0.00586553968636124
NUDCD3	2.86609708417612e-07	0.102566348261607	9.01976866198318e-07
SERPINB6	3.63102858599381e-10	0.0439707571465935	1.10509792382383e-09
GLG1	0.0445916602217399	0.989299135232226	0.000349459175244082
GPSM1	0.824577743878789	0.260621094107696	0.22730240183204
ITGA1	0.0531088161279118	0.509627363282033	5.23019605731084e-05
LEMD2	0.00086322148651628	0.638224520577462	0.000275308344566009
GAK	0.245052104317104	0.186805714061144	0.000100117071562364
NECAB2	0.302788584992756	0.840525547422646	2.51362751112002e-08
GPM6A	0.0222551092725947	0.0909747546817469	0.0148789475070697
COL4A1	2.94447367893111e-05	0.143981966274657	1.23290695585218e-07
TMX4	0.00494604536193183	0.946536253591906	1.36980937617942e-06
CPE	0.552568108856907	0.206203739357378	2.29960143064573e-08
VCAN	0.000650774510024795	0.0352940789281363	0.0685575350203927
ITGA6	0.146088469069925	0.129019967929116	4.76030581252651e-07
ZFYVE1	0.00145867332213757	0.600176829319052	0.0475609007172061
TFG	0.896337524180387	0.989299135232226	0.00043347120637713
PTBP3	7.35443720423557e-05	0.102566348261607	5.16038560021585e-07
KIF26B	0.030452342205793	0.0621001956660749	1.81173786164544e-08
ARHGDIB	0.000986114385200118	0.186805714061144	9.02655206896421e-08
THOC2	0.003790011000576	1	0.967075485472127
NUCB2	0.00634674756471197	0.657599701709421	7.70731678626312e-11
FECH	0.0134317026981349	0.492372352908265	2.92480615078643e-05
CBX5	0.0166531264395336	0.492372352908265	0.00787989414421637
SYNJ1	0.000188165721874	0.284802455089438	3.2215028955942e-05
PGM5	0.41377448257295	0.121980867818826	0.0742276426022955
TALDO1	0.00939526565826731	0.00147736447219523	0.0415473260344388
QPRT	0.0909558316960627	0.600176829319052	8.28622395198708e-08
TMOD2	5.53329817298923e-07	0.102566348261607	0.609493625540527
IVD	0.000519618252294118	0.989299135232226	0.0178730398310583
VPS13D	0.514758215987943	0.458771762212384	9.11275894884148e-06
GAPVD1	0.000792579878007646	0.619077858526091	0.53242617197432
PGM1	0.0694332538280626	0.380365866714368	0.000264486459646628
WDR11	0.0345670246549375	0.581524840221526	0.00199742504610253
SRSF4	0.678466269651374	0.509627363282033	0.00101390538738401
TMEM192	0.629635666643512	0.323683222684332	0.000140234086014856
HNRNPA2B1	0.327230249491462	0.168721421805297	0.265079799812139
NMD3	0.333958371264091	0.619077858526091	0.00137940096221108
MAP2K2	0.0130549969981079	0.310376148524238	0.000782609283480066
NUMBL	0.0023342995999796	0.151916015559586	5.85155791480634e-11
LAMP2	0.39847803253179	0.458771762212384	0.140042155430315
PPCS	1.75834171189579e-09	0.000486619417965541	0.000924868532985341
ENPP7	0.0194138571078554	0.638224520577462	2.73152000356147e-06
NT5C3A	0.0781632810637043	0.121980867818826	4.58067530218835e-05
DHTKD1	1.31810225413557e-05	0.00152746149257962	7.60484588643313e-08
ZW10	0.523532215796112	0.619077858526091	0.030629316038241
PRKCG	0.662430455150133	0.717013501094681	7.74286295270927e-05
UBXN4	0.0105665286430866	0.989299135232226	0.0348359753545847
HEXB	4.55760530303519e-07	0.0855640175760677	2.69831306935977e-09
NCKAP1L	0.000188165721874	0.0352940789281363	4.93450156741498e-08
TNKS1BP1	1.06049628236796e-05	0.0621001956660749	3.68644417354833e-08
SNRPE	0.0254026870835321	0.798778650308696	0.0114654169424769
DYNC1LI1	0.0108789225918777	0.0439707571465935	0.00605319688475697
LSM14A	0.361755406423416	0.903919884354322	2.5970470902839e-06
GNS	0.000145459783582484	0.0855640175760677	3.91959111628285e-05
MRPL11	0.260493276938219	0.115230920621756	0.000712635786042149
MAPK6	0.111331440968679	0.458771762212384	0.015347953588245
IDH3A	0.000832260310935594	0.196339861537261	1.52339674229555e-10
SRP14	0.323899424692307	0.297413982525763	9.40783941893274e-05
ROCK2	0.00140834869698783	0.143981966274657	0.00634483305975719
ABLIM1	0.0014931382439243	0.458771762212384	0.00058978999176983
SRP72	0.000802331948780165	0.42642976881125	0.142116670044466
SCAMP3	0.0135593889031951	0.0542572907247079	0.539223521282929
MBD1	0.0161976946592088	0.989299135232226	1.68391768697998e-06
ROGDI	0.615284526037894	0.92520398580332	0.0405261883327735
WBP2	0.00654488973887836	0.0239155168598644	0.0168999995604087
STRAP	0.845715533012494	0.42642976881125	0.0118068526497994
GNB2	0.000215128197926485	0.115230920621756	2.22369482008328e-05
CSK	0.00654488973887836	0.475416330054034	5.70347807598692e-08
LSM5	0.000974306553071933	0.216405710808755	0.000179790933142297
RPL36	0.302789367490561	0.0109579196942444	0.0639853506628235
APPL1	0.00479220816933524	0.022045470341015	0.618970177952646
PACSIN1	0.310797794937506	0.677199220278339	1.64564482522305e-05
GMPPB	1.20112821527498e-05	0.013159555065374	0.000459460844301085
TRIP10	9.57944619440017e-06	0.0754819199087473	6.51053040357019e-05
BRD3	0.0010597889030729	0.0409094068202995	0.11202780101293
ZC3H15	6.29792264597262e-06	0.717013501094681	0.000977378981702066
HLA-E	1.83336776712009e-09	0.080403094958351	0.030629316038241
TSG101	0.421551272670601	0.0754819199087473	0.297999400318096
SYNRG	5.14102418619556e-05	0.323683222684332	0.00729713122100784
IGSF8	0.00435632551055125	0.323683222684332	4.31664074239647e-09
SPARC	0.000276628713712314	0.129019967929116	0.00186319558939916
CDH2	0.172096007687817	0.638224520577462	2.45457955203764e-09
TMTC3	0.363539578719697	0.819589606524758	2.0752514727658e-05
MYL6	1.96271597749073e-05	0.0157135326312431	0.0320099352433363
ARL8A	0.000387771875319019	0.284802455089438	0.406149282232906
PMPCB	0.13692798977632	0.143981966274657	2.43739641316924e-05
ASL	2.81583216997218e-05	0.0380185746286904	4.65592588833706e-08
SAMM50	0.0054916284761912	0.638224520577462	0.546064073649484
CLIP2	0.0210944174068987	0.840525547422646	0.00254161557966029
CHCHD6	0.03485717764341	0.677199220278339	1.30164764258472e-05
TMEM165	6.65745474635611e-05	0.337339851276747	9.01976866198318e-07
HNRNPU	0.278091613700385	0.337339851276747	0.000782609283480066
MAPK8IP3	0.142369532999593	0.226944149696647	2.82927139587667e-08
DCTN5	0.000812195272797493	0.186805714061144	0.33462613121977
SDF2	0.030452342205793	0.946536253591906	0.0157493019324079
QTRT1	0.000195901185350503	0.0580748216074045	3.16874766193691e-07
CFDP1	0.00014153884101517	0.0855640175760677	1.05579521203715e-06
ATP1A1	1.3827617671738e-06	0.545017852327191	1.46404132323352e-05
GBE1	0.00192502034055688	0.160162216797701	1.78728175879676e-09
NIF3L1	0.000463705237143471	0.0352940789281363	0.000782609283480066
IGSF1	0.249198182649858	0.861566339162661	5.9663580845734e-05
PDAP1	1.06049628236796e-05	0.323683222684332	5.00456057542448e-05
ITPR1	0.864303193265143	0.69700565276909	6.060029736404e-07
ABHD12	5.36525399833683e-06	0.882704857463063	0.0447423474598986
MCM2	0.00129708691059889	0.0580748216074045	0.0279510716311707
RCN2	0.0401230453133034	0.42642976881125	0.824422040383403
HIP1	0.698398044974264	0.840525547422646	1.02851405460725e-06
EDC3	0.0216679993820893	0.458771762212384	0.529043838419818
SLC25A1	0.0209061856346788	6.17179624631662e-05	3.13042796027703e-05
MRC2	9.98177204650462e-09	0.00906990759535551	3.90863115282019e-08
GTF3C1	0.03634115937855	0.967067154076786	9.55526180632899e-08
CPSF1	0.10393296144425	0.967908324432821	0.00295956927952302
SARM1	0.0578530787299292	0.0259133358229601	1.49875987019071e-05
F2	0.00404229392825366	0.410742719922996	6.04254291048741e-08
ACACA	0.00120823749512919	0.00549351816198177	0.0662389474070198
SERPINE2	0.501741932719145	0.143981966274657	0.12290155756316
SNPH	0.00510433527473957	0.395388731206077	2.80123763826852e-06
RPS5	0.0678890366985915	0.310376148524238	0.0511387582795476
FUNDC2	0.0583013189793873	0.0542572907247079	1.25349099923313e-06
TSC1	0.000280283505729455	0.798778650308696	4.39022584868204e-07
AKAP12	0.279593836029693	0.108760291731593	2.74693292357287e-08
PRPSAP1	0.00967667775349364	0.903919884354322	1.68391768697998e-06
NUP160	0.101085235416529	0.323683222684332	2.30414898511994e-09
CTR9	0.584695937592618	0.395388731206077	0.0352825744144169
CKAP5	0.020167821178341	0.619077858526091	0.00038555753151984
YLPM1	0.0119803453447223	0.0966387135405686	0.046416058151312
PRDX5	0.596377052694561	0.066337439668659	0.000264486459646628
HUWE1	0.000135843623056046	0.0506378458495154	0.195303162530821
PRUNE2	0.767144469063437	0.260621094107696	0.039034419420409
NDUFS2	0.0949050641750451	0.196339861537261	6.78023755511892e-08
CPNE6	0.0556511685819318	0.92520398580332	1.03602412978198e-09
VPS18	7.0476759749424e-05	0.967908324432821	0.000636349979250973
API5	0.00163863420845335	0.380365866714368	0.183134266732001
PGD	0.0539463897184599	0.020295220168377	1.84859540416383e-05
PKM	4.4776380418206e-07	0.160162216797701	0.129289271849317
ZC3H18	0.247810742665847	0.177602535934548	0.00173706993038954
RNMT	0.315669340289291	0.563137456240358	0.000329343982863005
WDR81	0.0165000818213152	0.638224520577462	6.04144061738686e-06
SUPT6H	0.589355611936834	0.882704857463063	0.030629316038241
PPP1R8	0.000603972376712085	0.677199220278339	0.780539362263547
LYPLA1	0.769730090702535	0.337339851276747	0.000140234086014856
LGALS4	0.0136877652325224	0.000661861261195334	9.04391092491644e-09
ATP1A2	0.0103627237101123	0.380365866714368	0.0030605776766023
NEBL	0.761981021875601	0.129019967929116	0.00128385147967639
GAD2	0.0414555985263309	0.297413982525763	0.460625641955585
ALDH1L2	3.07868869432109e-05	0.00549351816198177	0.0776361612084348
NTPCR	0.0726082404252838	0.410742719922996	2.73152000356147e-06
PAFAH1B3	0.570820734638027	0.160162216797701	0.0555950355328116
RELA	0.459643362970776	0.757573276044816	0.0670045245133799
CHID1	0.0144836092959469	0.310376148524238	0.000239150950860565
VAT1	3.42890402201754e-07	0.475416330054034	2.09710949075964e-07
HMX3	0.614570964207559	0.0439707571465935	0.502384419999046
BUD31	0.0342786474051035	0.442439114010384	0.0431198331643024
MXRA7	1.25670565864348e-09	0.989299135232226	1.4057457578176e-06
U2AF2	0.000603972376712085	0.778100035369736	0.584438281194525
EIF3H	2.24095881015362e-08	0.410742719922996	0.000329343982863005
SLC12A5	0.688405108210571	0.967908324432821	0.000102267389086921
MRI1	0.000252268768616936	0.395388731206077	6.37024507226177e-05
TRMT11	0.00252488169629494	0.737204567361536	0.0258185776586942
COG6	0.0962515981562432	0.581524840221526	8.52621538377231e-08
ANXA3	0.877626849438097	0.527180586796886	2.67054631932683e-05
MAN2C1	0.000245687407106711	0.272536610193182	6.49943340272809e-06
CLPX	0.000160003597324479	0.600176829319052	0.737344955953263
ANXA11	0.00112503977429224	0.249049634367535	1.45954440819371e-07
LMAN2	0.000962629767808477	0.260621094107696	1.37985410823928e-07
C8B	0.141021235426075	0.284802455089438	0.000393183228923864
SDF2L1	5.06719934056328e-05	0.168721421805297	0.150004055531548
PRKAA1	0.404173866478457	0.143981966274657	0.000410488460905664
SCRN2	0.000239267366769238	0.0707968528485415	1.84510977219215e-09
XRN2	0.478338758950424	0.527180586796886	0.426862401726555
POLR2B	0.293361959158415	0.581524840221526	0.556404901896263
AP2S1	0.00190313160881667	0.737204567361536	0.556404901896263
RDH11	0.056965189145541	0.92520398580332	0.0867173582058639
HMGB2	0.563942434955064	0.581524840221526	3.09756781652741e-06
SMPD1	2.56794733281266e-08	0.0542572907247079	7.33744520937818e-06
WDR47	0.0421359345332739	0.840525547422646	4.38172450386334e-05
SIPA1	8.55639021379087e-07	0.0186609718875455	4.05588235836273e-09
SH3GL1	0.000917206827789609	0.882704857463063	0.0733948991070059
ATP6AP2	5.29174276539208e-05	0.600176829319052	0.89736635949245
MCM4	0.400371250375508	0.136350311774444	3.20563263472914e-05
NME7	0.387232375524302	0.395388731206077	5.77558811151255e-06
METAP2	1.38058949540519e-05	0.160162216797701	0.409071015457471
INSR	0.80880659196375	0.657599701709421	6.82301905260024e-06
EXOC5	0.0148964183940345	0.0506378458495154	6.08753062915293e-06
RTN4IP1	0.0139489049039267	0.657599701709421	7.6710558875803e-09
DPYSL2	0.429413133112365	0.778100035369736	0.539223521282929
ITPKB	8.26526261869361e-07	0.0280428765603968	3.6314763019802e-07
OPA1	0.000754661393992123	0.129019967929116	0.000304206012115193
TBRG4	0.00370908530428337	0.080403094958351	0.0176252868787631
F13A1	2.90098486763466e-05	0.0143895777953175	1.41915832546975e-07
ACTR1A	0.24642871834614	0.0506378458495154	0.987650294156452
DDI2	0.00137569358265218	0.337339851276747	0.00624624538187869
PLXNA4	0.516944530381356	0.36568326411358	1.23470136525951e-06
DCX	1.53082936068156e-06	0.000296819259876181	0.269529910347061
MRPL37	0.247810742665847	0.0171348268383309	0.0166641274556005
RSL1D1	9.49023572178287e-07	0.080403094958351	0.00218120912777178
SNX2	0.0317745150604065	0.196339861537261	2.09710949075964e-07
MTCH1	0.0100635732237912	0.458771762212384	0.00577369174197215
UBA2	0.189738323146688	0.92520398580332	0.000546417493555308
UBL4A	0.000162189697676581	0.840525547422646	0.0589724273752375
NMT1	0.893660788667144	0.545017852327191	1.23290695585218e-07
SUCLG2	0.00668005746981808	0.351338600268361	1.02155195567713e-08
SDF4	0.000130364804511843	0.00609443583916392	3.06040728580305e-05
APOC1	0.000276628713712314	0.638224520577462	0.00476836538559153
COPZ1	5.63018440623334e-06	0.226944149696647	0.0162010406416267
HPCAL4	0.205026662070699	0.36568326411358	7.60484588643313e-08
GOLGB1	0.0615204264197824	0.216405710808755	0.000258756493457211
DAD1	0.00018316924775222	0.0239155168598644	0.000400949672955066
ASRGL1	0.301204297439306	0.0909747546817469	4.49986881356725e-06
GORASP2	0.135150246133051	0.136350311774444	0.000248998929416867
PLSCR4	0.0781632810637043	0.778100035369736	0.0225765477919822
CD276	9.65512531582752e-07	0.0855640175760677	4.39001323929107e-06
PYHIN1	4.41929537845818e-06	0.0352940789281363	0.104106895009122
DMXL1	0.00661216304055539	0.0259133358229601	0.225322373525128
SCPEP1	3.07921708512673e-09	0.0855640175760677	0.00013449750396417
UBE3C	0.0307129297447844	0.619077858526091	0.000158857673503878
PTP4A2	0.106844064169784	0.717013501094681	3.33931221970506e-06
HSD17B10	6.39928897447542e-06	0.160162216797701	0.00105169182959694
TMEM33	0.102501230587685	0.619077858526091	2.49026754579892e-05
LTA4H	0.0120957481078685	0.492372352908265	0.0662389474070198
ACSF3	0.00230817576075547	0.284802455089438	4.96620554061739e-06
MYADM	0.00494604536193183	0.351338600268361	0.00037807022939802
ABCA8	0.683428831096882	0.798778650308696	0.000194029474486619
PRKAR2A	0.620052269692244	0.337339851276747	1.57056620064094e-05
RPL38	0.559379191869208	0.563137456240358	0.816398067453687
TRIP6	6.16358872026215e-09	0.000414524784272683	4.52241683620178e-08
LHX2	0.000198545394395233	0.0966387135405686	4.73669143206056e-10
TSC2	0.877626849438097	0.798778650308696	0.00286161150941954
SYT11	0.0678890366985915	0.903919884354322	0.876989405811862
MCM5	0.00702902087857832	0.177602535934548	0.000176130787152662
SELENBP1	9.88441963625785e-06	0.249049634367535	0.00126093820690444
DCAF8	0.00489427702153394	0.600176829319052	1.49875987019071e-05
CFL2	0.21486936735331	0.143981966274657	4.96620554061739e-06
PSMB7	0.119139472392559	0.42642976881125	0.000113688721813345
HADH	0.790505030297401	0.206203739357378	3.68991252809575e-06
TXN2	0.0816591844367883	0.020295220168377	0.000782609283480066
STX8	0.0424795881113752	0.323683222684332	0.245682192912055
PPIF	0.0381923170144382	0.00494339971111812	2.53221647349887e-06
MIA3	0.234233284114602	1	0.000995487095362811
PLXNB1	0.0175978345982765	0.903919884354322	0.000416914385926525
SLC1A2	0.523532215796112	0.284802455089438	0.000942074354597789
NASP	0.837774977397396	0.442439114010384	1.91931390995842e-08
MT3	7.14855900183827e-05	0.619077858526091	5.5327013254387e-09
GNPDA2	1.45498553844386e-06	0.160162216797701	0.0254771956419818
COMT	0.290263733235593	0.475416330054034	5.16038560021585e-07
AKR1B1	1.27795317933137e-05	0.249049634367535	3.1762208666951e-06
CARHSP1	0.000452067425848585	0.226944149696647	0.0164311509563709
ARPP19	0.152774872680602	0.600176829319052	0.00101390538738401
PSD3	0.0085943211596032	0.757573276044816	9.75973012786083e-07
HSPG2	4.38218115405638e-05	0.563137456240358	1.05307269519617e-08
DOCK10	2.22572361623837e-07	0.102566348261607	0.0330975345682606
TF	0.361755406423416	0.798778650308696	2.01459762872798e-06
WDR1	6.75304679980312e-05	0.115230920621756	2.46894088393449e-06
DEK	0.0182534429120718	0.186805714061144	4.39022584868204e-07
RPL22	0.0203502463952641	0.143981966274657	0.812393231104179
WDR19	0.0658741313848159	0.237826335178484	0.000316541475872104
CANX	0.736326653470083	0.563137456240358	0.14283501104568
ITGA3	3.30226074501187e-08	0.0171348268383309	4.93450156741498e-08
PDLIM5	0.0123295131817624	0.509627363282033	4.63372275193165e-07
ERI3	0.0243131687842748	0.619077858526091	1.75832876644448e-08
ZZEF1	0.0747901978529832	0.677199220278339	0.000102267389086921
SPTB	0.254802203076362	0.168721421805297	5.20064278171548e-09
AMPD3	2.61828597162928e-08	0.657599701709421	1.72623782791373e-07
DERA	0.00272959869464293	0.0621001956660749	0.000216106126210512
SNAPIN	8.35226279403342e-05	0.260621094107696	0.00675333773862287
SLC20A2	0.0543692938591882	0.619077858526091	5.20064278171548e-09
CAPZA1	0.0194523153415288	0.00317673271534061	0.00839882248666354
TBCA	0.00179707718413933	0.92520398580332	3.74801862606849e-05
LRPPRC	0.723606850954387	0.657599701709421	0.358408642825507
GDA	0.646556812559425	0.475416330054034	0.0183777140437623
PHB2	0.761981021875601	0.545017852327191	5.21639376890092e-06
HNRNPDL	0.587023633520057	0.0380185746286904	0.217525490885359
PADI2	0.00370908530428337	0.717013501094681	3.97574444737544e-06
STAT1	0.000802331948780165	0.310376148524238	4.04797819094969e-07
DPP8	7.0476759749424e-05	0.677199220278339	9.28726531862957e-08
MYLK	0.0136881463327726	0.237826335178484	2.28809159527535e-06
PPP4C	0.00201490672923159	0.903919884354322	0.014254275492395
DYNC1LI2	0.977051874893164	0.0239155168598644	0.037491445228062
DPP10	4.95002487901763e-06	0.196339861537261	0.00105169182959694
NMI	2.84151293281545e-06	0.0067480886887895	3.68644417354833e-08
MX1	3.85141786791009e-08	0.0352940789281363	0.00295956927952302
SPARCL1	0.0151773511666633	0.0352940789281363	0.163595264912646
LMF2	0.000667110195108353	0.297413982525763	2.53221647349887e-06
NUP205	0.24642871834614	0.92520398580332	0.134582709778343
PARP9	2.14261285271104e-06	0.00997654988458857	0.122266200761728
ARVCF	0.18633269406698	0.102566348261607	0.000100117071562364
MAN2B1	0.0161976946592088	0.0439707571465935	0.000146200558631529
UGGT1	0.864303193265143	0.563137456240358	2.79492860930809e-05
SEC11C	0.00018565168472945	0.351338600268361	0.00863400418649834
RPS13	0.000611548664577255	0.115230920621756	4.72753247317677e-06
PPP3CB	3.03526604796614e-06	0.108760291731593	1.51340405311117e-08
PRKDC	0.294919363522333	0.717013501094681	0.000183522506208145
SMCHD1	0.0731487842939478	0.903919884354322	3.6368928277481e-10
TINAGL1	0.000101623363934972	0.482755388916638	0.0164311509563709
SNRNP70	0.000773404928788788	0.545017852327191	0.14283501104568
HERC2	0.359976732337249	0.882704857463063	0.0241504338319343
ACLY	0.0102621390542149	0.69700565276909	0.95063074833653
CPVL	5.4368741901234e-07	0.0621001956660749	3.33931221970506e-06
ACP2	2.73305920277936e-05	0.0909747546817469	0.0127001964202606
NDUFA6	0.003999392249375	0.42642976881125	0.000207485806428543
NAE1	0.0747901978529832	0.297413982525763	1.53426258102081e-05
HNRNPLL	0.0726082404252838	0.0707968528485415	1.50104103052828e-07
TUBA1C	9.03271361816963e-09	0.0239155168598644	0.0542899678888959
RPL29	0.78789967165673	0.0327268594907726	4.39022584868204e-07
CYB5B	7.0476759749424e-05	0.778100035369736	0.0425901661245937
RPN1	7.0476759749424e-05	0.0754819199087473	7.49730860277429e-07
PON2	0.00109850605865849	0.581524840221526	1.86672088994061e-08
SMAD4	0.000226896655830837	0.861566339162661	0.0382677510602715
SLC1A3	0.0663731788252805	0.798778650308696	5.00456057542448e-05
AACS	0.00459382882823965	0.260621094107696	7.7007822742198e-06
UQCC2	0.020167821178341	0.323683222684332	6.65934626911397e-06
ADAM9	0.00596657931541375	0.177602535934548	2.94582990597253e-06
ARL6IP5	0.132517136965253	0.69700565276909	3.66492979278841e-05
USP14	0.721071895047388	0.677199220278339	7.30029358274192e-09
HSPB8	0.0378783343398783	0.0352940789281363	0.00454316398026708
CAPZA2	0.251989330588606	0.545017852327191	0.000310316360835161
RENBP	6.02035217847855e-11	0.284802455089438	0.000259226302643396
BRAT1	0.000494034055190936	0.272536610193182	1.17204920496733e-06
CPSF7	0.427439720773405	0.012016727348898	1.76470777473991e-05
RAB35	0.190883663260489	0.410742719922996	0.848601035383545
FXYD6	0.00505107035093932	0.080403094958351	1.12257098199054e-10
FUCA1	1.73760320870695e-08	0.0239155168598644	5.23019605731084e-05
BCAS1	0.400371250375508	0.237826335178484	8.05277953495952e-08
SRPRB	1.5141423690107e-05	0.0966387135405686	0.019158109620065
EPB41	2.61828597162928e-08	0.310376148524238	4.28534992033714e-05
WDR82	0.000832260310935594	0.545017852327191	1.51340405311117e-08
PSMD1	0.00615402031047288	0.903919884354322	6.56477868545495e-07
TMEM63A	0.0102621390542149	0.0855640175760677	4.02454089324319e-08
VPS37A	0.000745448629710346	0.509627363282033	0.0173805493240825
FNBP1	0.968956091538836	0.946536253591906	3.04298168278822e-12
AFG3L2	0.0110917195962177	0.989299135232226	1.41915832546975e-07
EML4	0.00173608020449032	0.0754819199087473	8.89688938859883e-06
SLC27A1	5.73111627765534e-07	0.0409094068202995	4.14378068579984e-08
TLN1	2.17868367200013e-06	0.0621001956660749	0.00058978999176983
FBXO2	0.896337482475028	0.757573276044816	6.21931967051834e-08
BST2	2.66958164407731e-08	0.0580748216074045	0.0314338875553973
USP15	0.0871398436916899	0.380365866714368	0.00217831302295835
PFDN4	0.816682888785281	0.013159555065374	2.09520300459815e-09
NCKAP1	9.35671496110744e-06	0.0472123053381972	5.36417280887121e-09
EPHX1	0.0775926517362173	0.080403094958351	9.19352412826941e-05
ATP9A	0.690898330625293	0.0186609718875455	2.17312530827017e-05
DNAJB6	5.06719934056328e-05	0.882704857463063	1.75832876644448e-08
TRIM25	0.374359869310788	0.600176829319052	5.70637649271289e-09
HSPA12A	0.923164816472923	0.168721421805297	6.99053569791478e-06
HEATR5B	0.00801416624692776	0.638224520577462	8.08374737782253e-05
EHD1	0.0976133766050146	0.581524840221526	2.91400249102555e-08
CMTM5	0.620052269692244	0.0186609718875455	0.000329343982863005
WASF1	4.27894463959158e-06	0.0966387135405686	0.0108087305980299
UBQLN4	0.0366442685686121	0.0044392793401831	0.0225765477919822
LAMTOR2	1.68552655994841e-05	0.840525547422646	3.93131787084654e-09
CBR4	0.00160108503280432	0.00549351816198177	0.256332111940507
HDGF	0.0456804944173081	0.115230920621756	0.816398067453687
PARK7	0.125689681329939	0.260621094107696	5.30080973036475e-07
TXNRD2	0.0639087720765211	0.0044392793401831	9.5068106325449e-07
HOPX	0.000358929625002914	0.168721421805297	0.000111312344097183
PSMB1	0.0180875670411696	0.882704857463063	0.000612658525972208
PGGT1B	0.425471601087863	0.42642976881125	0.000137337582074244
ADAL	7.98368702498144e-07	0.677199220278339	0.00186319558939916
LUM	3.12470458741549e-05	0.657599701709421	0.00100723651875241
SART3	0.000718433261130943	0.226944149696647	7.90498890502664e-07
STX5	0.051466241932086	0.581524840221526	2.66346918156532e-06
SNAP29	0.000373090287818317	0.410742719922996	2.49379786774479e-05
TMEM106B	0.00939526565826731	0.861566339162661	0.971189132797128
NOP9	0.00404250806868909	0.581524840221526	0.000374198124140393
PFKP	0.749119133000595	0.36568326411358	7.99456026677786e-10
PIK3R4	0.163748972704242	0.527180586796886	0.00787989414421637
PROS1	0.00018316924775222	0.310376148524238	1.68391768697998e-06
SEC24B	4.92255339526954e-05	0.102566348261607	6.65934626911397e-06
UBC	6.94702033521045e-07	0.527180586796886	1.36980937617942e-06
CORO1B	9.88280997452151e-05	0.351338600268361	6.49943340272809e-06
OSBPL2	0.952774951439601	0.351338600268361	3.6368928277481e-10
CAPNS1	6.56314419619341e-05	0.458771762212384	0.979418617952775
DOCK1	0.888310979515776	0.92520398580332	1.24162902552287e-05
HBD	0.14446097416678	0.216405710808755	9.75973012786083e-07
RAB2A	0.731229830224191	0.0171348268383309	0.83649222817409
BLMH	0.143292381423486	0.819589606524758	0.69115650068671
PREB	1.4305170548605e-06	0.475416330054034	1.33268525093548e-05
BCKDK	0.516944530381356	0.284802455089438	0.000100117071562364
CAPG	7.23674438911301e-10	0.013159555065374	9.28726531862957e-08
TARDBP	0.0407847502841295	0.545017852327191	0.00291021423631103
GALC	0.000203934724328278	0.0352940789281363	8.52621538377231e-08
LETM1	0.427439720773405	0.395388731206077	1.05579521203715e-06
CTNND2	0.0955764324574891	0.272536610193182	1.80618766682193e-05
UCHL1	0.385377095094162	0.967908324432821	0.197088882491411
ARRB2	0.00208483161364959	0.638224520577462	5.75344904974972e-06
EFR3B	0.275103677302715	0.798778650308696	4.92191026595479e-11
RTKN	0.372542786054763	0.36568326411358	3.06040728580305e-05
NCK1	0.685915267071055	0.380365866714368	0.00335730578184534
HPCAL1	0.00359063942305008	0.946536253591906	6.6574416419221e-09
FGB	0.0461743647484769	0.0506378458495154	2.2346263251987e-06
NUCKS1	0.124855878549572	0.080403094958351	9.26020725410082e-07
LARP7	0.0726082404252838	0.216405710808755	0.00675333773862287
RNF214	0.00018565168472945	0.0259133358229601	4.04797819094969e-07
BBS9	0.00554907026825682	0.42642976881125	2.30414898511994e-09
