rna	protein	methylation
NF1	1.03424453892094	0.000358617744894101	0.0889044117002761
UBR7	0.102641489307178	0.000263144210852852	0.0987271666886916
VAPA	-0.0157404142146155	0.000308725738830684	0.0459177633612838
RYR2	1.11640006963663	-0.00038644090148445	0.0547881009039212
PTBP2	1.17421619460151	0.00065619291625068	0.136830009986664
CELF1	-0.199751659927969	0.000436574399287564	0.13059554485574
NPY	0.0437744004520346	-1.3165858332045e-05	0.0207956452425719
ANKRD44	0.0708411243289131	9.09447309856705e-05	0.097969426106767
STK24	-0.400941729377514	0.000160931110135007	0.131904239289779
HOOK3	1.45182558462914	0.000282735068253558	0.0211149142544048
PTPN9	-0.567298979044427	-0.000217027982195264	-0.0160322298718775
RAB3A	0.374552311711504	9.6721135001657e-05	0.0567337904286497
PDCD5	-0.716005594388473	-8.56999072562717e-05	0.0852261003941738
CDK16	0.0137903196784162	-7.54364019163217e-05	0.0332862235602595
DCLK2	0.0639672432786914	0.000115577607440146	0.0573650110268396
QDPR	-0.706207554870141	0.000323634675824519	0.129594223113498
TSN	-0.0332370833466165	0.000461259060436956	0.0694387548070534
PTK7	-0.718853508631522	-0.000135581999645045	0.178225850508
ITGB1	-0.664600169912809	-0.000585642677563217	0.0810810163594947
PITPNA	-0.205189403482693	0.000153997672210552	0.114242397383475
DHODH	-0.384848194368168	0.000136487373080364	-0.155247982634255
NDUFS1	0.350206455113418	0.0001576366373922	0.0180694358908479
UBAP2L	0.354812315375739	-4.46193806793558e-05	0.039371110331884
COX5B	-0.331306262206419	0.000370296181809801	-0.0825802425536298
DDOST	-0.693814751224398	-0.00053519145419916	0.134314273853107
SEPHS1	0.751737019483354	0.000409400539027146	0.343317437689566
TIMM8A	0.0934248920429306	0.000393816701388329	-0.137578549021835
PTPRZ1	-0.122998379026838	0.00140997794475675	0.0471808558903355
COL14A1	-0.231113879032578	-0.000471954574701862	0.0695314355643086
ASCC3	0.617526545884507	-0.000290726874810234	0.0378043516098468
GDI1	-0.0982810995970682	0.000534255679784641	0.089123700579618
ESD	0.429498605234728	-7.53110437104987e-06	0.179909163110622
C11orf58	-0.57470385631111	0.000161335979798949	0.1150078878811
CSRP2	-0.983071627968769	-0.000306261187688185	0.260359036282442
ANK1	0.813674758791265	-0.00032958381708721	0.175650624061913
COA6	1.08396227060493	0.000407863436418713	0.114183666915634
PHKA1	-0.560341446750681	0.000437711847168644	-0.00369490398710502
ACAT1	0.589171980491605	0.000551184773762231	0.0803138707010102
AHCY	-0.665718633956368	0.000186271016489903	0.15202425810455
SEC23A	-0.175588864335797	-0.00024912522555559	0.0410281603383199
ATP6V1D	-0.401058819539302	0.000250369676558054	0.104016198901756
ANLN	0.835108417260283	-0.000144059953195302	0.0336714841650595
SNRNP40	-0.344901813301133	-4.8223658722709e-05	0.0372078786475899
RTN4RL2	0.032100281978439	0.000309792784177406	0.191375372033978
NXF1	-0.365699781260365	3.88518561652044e-05	0.110756366735091
CYLD	-0.284729397635654	-0.000367939488523183	0.0494367735655588
USP7	0.0543713248317962	3.13539881410025e-05	0.0327528421666447
SPG7	-0.32619384254796	7.76438019973736e-05	0.0226367329861245
PNP	-0.768340347197389	-0.000370222129013568	0.100730585015462
DDX39A	-0.307420381785302	1.91984625301833e-05	0.357200551433394
SAFB2	0.113277753792285	0.000174997635657707	0.0721041809394865
CRTAC1	1.34485614894083	0.000992684332120217	0.0540555561097527
PPM1L	0.613835949968765	0.00054213848684925	0.134490427661924
RUFY2	0.952851110436035	9.00542567779226e-05	0.150501342939972
ZFR	0.172711662369729	8.3323992486008e-05	0.122861516301348
HDDC2	0.617241375026073	0.000117366772184851	0.139640158939825
RABL3	-0.31770886481692	-0.000156827483633989	0.0246243782986226
OSBPL1A	0.0652670313604741	-9.30438039578612e-05	0.198922494827264
NAPB	0.480260597826862	0.000339151404919228	0.104415536110845
UCHL5	0.791136819791941	0.000216389686962587	0.0310740779939503
MRPL44	-0.236162940472745	0.000269518456842129	0.0907832129509567
PACSIN3	-1.81960834556017	-0.000276893483250584	0.281321539390921
PTDSS2	-1.00685948936962	-0.000245224913853964	0.0468222529794042
CDC42EP4	-0.886485930587881	0.000337018664222524	0.165091018022721
VAV2	-0.287796559055395	-0.000261588624551878	0.0747584859192182
DAGLB	-0.619623475204671	-0.000163155433268755	0.0328118442361154
SLC2A1	-0.944917244538156	-0.000357954076029521	0.135857768447052
ACSL3	-0.312901245827375	-0.00033347172524065	0.153310724228697
TMEM132A	-0.384050285374401	-2.53242857724809e-06	0.0367722944342518
PTBP1	-0.188869414281724	-5.79882946433263e-05	0.0928262607744956
WDR91	-0.977906849919722	0.000101602898686201	0.244107950841414
CUL5	0.58855978117344	8.60912197069373e-05	0.0544618064726166
ESYT1	-0.620765402648656	-0.000397662719760378	0.0109410313680476
MTMR2	0.391535595470981	9.57206323136782e-05	0.0682363710410925
NDUFB4	0.17404172113762	0.000182624638494314	0.421369133219086
NPM1	0.176929921400915	0.000211265109722013	0.159606503238103
KIF3B	-0.0161213274565905	-7.95277683018841e-05	0.184399841352289
TOM1	-0.464074580034314	-0.000147678960238515	0.202226058340384
MMRN2	-1.26117754168993	-4.81225263923315e-05	0.053358124920868
NEO1	0.206807032609358	0.000298934347309772	0.0919789528205205
VPS28	-0.0785524340379726	-2.36673576291699e-05	0.0324669681893698
MVB12B	-0.241963221898988	0.000318764405071161	0.132528531434458
TRAPPC3	-0.219926359535928	-0.000388520191502378	0.0594510403006854
BGN	-1.11039544047875	-0.000172108404559414	0.0486256731558085
NUDCD3	-1.02225570133759	-0.000254922404601578	0.129088239174579
SERPINB6	-1.23522812401363	-0.000516266543777868	0.215971417369179
GLG1	0.358581852940479	-3.08829083128846e-05	0.0958912015894306
GPSM1	0.302900526134358	0.000185684276249759	0.0252894100207618
ITGA1	-0.540452462019038	0.000205707483348209	0.101472372794966
LEMD2	-0.66765095133802	-0.000157399050363712	0.0729870527856084
GAK	-0.191519093842216	-0.000208760246459508	0.0260731467495224
NECAB2	-0.400850620108527	6.78833111113049e-05	0.293708958450978
GPM6A	0.459245655290162	0.0015242356123731	-0.152637653181841
COL4A1	-1.36698145013355	-0.000514487872369232	0.100125169675316
TMX4	-0.301837376017911	-4.56493127956266e-05	0.075404813761165
CPE	0.0101883001612966	0.00058106024146193	0.127975608848587
VCAN	0.953910260603158	0.00184382800564034	-0.0724688555544682
ITGA6	-0.321411282016849	-0.000349773521220249	0.17819503394268
ZFYVE1	-0.626722199481583	0.00015142351461456	0.0164987509910927
TFG	0.0392017025307994	-2.88377342332321e-05	0.0413607583342961
PTBP3	0.803687145523322	-0.000299696274712331	0.204411136928002
KIF26B	-0.678781047448153	-0.0011925179033426	0.0691831277067802
ARHGDIB	-0.552392298212345	-0.000429663666724757	0.225243591749472
THOC2	0.434680780569822	-6.17973018595123e-07	-0.0182680739878529
NUCB2	-0.355755726904379	-8.21298787550735e-05	0.23423476636984
FECH	0.305021033890985	9.46327585954101e-05	0.104983144387496
CBX5	0.373206693840373	0.000219852099775341	-0.48570226982115
SYNJ1	1.00885803314965	0.00026449662737432	0.051048753430507
PGM5	-0.215953302872464	-0.000216074406310093	0.127601725256264
TALDO1	-0.387711567366134	0.000883306637957301	0.0312540074792716
QPRT	-0.0501373363300494	-0.000224058818435796	0.226307846115445
TMOD2	1.27863551439051	0.000826595880857166	-0.00959760355689996
IVD	-0.495840745968923	-5.05362886821656e-06	0.0866536386762677
VPS13D	0.144238550621583	-0.000128880669656058	0.103258239778207
GAPVD1	0.387088977392123	8.09713387668997e-05	0.00293976808800249
PGM1	-0.263100446815452	-0.000252562323138337	0.0540750446451696
WDR11	0.212841761067007	0.000238472150666563	0.00660233761858212
SRSF4	0.265046567419711	-0.000159871023838014	0.15451429963171
TMEM192	0.0883920367291246	-0.000179203052531071	0.0359850712823545
HNRNPA2B1	-0.176624465244379	0.000483602302516203	0.0260375283184805
NMD3	0.155360163446369	-0.000270982946753377	0.0427846878642022
MAP2K2	-0.409378200905818	-9.59280026204862e-05	0.0411527920799196
NUMBL	-0.762299608346598	-0.000454366529022902	0.112491088809022
LAMP2	0.0223245732801678	-0.000179626531378905	0.0568163216361594
PPCS	-1.13444627120194	-0.000758900501982663	0.210287322110008
ENPP7	-1.3728305852247	5.48952121356899e-05	0.111172837770778
NT5C3A	-0.433710319443634	-0.000171455191176607	0.0708788232948457
DHTKD1	0.901619907007366	0.000665899798906059	0.364732641971681
ZW10	-0.0185581752655354	-0.000118318976230148	-0.189877841556825
PRKCG	0.389450048339492	-0.000125089376819482	0.169951333071631
UBXN4	0.3059023635679	6.05824240986305e-06	-0.0297403319655248
HEXB	-0.89627691681721	-0.000470600483486702	0.365278981714246
NCKAP1L	-0.789283257350627	-0.000468097318605168	0.209926099717878
TNKS1BP1	-1.01500459086313	-0.000293147527828092	0.147081517472738
SNRPE	0.310339612109282	0.000134820351261611	0.144975247268157
DYNC1LI1	0.308324253540349	0.000210718901199692	0.0479220123195564
LSM14A	-0.1901753051636	7.54452798223442e-06	0.202611377193131
GNS	-0.640308696872005	-0.000371025351959562	0.0490017400855484
MRPL11	-0.0778225541159457	0.000298059030458567	0.12413043795931
MAPK6	0.181441870071526	-0.000485139124424284	0.042574559879245
IDH3A	-0.354708571032408	0.000408433686186396	0.105712892107868
SRP14	0.228288136095179	0.000211488589909759	0.0465056811884237
ROCK2	0.647259561517134	-0.000233461661420684	0.17229056488005
ABLIM1	0.557838289967223	0.000236205262344318	0.129407250067263
SRP72	0.440930155089779	7.50776982468048e-05	-0.231603356604701
SCAMP3	-0.385898368436847	-0.000278776584962446	-0.0477900741129825
MBD1	-0.409210402992945	-4.76332235195792e-05	0.169114862587622
ROGDI	-0.421386990398114	2.50358936832861e-05	0.0158215067636944
WBP2	-0.475878040125932	0.000702496680854026	0.0973064228300549
STRAP	-0.0322941005259204	-6.63342571134918e-05	-0.0931445502144824
GNB2	-0.83727035273765	0.000368235634416662	0.080405275230818
CSK	-0.572466054640239	-8.55901788264071e-05	0.133364043801158
LSM5	-0.841655884189509	0.000483039070761499	0.105477851888951
RPL36	0.220676853549744	-0.000678575357306022	0.0980759236989093
APPL1	0.454576720072127	0.000323908233676649	0.0339211650771797
PACSIN1	0.697587062112301	0.000376615650633949	0.190695749627979
GMPPB	-1.03853632181543	-0.000272490016196602	0.148036302212117
TRIP10	-1.09997123704838	-0.000503198389241774	0.135070330882541
BRD3	0.656899387970893	0.000433048710546782	0.0290666215718746
ZC3H15	0.74748813802844	0.000112331834527751	0.0491272214994947
HLA-E	-1.4587392827744	-0.000669652994712315	0.0484910650789067
TSG101	0.218398178250821	0.000192794459003324	-0.0372689409065077
SYNRG	0.792790756616121	0.000163201301649624	0.0336897877365344
IGSF8	-0.776785087913203	0.000295279515226474	0.249557223762285
SPARC	-0.741605423050039	0.000939649630373669	0.0587922307818745
CDH2	-0.417471566433933	-1.95240892991152e-05	0.136988779718981
TMTC3	0.0870655902371132	0.00055951540869111	0.0303041262847282
MYL6	-0.797682846763421	-0.000858382720780473	0.188730324469645
ARL8A	-0.664740414809321	0.000189405526295067	0.0120254300679835
PMPCB	-0.25776595261279	-0.000256319261302148	0.539430904458422
ASL	-0.891388133120545	-0.000315579482751283	0.189850183018056
SAMM50	0.4547467235737	-9.50618563144568e-05	0.011476279530442
CLIP2	-0.539000392184528	5.91005646758774e-05	0.0341095030387619
CHCHD6	-0.356821623083815	9.05652693632107e-05	0.0824473961533619
TMEM165	-0.752534207966064	-0.000215638367376281	0.401484822490937
HNRNPU	0.215117086865197	0.000327595556589165	0.0505861234087365
MAPK8IP3	-0.197018536553871	0.000316390541698188	0.0693677564568096
DCTN5	0.351652683079749	0.000166218273336756	0.00304511641134959
SDF2	-0.269592752497905	0.00020002057977459	0.0588272589920737
QTRT1	-0.809824836919683	-0.000279862614228878	0.0683839918485687
CFDP1	0.417193952828572	0.000495354670787835	0.131424736649101
ATP1A1	-0.731389915027987	-0.000194630475266237	0.448207874007488
GBE1	-0.830965099003217	-0.000348624901408573	0.239632513036652
NIF3L1	0.476103533500436	0.000271458069257321	0.0284391385909917
IGSF1	-0.130279577354351	7.30633569060829e-05	0.130197219556042
PDAP1	-0.808201546449084	-0.000233613846141343	0.134226373601559
ITPR1	0.287924603970846	-9.37349177696655e-05	0.135810069669671
ABHD12	-0.774719974839216	5.90123891125689e-05	0.0082887420359821
MCM2	-0.381213100295662	-0.000499510571852046	0.0459064739051376
RCN2	0.287368352208614	-0.000122635452473895	-0.0755418584284645
HIP1	0.168961624701012	3.22014453520413e-05	0.0883258119409753
EDC3	-0.284418308619261	0.000120363833346331	-0.0127109486979998
SLC25A1	-0.391443142160467	0.000919040064420947	0.0875773392833871
MRC2	-1.99681229229671	-0.00101294067121035	0.16225486318705
GTF3C1	-0.307493488969683	3.55942089554174e-05	0.0648049248438159
CPSF1	0.328539455009458	0.000112095032298896	0.0131969577606322
SARM1	0.03936734859874	0.000593142725471244	0.137240632148384
F2	0.767534600393637	-0.000426215452538297	0.0920343654697836
ACACA	0.477990291087608	0.000294695585385311	0.0343169468677267
SERPINE2	0.015351990580906	0.000425712376131096	0.0346006688880574
SNPH	-0.0559976181550226	0.000240672264073127	0.088560539220771
RPS5	0.457725992010983	-0.000195139364634431	0.0468351461123056
FUNDC2	0.3354818079445	0.000253079228142067	0.0927989472336834
TSC1	0.504037313516366	-3.33113728269593e-05	0.0692763403060631
AKAP12	-0.549643296518224	-0.00050659132603194	0.169019983251759
PRPSAP1	-0.251774198585008	5.94512155650654e-07	0.0821163972855309
NUP160	0.377838946200783	0.000171654514768635	0.683797477998902
CTR9	0.0759093257993592	0.00015554864236937	0.0436759694737586
CKAP5	0.379900285698137	8.71499336101672e-05	0.0736728504340775
YLPM1	0.337470378937432	0.000232929996967901	0.0510292419058459
PRDX5	-0.0449165353752234	0.000526420809542731	0.125057079538193
HUWE1	0.600280645636885	0.000537385490242514	-0.119530299326502
PRUNE2	-0.101938939916426	0.000261850157872336	0.0264182616765597
NDUFS2	-0.221331238228727	0.000210699375522594	0.405971755458895
CPNE6	-0.625534994121638	-0.000101418445568717	0.174981997955696
VPS18	-0.851071121460378	-1.73110033589318e-05	0.0913680341796615
API5	0.426164708538888	0.000203848278783425	-0.0196900090108076
PGD	-0.243318655089374	-0.000489741373124479	0.12306880710032
PKM	-1.00399387625688	-0.000490727394358091	0.0409531492766791
ZC3H18	0.193867836318854	0.000386857998739539	0.026406988766246
RNMT	-0.0986095600471761	-0.00011218114033306	0.0608212989939161
WDR81	-0.665241992164131	-9.38329936367125e-05	0.293484026266139
SUPT6H	0.0523894399940962	-1.58905804525683e-05	-0.0441644951269558
PPP1R8	-0.526295454670515	6.21676667515929e-05	0.00568613872088939
LYPLA1	-0.176720250031795	-0.000197795481758831	0.231571592370462
LGALS4	-0.451671194287717	-0.00178843523062991	0.0997418150543958
ATP1A2	-0.823080945996269	0.000438971397831395	0.0893987788678891
NEBL	0.0349858443602432	0.000599777945617473	0.0789785523166041
GAD2	1.97374607223892	0.000776474828349275	-0.0731232150322889
ALDH1L2	0.727381919044783	0.000795340644533055	0.0402010084562563
NTPCR	-0.229184837187793	0.000193365929494208	0.0538646596488533
PAFAH1B3	0.217530917811888	0.000365275050241287	0.132688478002601
RELA	-0.0389579536939706	8.65378126212882e-05	0.0405053141165521
CHID1	-0.3275484288997	0.000124588535711212	0.0532275397409071
VAT1	-1.23122148456769	0.000290249397283375	0.191770392086917
HMX3	0.0185017014366923	-0.00142580229773084	-0.176489610032266
BUD31	-0.342391041770879	-0.000121924441357002	-0.110144835355277
MXRA7	-1.38234887179711	-7.89380282155437e-05	0.13401446517685
U2AF2	-0.594865864331163	-4.58039266867906e-05	0.00824185965401717
EIF3H	0.85788153156885	0.000125503597423931	0.0434017941764941
SLC12A5	0.475341239510808	5.07061708355616e-05	0.143703915516991
MRI1	-0.867200793015047	8.76163312288717e-05	0.317590928772577
TRMT11	0.380614145175971	0.00010804800646973	0.0412367855436861
COG6	0.179266723539546	-5.45532904440759e-05	0.104806853038383
ANXA3	0.163242566525585	-0.000324594924506449	0.145262388571729
MAN2C1	-0.809133793624869	0.000137731983337831	0.0443026781659161
CLPX	0.575819803192319	-8.0087506137203e-05	-0.0290007161921883
ANXA11	-0.399007964634002	-0.000373297808362573	0.19975028979088
LMAN2	-0.695974547925869	-0.000347300052832733	0.104702515370454
C8B	-1.52092242918374	-0.000553450235969726	0.0729656783921726
SDF2L1	-0.840512510244659	-0.000386694684451664	0.043419946066743
PRKAA1	-0.164529156763622	-0.000123285512437267	0.208014659705077
SCRN2	-0.798261363570189	0.000480184166640642	0.0922437194018346
XRN2	-0.112616301665173	-0.000279262979492897	0.0344312728290546
POLR2B	0.165438714451303	5.5464406484518e-05	0.00328321621687546
AP2S1	-0.465870555122645	-0.000202867479127151	-0.0209001045104625
RDH11	-0.25759055084261	2.8403546144778e-05	0.0639280810888858
HMGB2	0.143279056821709	-4.10629844381173e-06	0.916821093157028
SMPD1	-1.18611332536701	-0.00032972222108647	0.114565168498239
WDR47	0.558133444653487	-3.13666408255175e-05	0.104888425311165
SIPA1	-1.03356468501865	-0.000441156319867903	0.0986931392569708
SH3GL1	-0.733568555460167	2.23601440734765e-05	0.0265179123468919
ATP6AP2	-0.555294927181808	0.000165623325493501	0.0237681890465657
MCM4	0.513445765525308	-0.000362454995365195	-0.614292949560968
NME7	-0.0630956734193931	-0.000100899628355489	0.179092009979966
METAP2	0.486420190594564	0.000208168821916312	0.0630379027165423
INSR	-0.18969722434689	-0.000186068929823555	0.0513676536843199
EXOC5	0.381358840678684	0.000205850010811449	0.0529914383990927
RTN4IP1	-0.183854811747293	0.000130809746509675	0.0963202261376083
DPYSL2	-0.309712028107913	0.000186669263972092	0.0143772811068776
ITPKB	-1.27544817378311	-0.000582574341079809	0.142841524788639
OPA1	0.733647906515497	0.000309018202426569	0.0713435326939191
TBRG4	-0.56258186451353	0.000286754215386498	0.0378492503207119
F13A1	-2.11911282195578	-0.00175897136292079	0.453071107109318
ACTR1A	-0.0830839116975899	0.000479354578378191	0.0421445438659876
DDI2	0.445400137399704	-0.000259663134280463	-0.187153342559138
PLXNA4	-0.0370401644938342	0.000249422490422918	0.126749167912294
DCX	0.965781789615962	0.0016231822593175	-0.16661803944632
MRPL37	0.0660398334178741	0.000349713745319797	0.034102112055349
RSL1D1	0.784113546383959	-0.000598262033949886	0.0945680342010139
SNX2	0.51097604938978	-0.00015793000740604	0.081549625915577
MTCH1	-0.24816202806512	0.000224383268020304	0.0390244228562173
UBA2	0.303822294032477	-5.16911257857953e-05	0.421619868830751
UBL4A	-0.676873100455053	2.64059733577985e-05	0.130574880721999
NMT1	-0.0563485473076896	-0.00011506108855991	0.0826193031895708
SUCLG2	-0.414839382877031	0.000285911681969722	0.0942239576888795
SDF4	-0.819519277417005	-0.000615307756987961	0.0228838143388594
APOC1	-1.07466077157866	-0.000272935503754823	0.00939613152811823
COPZ1	-0.760604181925009	-0.000200667373941948	0.0303098662071046
HPCAL4	0.801829014490555	0.00060439120753299	0.245514121554723
GOLGB1	0.337480962701014	-0.000184761609117266	0.0866045843142511
DAD1	-0.580694338566777	-0.000399117654252989	0.0478928238408949
ASRGL1	-0.11819913709471	0.000666942352555661	0.0595042037988344
GORASP2	0.308294599600566	0.000185130029669092	0.137578786156422
PLSCR4	-0.153027401708931	0.000114137381503577	0.273823608720706
CD276	-1.21853096691506	-0.000458996580054664	0.170794670129312
PYHIN1	-1.37798888095119	-0.00091833586455013	0.0810352674681446
DMXL1	0.391815729625812	0.000521895038115355	0.00633910212758551
SCPEP1	-1.15742267702395	-0.000403356700827697	0.194183948280017
UBE3C	-0.425427841956929	-0.000152991934954623	0.0279579831596537
PTP4A2	0.353809297125351	4.81298505790035e-05	0.227432037737572
HSD17B10	-0.75677845648681	0.00068494335858584	0.285685293361869
TMEM33	0.207613940820089	-0.000133359871552028	0.0511486042215516
LTA4H	-0.307022130753707	8.70992498138799e-05	-0.0101758380690643
ACSF3	-0.504734907549502	0.000135298169074056	0.0383639386036605
MYADM	-0.857381393698839	-0.000236212692458924	0.0456461757244845
ABCA8	-0.218046234476233	-0.000150935974816546	0.123195785729385
PRKAR2A	-0.0292715456940627	0.000284146001693142	0.0947069723113565
RPL38	0.192948021425987	-0.000240755821438388	0.0373653867883269
TRIP6	-1.88927901247296	-0.000853118657634935	0.179707368136216
LHX2	0.934086900232519	-0.000894062496626262	0.402154205660029
TSC2	-0.0100265519377703	5.67763142771316e-05	0.0309086753060285
SYT11	-0.160235512885544	0.000191604923119567	-0.0247976995620595
MCM5	-0.200584687217119	-0.000668418510312595	0.0486007877368933
SELENBP1	-1.25460129564734	-0.000418231832389941	0.136664397773755
DCAF8	-0.430249339067929	-8.18566757965687e-05	0.137741658172834
CFL2	0.124242348438025	0.00025669105417204	0.192663903632978
PSMB7	0.271214903097999	0.000110303589907485	0.0537430390312519
HADH	0.0158664690405713	0.000145757688188563	0.0774219563240934
TXN2	-0.232998664034025	0.000528225949518596	0.105683994611041
STX8	-0.251033508995666	0.000197143614577442	0.0212908735971578
PPIF	0.477078971299281	0.00196148362769306	0.12182929521241
MIA3	0.110816612053876	1.5106016855898e-06	0.0810601143349347
PLXNB1	-0.407175552972729	5.04593242541144e-07	0.0922006475788035
SLC1A2	0.442938256633676	0.000622092305811787	0.072417507538639
NASP	0.344528287400239	-0.000171360941168245	0.312096357724247
MT3	-1.2057003916956	-0.00017442712326808	0.204076626831808
GNPDA2	0.661525463504983	0.000379431760599472	-0.208519636487915
COMT	-0.216174836534567	0.000255593272963653	0.103390003954155
AKR1B1	-0.697578353183028	0.000301083097557473	0.114962927130668
CARHSP1	-0.431064032328246	-0.000319906023396484	0.269383252323076
ARPP19	0.328956731995255	0.000119083506529712	0.0411036083722863
PSD3	0.4106620132398	0.000247636706970164	0.108915941772721
HSPG2	-1.25282552022402	-0.000237372835561736	0.0901502555345458
DOCK10	1.34209257968232	0.00037571075055294	0.0477094026616234
TF	-0.481609478865537	9.57157021429467e-05	0.077413159720389
WDR1	-0.794220895375576	-0.000306189660819039	0.0778104934806022
DEK	0.645906180357733	0.000508060962087218	0.0998734373400126
RPL22	0.367944037972032	-0.000379919075090011	0.0013077505257231
WDR19	-0.230198027176441	-0.000300976690265836	0.0681380145028551
CANX	-0.0149497626077026	-0.000185037845577433	0.0166182269928315
ITGA3	-1.49249808084365	-0.000779718554432645	0.24238884869892
PDLIM5	0.349218370631245	-0.000134439637674875	0.0747190541842166
ERI3	-0.367015914596566	9.18626065340242e-05	0.111280108109086
ZZEF1	0.0958502578625172	6.55187805717197e-06	0.0488849862954601
SPTB	-0.342026254313862	-0.000457910157782297	0.118584129514381
AMPD3	-1.64363717076131	-0.000169408792064575	0.24302548493685
DERA	0.775985950244764	-0.000334996552553375	0.0797988482224075
SNAPIN	-0.697434232387095	0.000110979431264836	-0.0361819458035062
SLC20A2	-0.161610584847446	-0.000239313230307722	0.0685971348840145
CAPZA1	-0.307102663628121	-0.000388686679624185	-0.34655453866777
TBCA	-0.584030444815145	-1.41712861773665e-05	0.144540917936814
LRPPRC	0.0510649906238573	-0.000102202770648695	-0.050303911553568
GDA	1.0598175224142	0.000397343772960608	0.0553575772737577
PHB2	0.1333527540586	0.000102462071052941	0.0713584952423342
HNRNPDL	0.048315267238085	0.000467619902888045	-0.0621281205666622
PADI2	-0.91883081640234	-0.000199117652281289	0.315390040965838
STAT1	-0.642183463207623	-0.000243367012301314	0.0529485429703378
DPP8	0.799878234265468	-0.000101070182698635	0.17137878991566
MYLK	-0.78775973846726	-0.000407919070006743	0.100831283893713
PPP4C	-0.460100489920814	1.50537053853667e-05	0.0601668741260638
DYNC1LI2	-0.209478023540305	0.000470971419340372	-0.0575770036590521
DPP10	1.18155044601643	0.000720958088498424	0.106226296319073
NMI	-0.912353672562098	-0.000799078785503941	0.461830707901308
MX1	-1.65519445598305	-0.000809203202890094	0.121505191662053
SPARCL1	0.764278525710251	0.000767145914274851	0.0335044912082329
LMF2	-0.777453408225343	-0.000232174391308415	0.0636221165860892
NUP205	-0.280098424451844	2.2860097194063e-05	0.0577418937288447
PARP9	-0.919504891134895	-0.000813624533135889	0.0211642234213817
ARVCF	-0.219923004961151	0.000277922184394589	0.0518375357042284
MAN2B1	-0.487400995627577	-0.000683613651270721	0.0217002898626453
UGGT1	-0.161300000025122	-0.000105468449925638	0.118361328424091
SEC11C	-0.681950493801853	-0.000190357849828354	0.107953849718764
RPS13	0.767521008398768	-0.000597286362839008	-0.481959611300883
PPP3CB	0.899934752709624	0.000426013439898073	0.0865935833317211
PRKDC	0.13975364978685	0.00010650720910984	0.0272725240626354
SMCHD1	0.197970511289149	4.6643467655381e-05	0.291769895213463
TINAGL1	-1.28200614076899	0.000142472570099005	0.0679096897945529
SNRNP70	-0.666103448779762	0.000208298802620626	0.0298410396966531
HERC2	0.0796677594450943	-0.000209715376834342	0.0119733584536444
ACLY	-0.454335342474177	6.97126679001979e-05	0.000253118499343633
CPVL	-1.04813230340944	-0.000834051981508946	0.167506629136782
ACP2	-0.874547611648933	-0.000458914845369924	0.0260290818199384
NDUFA6	0.669823448241786	9.99765355426442e-05	0.041217406444037
NAE1	0.12970531501371	9.80590804373327e-05	0.0875019908419612
HNRNPLL	0.206432447847928	0.000325736440315644	0.107328221049431
TUBA1C	-1.74454886202845	-0.000603129004590684	-0.0676840064853513
RPL29	0.248611340380042	-0.000650695618018619	0.207711852575893
CYB5B	-0.548379537778464	-4.81140257835918e-05	0.0459412550305802
RPN1	-0.525844211503126	-0.000467434957047881	0.131347178333097
PON2	-0.588819727447495	0.000167765997495605	0.168978166042278
SMAD4	0.532081295183115	0.000134752600386439	-0.11382757009768
SLC1A3	-0.274843571681705	7.10153518149851e-05	0.260648329229928
AACS	-0.444085200806695	-0.000332261764325258	0.0469003760151585
UQCC2	0.808161216829847	0.000109537762714298	0.054010673822777
ADAM9	-0.599485273500917	-0.000381379554648497	0.0404628865980156
ARL6IP5	-0.248459190888992	-0.000105840310962676	0.168502921261717
USP14	-0.0404885975638031	-7.49388063956229e-05	0.0747002160252612
HSPB8	-0.513222612822703	0.00105412867836551	0.103998897623532
CAPZA2	0.371528180019344	-4.41100156260957e-05	0.0858369493861867
RENBP	-2.08025793560964	-0.00032674462135527	0.343746557544145
BRAT1	-0.885205595968382	-0.000194948138404036	0.0637374028451967
CPSF7	0.219120671047493	0.000526276649425134	0.0629450235263193
RAB35	-0.2527757668177	0.000146755979329612	0.00186639524244651
FXYD6	0.608656626983002	0.000546323501071391	0.103777953211044
FUCA1	-1.33088724026667	-0.000461617007310673	0.147663765157525
BCAS1	0.183936524559413	0.000946175492507227	0.12683859831568
SRPRB	-0.754392402585689	-0.000200537741155461	0.0600909208569254
EPB41	1.69122325919664	-0.000271746533196369	0.0891484669554957
WDR82	-0.445270943392469	0.000111384178582388	0.171500953517312
PSMD1	0.452673350171168	2.02295436961586e-05	0.121276884771046
TMEM63A	-1.30086527603806	-0.000307112475457097	0.435994312632302
VPS37A	0.548671285413541	-0.000110904548545645	0.0178940042964573
FNBP1	-0.102541601190745	-2.54864154641926e-05	0.202069663648042
AFG3L2	-0.32274874168073	-1.099630189564e-05	0.217787395560455
EML4	0.624318552296508	-0.000340989800864405	0.0848849424639667
SLC27A1	-1.34819814115316	-0.000327967092137246	0.218639430434875
TLN1	-1.00138541534963	-0.000432537949454433	0.143055840256591
FBXO2	-0.0482659799760076	0.000158867297454123	0.156430804142452
BST2	-1.77514797136622	-0.00069267394705833	-0.0773292475467043
USP15	0.421675329470903	-0.000124861950126435	0.0495718858724555
PFDN4	-0.239514965706959	0.000243434646513181	0.163171373890328
NCKAP1	0.71118276298364	0.000491447139916614	0.261276243515466
