Brown	DPM
BCL2L13	0.000145732572506432	0.00336724016359699
GPD1	5.56254941880918e-07	5.56254941880918e-07
PPME1	0.00235526340403978	0.0456818823882851
TWF1	0.139473201573772	0.926143841610304
RPS24	0.127526413663172	0.422387444523895
NIT2	1.7386633719824e-05	0.000433739369119423
THRAP3	0.000280700793497065	0.007566337231073
EFTUD2	0.00138556021957195	0.00138556021957195
HSPA13	0.0987404390381028	0.121516914405487
PC	6.80669030171986e-06	2.04827630043132e-05
SF3A1	2.94048242950735e-05	0.00543267782261469
NDUFAF7	0.00020627138684684	0.000457776920428832
TACC1	3.97332224214284e-06	0.000128111404589067
RUVBL2	0.0498823433325762	0.0498823433325762
MAPRE1	0.00202037800135988	0.0225527887955163
PLCH1	0.0012488727482371	0.0112238117655462
PRRC2C	2.374464849353e-05	0.872907106902494
USP47	0.00263712390250893	0.00450343753397141
ATP6V1B2	0.0172599914809709	0.106447996566887
SNAP91	4.6693575760115e-10	4.6693575760115e-10
CPNE3	0.000159823176361806	0.000372479162952182
PPP1R12A	1.49476096469372e-06	0.000733382558594341
ANK3	1.65670004226534e-06	0.000597700846947181
HS1BP3	6.11854875281544e-10	9.7540791717666e-10
ME3	0.000566283256355938	0.00151539240702893
TUBB8	0.00105355991235718	0.048179792164136
MPI	2.32517669530824e-07	2.6890686842086e-05
GPT2	0.207106201466159	0.207106201466159
JUP	4.97303198842275e-09	4.97303198842275e-09
C2CD2L	0.0362587077993045	0.109473896851647
PAFAH1B2	0.00315903564549541	0.820567490730582
PLCD3	3.5824622106599e-05	8.27000036394271e-05
RPS6KA3	0.00159752183463482	0.00159752183463482
CDC27	3.45418937506822e-07	0.705816567936513
NME3	7.58059009834835e-07	1.87584095528944e-06
CARM1	0.00278475124018884	0.00349554197002613
ACADSB	0.00144206773535658	0.00666493067151135
SFXN1	5.76060773189865e-06	0.000490055278386132
ACSL4	0.0198491850306903	0.0198491850306903
ELMOD2	1.34856415683944e-07	1.34856415683944e-07
NELFE	0.160243150907693	0.869782050814091
RANGAP1	0.00567611038922573	0.00576003188849734
HAPLN1	2.07494856287271e-08	0.0295609373020324
TUBB3	0.498382632066253	0.996651031834154
NEMF	8.73126991381959e-05	0.00035150935730814
RAB4A	0.000654516751153139	0.00216930304117881
GOT1	5.34353850191344e-05	0.000551320732802943
RNPS1	0.194914922678022	0.297827364338484
TRIM56	3.20183344891706e-06	3.20183344891706e-06
STX1A	2.60934759012914e-10	6.16353052169053e-08
SSRP1	0.00171534576249174	0.00179533627208069
ZNF638	0.00280810185934155	0.00280810185934155
STRN	0.000192522605429795	0.165283886080588
PRDX4	0.0715919789302694	0.69700594321344
CD14	2.21778411473474e-05	2.21778411473474e-05
RMDN1	1.71838527898176e-05	1.71838527898176e-05
ASAH1	0.000119792642126209	0.000119792642126209
CD44	5.52022181272836e-08	5.52022181272836e-08
NT5E	0.80638840940926	0.824316896438211
KIF1A	5.37670772458803e-05	0.00456480306020549
CCDC93	0.00545209101494968	0.0162339104909487
CPSF6	0.000550928530117678	0.00166976000839933
DCTN2	0.000489762653160525	0.69939796851752
SRRT	0.00266420504216441	0.00363463683392073
CCT5	0.00173934149559793	0.0403445428123085
STX4	0.0190945397808756	0.0193668761753955
EEFSEC	1.24020488361546e-05	1.79397323489929e-05
HK2	1.27921070284292e-08	1.27921070284292e-08
THEM6	0.484533559503808	0.629378601326967
PDE1C	0.0377167818682493	0.0653027833471337
CTNNB1	3.34082913783577e-08	7.957234434264e-08
COG2	3.84847812802651e-06	0.207688410756299
NELFA	0.23928028282233	0.858477185046815
TBCK	2.27301829283853e-07	0.0220042821900371
PSMA7	0.00749723925486421	0.0112718839030184
UBXN6	0.00281644736850772	0.0074391856474519
SLC30A3	0.000900447397316193	0.00140581068565083
THYN1	0.000116330659475362	0.000173708576643595
ARHGAP17	0.000264922662662134	0.000264922662662134
ITGAX	3.70936903821707e-09	3.70936903821707e-09
DHX38	0.31332683731644	0.859126472906366
EIF5	3.03989049394059e-06	6.77150598868894e-05
SPTBN4	1.04738354923893e-08	1.89276640413628e-08
ARHGAP1	2.51556687374316e-05	2.51556687374316e-05
DNAJC19	0.000340263489287589	0.234723279980714
SPECC1	4.5271674662775e-08	0.000278309975060012
AP2A1	0.0481855165280957	0.151852608970643
SNX5	0.00291914903958776	0.109772654429703
PDCD6IP	0.0150548200021826	0.0487663907302412
VPS41	1.70275056236449e-05	0.000531939615389237
CAMK4	3.17686965999031e-08	0.00029075556447855
EXOSC9	0.0038172231920535	0.00956027393637977
PYCR1	0.000977861151464299	0.00276640813137596
RPL19	0.000186834657381395	0.068541294472704
UTP18	0.000410900198984234	0.000410900198984234
MYH9	7.83194142810961e-08	7.83194142810961e-08
TRIM36	0.000130545457083403	0.00027789772924641
LAMTOR3	0.673376665014596	0.673376665014596
MTTP	0.00395692235948905	0.00395692235948905
JAK1	0.00336194068521877	0.169498968487451
PYGL	5.64197575444523e-14	5.64197575444523e-14
SCD5	0.0897477412158028	0.0897477412158028
UFM1	7.17612854667043e-06	9.62734882440124e-06
NLE1	0.0307413538765164	0.540433782247583
APLP1	0.000405890571975476	0.00253446331054096
FRYL	0.00018654961078306	0.0140888616310547
EIF4G2	0.00255907583598718	0.00255907583598718
ACTR1B	2.49435127714732e-05	0.000201085771623278
SFPQ	0.0165393841914012	0.0165393841914012
JAM3	6.39518176346322e-05	0.000103657061106789
FBXO21	0.0464962573833193	0.718597579007599
METAP1	5.9604203585982e-08	0.314065485644942
ASAP1	1.11893836846358e-06	0.00469928008506
TENM4	4.10239782308917e-05	0.00134645653720387
TRAPPC4	0.0042394968301689	0.0042394968301689
PTCD3	0.00297329754902025	0.0930760172773872
XPO7	1.5077722992696e-09	0.797487194793684
NFU1	0.000406185221493297	0.000406185221493297
HSPH1	0.141576150635187	0.308496066040335
ANXA4	3.4535752815523e-11	3.4535752815523e-11
USP5	8.11187333097706e-07	1.58611572264743e-06
NAT1	3.51602753295098e-07	3.51602753295098e-07
PDE12	0.0118123406834684	0.0118123406834684
AKAP8L	2.56176456975216e-06	2.56176456975216e-06
HRAS	6.67672932088552e-05	0.000646344771824758
PLEKHB1	0.00164849327269922	0.00419823926432831
NOS1AP	4.32327072304375e-05	4.32327072304375e-05
EMC1	0.0155871666838981	0.0155871666838981
CHMP3	1.87129758521005e-06	1.87129758521005e-06
PCNP	0.878654761277175	0.946037063892208
ABCB8	0.000617040131365721	0.000617040131365721
PDHB	0.0789100572115387	0.986446820818257
COPE	5.31592454992554e-08	5.31592454992554e-08
ADAM22	2.69541438777895e-07	2.69541438777895e-07
FAM120C	0.0108117722605102	0.999978152728238
RPS19	0.584547212546368	0.986653181513611
ITGB5	2.1775121591227e-11	2.1775121591227e-11
UBXN1	5.30569678443931e-07	0.00392706919861248
MYO6	0.0137592253911222	0.999663982058009
ARHGEF7	0.000738059172236926	0.501507100985119
AKR1C4	0.0474615362933953	0.0474615362933953
LZTFL1	1.18018836013922e-09	1.10138465447386e-06
ATOX1	0.0167598627077542	0.130167562041397
NSUN2	1.70352693220652e-06	3.47631879647643e-06
CCT2	0.0348904999292541	0.0924383724728834
ALAD	3.39751433055438e-09	3.96287808940247e-09
BCAT1	3.86769660299798e-13	3.86769660299798e-13
SBF1	0.0272644511348486	0.136942824039569
RPL18	0.0241002887010341	0.0656759682350409
KHSRP	0.0254325000832301	0.264254070534434
RAPGEF2	3.67303286547989e-08	0.000167058462062629
NOP58	1.89823594992371e-11	4.17001558020167e-08
GMFB	0.132158128645636	0.481225872137148
CASKIN2	0.00102241808116697	0.0402257966506693
PLGRKT	0.830951196236412	0.84859727924551
ACOT13	0.00333981981113234	0.0069657276905887
NUP107	0.0374440967939894	0.600078947369005
PLCB3	0.138524770204621	0.264099503951036
ATAD3A	8.3977876551498e-06	0.000182151577259676
GGA3	0.000242681214139213	0.000406900395098312
HECTD4	0.000361913111528903	0.0311207060131785
PTPRE	0.0181410860629028	0.134706678149411
GALNT2	2.69829833670587e-09	2.69829833670587e-09
DDX24	0.000226591786133272	0.00042085361247905
MLC1	1.08450077954298e-05	6.82627115789319e-05
SWAP70	8.39302686943241e-11	8.39302686943241e-11
USP9X	0.00531798268704478	0.00531798268704478
PLXNA1	4.40190139651607e-06	5.11275906528445e-06
ALOX5	2.76558410511081e-13	2.76558410511081e-13
NLRX1	0.000442679141521259	0.00193709799869614
PSMD12	3.66170486864102e-05	0.194804344002616
SEC31A	0.00347985365806652	0.00347985365806652
FDPS	0.0368969945147616	0.0368969945147616
SPATA20	6.13801906546341e-05	6.13801906546341e-05
TNPO3	0.228307940265698	0.456544696984235
SYT1	4.583700660243e-06	0.000585203483244155
VWF	2.1629971764552e-08	2.1629971764552e-08
TOR3A	6.66236517688604e-10	8.36794552054896e-10
PKP4	9.19002483339336e-05	0.421762405190262
HIBADH	0.0209025750548229	0.999387249763234
ARMCX3	0.963620866723987	0.99993061792393
IDH3B	0.00722816523629662	0.016309398784957
PIP4K2A	3.64638732004822e-05	0.000132927020347296
SLC39A14	5.3664801106025e-08	2.17445117997497e-07
NSF	2.64129382821086e-05	0.066753491702624
GATAD2B	1.0940200892597e-05	0.912836065862297
PCYT2	0.000132040182064031	0.000132040182064031
EML2	1.79456442012313e-11	1.79456442012313e-11
TNPO2	0.143039901607962	0.143039901607962
DOCK6	1.91941010856916e-09	1.91941010856916e-09
PRKAR1A	0.198951351707094	0.322830602260823
FLNB	5.37577214750944e-05	8.71988652603594e-05
PDXK	0.000115087886476197	0.000371895610369578
HSDL1	6.97378758048562e-07	1.45890775542326e-05
GAB1	0.00928778286048402	0.0441774651331478
CPLX2	0.00214940684960029	0.0736070784965599
IK	4.68824813476098e-05	9.91585323016202e-05
SGTB	0.00282576721206302	0.0110874135833357
DNAJC13	0.00112924680212823	0.0163256578113996
EGFR	5.18169260268981e-05	5.18169260268981e-05
HEBP2	1.05999542017902e-06	1.05999542017902e-06
DKK3	9.04412351879128e-08	1.3745813584923e-07
SUOX	0.00819058522782072	0.00819058522782072
WDR26	1.84693131440791e-05	1.84693131440791e-05
LIG3	0.537951217557674	0.537951217557674
BSN	1.55516640156359e-06	0.0180862875786699
FXR2	0.0967511262318255	0.89631855336421
FN3KRP	2.80206830026311e-06	7.32587586592462e-05
MAOB	5.19482271241501e-15	5.19482271241501e-15
STIP1	0.0386804375993692	0.470414949013578
AGPS	7.83844409980312e-05	7.83844409980312e-05
CAPN2	3.40914402494871e-09	3.40914402494871e-09
SUPV3L1	0.000872731822640946	0.0029579913676613
PEA15	0.00835322548766021	0.00835322548766021
ARHGEF1	4.26021475658127e-08	4.26021475658127e-08
PPP1R9A	9.57138524204768e-06	0.000633047036166155
EXOC7	1.7696174580408e-05	0.000620719420322384
ARHGAP21	4.81638640784366e-09	0.0686724456992879
TRAPPC5	0.0959086251828496	0.927944078559111
EPS15L1	3.23786171448173e-05	3.7532371672724e-05
PAFAH1B1	0.00298788284498451	0.377368559407558
PSMD4	0.0289860767130066	0.0400216583491181
RALGAPB	0.0143738315564278	0.0982750726249121
GFM1	0.168735345350261	0.168735345350261
RPA2	0.0311653067506165	0.780363514418902
RBM25	9.31599805156218e-06	9.31599805156218e-06
TRAPPC8	0.161174224669042	0.448768632040874
PRCP	0.439041586617786	0.439041586617786
MAP1S	2.23110984660576e-05	0.000196771648505358
SLC25A46	5.20565078004786e-05	0.00225442912824432
HCLS1	6.78547214410121e-12	6.78547214410121e-12
STON2	7.25418195027853e-06	8.72248286457837e-06
COPG1	4.96182187989186e-09	4.96182187989186e-09
DGKG	5.29314636343961e-10	0.0122501203625692
RALGAPA1	2.25189683869437e-05	0.000333413413376687
MAP2K1	1.1593675600389e-05	2.05698487805362e-05
AP2M1	0.00101711242387482	0.00241459141212597
PRCC	0.000236791831332073	0.000563735191515796
ARFGAP2	4.08787204635372e-07	8.38325627432648e-07
TMOD3	2.27809160679717e-08	2.27809160679717e-08
NDUFS7	0.372663318177701	0.955632734975311
SNRNP200	0.337220745285807	0.687069456221627
NAMPT	5.70888335855642e-09	5.70888335855642e-09
HMGN2	0.000148740365990422	0.000148740365990422
UROD	3.28341426004557e-07	3.28341426004557e-07
SARDH	3.59746608524972e-11	3.59746608524972e-11
TPMT	0.00107321076873207	0.576948872802419
PTRH2	0.000806812010961935	0.00906492250220424
DAB2IP	0.00358579741643228	0.00720855994736727
PPP2R5D	0.214987429743973	0.214987429743973
ACAD10	0.0234382583327656	0.05057643727864
ACTR3	1.31210421492606e-06	1.31210421492606e-06
SHMT2	0.000104472687266203	0.000104472687266203
APPL2	0.437056650194809	0.569614721050291
ASTN1	0.000106463957916038	0.000147329340535743
POGLUT1	0.000444553350209126	0.000444553350209126
MRPS27	0.0558121429365062	0.145270335562016
NUP214	2.81387530401969e-06	0.00968307914657002
VPS51	0.00758093650768136	0.402077208259168
PDHA1	0.303633761950074	0.303633761950074
PDE6D	0.00719376772041183	0.0312219874282862
VCL	2.0311661236253e-05	2.0311661236253e-05
ZMPSTE24	1.15370262780568e-09	0.000858898665763582
CTBP2	7.64728975153037e-06	0.0298702680907901
TRMT61B	0.700134870140594	0.993800260165219
PDLIM1	3.33597333762025e-09	3.33597333762025e-09
PRPF4B	0.000936123622009304	0.156740900712502
PPP2R5E	3.50799524920172e-07	0.000945950618940602
MON1B	0.113540239376961	0.236350554700936
TERF2	1.82343294700739e-05	0.306024853412194
MVP	1.20949873159974e-08	1.20949873159974e-08
APRT	0.0165991963322202	0.208851462247816
GALNS	3.70029349896259e-08	3.70029349896259e-08
SLC25A20	4.56574881439086e-09	4.56574881439086e-09
G6PD	2.63731716802083e-08	2.63731716802083e-08
TECPR2	0.00249552606643038	0.106209982743385
DLD	0.81868891588157	0.901049327236653
HNRNPD	0.23749491405342	0.23749491405342
COX4I1	0.000513931266356704	0.00318772166456861
BSG	0.000220301037173529	0.000220301037173529
PPA1	1.41422075443562e-10	0.00090557659244123
YES1	3.97679397610563e-09	3.97679397610563e-09
SCG2	0.0187542962141517	0.0490001064266562
CDV3	0.00167953347012392	0.00281619833604687
FAM177A1	0.0727048091581704	0.48397916813773
PSMD8	3.35262062997771e-07	3.35262062997771e-07
CDK6	6.13410652345495e-11	6.13410652345495e-11
RBBP9	0.00104284208659041	0.00104284208659041
SSR4	0.127034191450017	0.209503735875038
LRRFIP2	0.0643493948138989	0.103624268385331
CTPS1	0.000264754602060469	0.0143626873559768
MSH6	3.30645031159598e-05	0.0414575082894594
EPB42	1.38084733698908e-05	1.38084733698908e-05
APIP	3.3712364852099e-05	3.3712364852099e-05
HTT	8.89771983330277e-05	0.00017562574128974
RPRD1A	0.457182620968726	0.61432650779009
JAM2	0.0078290620115331	0.0113131434519236
CP	2.06846632013238e-10	2.06846632013238e-10
TRA2B	0.000144512984497455	0.000329934329669385
EIF4H	6.58139256704545e-06	6.58139256704545e-06
OLA1	3.70660822444374e-06	0.223634329539249
PRDX3	0.00921647627571055	0.307218855788378
APOC3	0.0104827670874659	0.0104827670874659
PRPF19	0.104214258903235	0.894655837835921
CPNE4	4.49031081646881e-07	4.49031081646881e-07
EVI5L	1.47692430493281e-05	0.000158511104321859
ACAT2	0.00247445376252417	0.287504242293152
TM9SF3	5.39632856981886e-05	0.000166980325722278
PCYOX1	0.055769737440301	0.210247748365153
WDR37	9.74588718131316e-08	6.55646794087189e-05
WDR44	0.000146920494419201	0.0150805987815721
PFAS	0.00988153179046582	0.402536623079475
CRAT	0.00261512192494874	0.0235764737813767
GLO1	0.000348232226638041	0.0106592168371024
RPA1	2.83365881469159e-05	5.22774777718248e-05
THOC6	9.57361788630152e-07	9.57361788630152e-07
ANKIB1	0.0189156369460788	0.103664544816829
CD2AP	0.00168730845251798	0.0074383691320908
NQO2	7.55584744992762e-10	1.57244715991923e-09
NAV1	0.000520262821148886	0.00857660875829369
DIS3L2	0.000675818819787507	0.00212661703428886
ACTN4	1.02149325594433e-09	1.02149325594433e-09
TBL3	0.622091753534766	0.622091753534766
ARCN1	0.164047716992688	0.706064506358783
C3	4.00668788119413e-10	4.00668788119413e-10
C1S	2.40251895161331e-13	2.40251895161331e-13
XPO1	0.0448063613852154	0.0756566322854381
DNAJC10	2.49856920318709e-06	2.49856920318709e-06
ABCA1	9.5761244944062e-06	1.62972932560482e-05
ADAM10	0.000692629669375986	0.0199351967943791
SRRM1	1.3488964872611e-11	0.00422580149226618
AK1	1.60877954685902e-05	0.000437358174613455
ABCD3	0.000186689241619987	0.000186689241619987
GATM	0.00158760227230252	0.00158760227230252
PTGR1	2.60580297767383e-06	2.60580297767383e-06
EIF4E	0.000194506840011946	0.0165641895902469
PIP5K1C	5.71826797955088e-05	0.000196467174900216
AGFG1	3.09439403780952e-07	3.09439403780952e-07
DDX42	0.000219454811631331	0.0004360831571137
SRP68	0.000499276379603917	0.000499276379603917
PSME3	0.0298971121489283	0.0457778777379132
SF3A3	0.000244228426341481	0.000349899380272706
IMPACT	0.000372247821830994	0.00115733865215628
GDPD1	0.0354404599222626	0.146928493576798
TRMT10C	0.00391951814270007	0.0177943220977975
RBM17	0.0381872524906082	0.391452156547838
SH3GL2	1.23728254900872e-06	0.0791883977111415
CNPY3	7.91269432208596e-06	7.91269432208596e-06
ANP32E	3.30835502660683e-06	0.00056388427350879
ACAD8	1.82490508424034e-05	0.0003291497859784
LAMA2	3.82911278087966e-07	3.82911278087966e-07
GPR37L1	0.0031552631078369	0.144822210718404
MTMR12	0.066471225885231	0.493239889290433
MFN1	9.72385429018202e-05	0.00017493054450697
LRRC8A	5.27946221275815e-06	0.76860372614418
APOE	1.23777324542593e-06	0.00430097842165401
VPS26A	0.0920881014629023	0.124346230549905
EIF4A3	0.000198008048456563	0.00028392186184739
CNP	1.43865698577724e-07	5.47681965204309e-07
LARP4B	2.63360645688039e-06	0.86093288479461
SRRM2	0.17785933421115	0.205688426901196
POFUT1	1.99895874124084e-07	1.99895874124084e-07
CYC1	1.42684212035264e-08	2.2722512934119e-07
SCAMP2	9.6963472689043e-10	9.6963472689043e-10
VAC14	0.0638260743325459	0.703098793211941
GNAO1	1.90393409159411e-09	0.394544051607279
UGDH	0.0233304439604579	0.315860699895172
MRPS23	0.0754840888235746	0.31002946398527
UBA3	0.0371677391992781	0.0371677391992781
WIPI2	1.02504381440463e-06	4.32138582050349e-06
NAGK	0.00338268302070007	0.00338268302070007
ATP11A	4.18217592811683e-07	4.18217592811683e-07
FXR1	2.81662878998001e-11	4.58244478236111e-08
DNM1	1.34872467617558e-07	2.44461221305034e-06
TIMM21	0.000612831887208299	0.000612831887208299
LONP1	0.000143711927781374	0.000143711927781374
PUS1	1.56780530515444e-05	1.56780530515444e-05
PPFIA1	0.00431576937408758	0.00431576937408758
NAT10	0.0161560033606715	0.0161560033606715
BAZ1B	0.356744180269078	0.783758051206536
PSPH	3.88750694231507e-09	3.88750694231507e-09
ZNFX1	0.00114606852889985	0.00339614720709187
MDH2	4.50695278113402e-05	7.31598081351264e-05
TTC39C	0.00106008635791549	0.00106008635791549
PIPOX	3.17499461809593e-16	3.17499461809593e-16
SLC16A1	5.90687194503751e-07	5.90687194503751e-07
PFDN6	0.000248184205778256	0.0415528879826403
MGST1	8.56817685117723e-05	8.56817685117723e-05
CALU	0.000973289954126928	0.000973289954126928
HMOX2	0.00446374949160897	0.038230593152706
PPP1R1B	8.33079098482296e-05	0.000174338315025483
NELFCD	1.82633688336183e-05	6.01981756477781e-05
ABHD10	0.000814584110968183	0.000814584110968183
PARP14	1.4370319777894e-06	1.4370319777894e-06
VPS16	5.6206343778335e-06	5.6206343778335e-06
UBE2K	1.83936735085328e-06	0.0154777912247709
ERLIN2	0.0958576842196825	0.81329493990459
LAMP1	1.91427707885664e-07	1.91427707885664e-07
ATXN10	1.00491190832408e-06	1.00491190832408e-06
MLEC	0.0069514693705604	0.0069514693705604
UBE2I	0.0388111051038983	0.207653931742871
STAU1	5.81671409819044e-08	6.73318252193017e-06
GSPT1	4.52643569037089e-09	1.30684760129463e-08
CROT	6.15212787156601e-09	6.15212787156601e-09
BTD	0.0136524799645057	0.0880127984177898
NUMB	1.38676658657614e-05	2.93447820636872e-05
ACSS2	2.34013571735854e-06	5.48794242385295e-06
DOCK7	0.000449955927835707	0.000449955927835707
SLC6A9	0.0832864116528773	0.0832864116528773
LRP1	1.74604541283589e-05	1.89285520934803e-05
LRIG1	0.0682896425935353	0.866295743465011
LIMA1	6.51812641962978e-06	6.75322382552649e-05
TUBB6	3.09043067818465e-11	3.09043067818465e-11
NEDD4L	1.64787708521515e-05	0.000319336793408867
HPX	7.14817867229917e-07	7.14817867229917e-07
ILVBL	0.00182852129266581	0.00182852129266581
PEX14	2.56637607714316e-07	2.56637607714316e-07
CD9	7.35503362970014e-08	3.55272636065949e-07
ALDH4A1	0.00263354026939577	0.00263354026939577
USE1	1.59728137785961e-05	0.0646279640256656
DHX15	5.74952778214707e-07	4.52326862039467e-06
SAR1B	0.00155694082076778	0.546025344939314
IDH1	0.000101460487375302	0.000101460487375302
TBC1D17	0.0089297401527464	0.0320193657529879
ANXA5	1.72645707707566e-13	1.72645707707566e-13
RPS15	3.1303693669982e-07	0.403666619489223
ITM2B	2.26117130145416e-05	7.84722232897023e-05
ACP1	5.55200697412036e-07	5.55200697412036e-07
EIF5B	1.79846053302782e-08	0.607926000013409
ARMC6	0.0191771476013891	0.0191771476013891
ATP1B2	0.186922850503549	0.970223058427861
ARL8B	0.00121452664025562	0.00442302375449284
MGLL	4.73651275662626e-05	0.00135058717801793
NF1	2.93024624945806e-10	0.238462590211626
UBR7	0.126290482854004	0.181714937732793
VAPA	0.346367740728705	0.996655079076719
RYR2	0.154743769112153	0.561653651195437
PTBP2	3.94613064694849e-09	0.309999616241612
CELF1	6.2185824344408e-05	0.000526229977535725
NPY	0.123153759595058	0.597902830037096
ANKRD44	0.000203969401378432	0.0055494864069715
STK24	3.57558424929473e-06	8.54899369068861e-05
HOOK3	4.65282185580312e-09	0.00268885218899568
PTPN9	0.00276594753636399	0.0923774364284607
RAB3A	0.000229277193545402	0.00404672496250577
PDCD5	5.20602493180668e-07	5.20602493180668e-07
CDK16	0.681317262578518	0.994418760711305
DCLK2	0.0510705114533476	0.295529239570239
QDPR	0.00146628027380552	0.00827919424849073
TSN	3.56379826231793e-07	0.000413291453338423
PTK7	8.35759803483837e-06	8.35759803483837e-06
ITGB1	1.8552362483771e-06	1.8552362483771e-06
PITPNA	0.000488718442185533	0.00191039183047201
DHODH	5.39633004592644e-05	0.0542313522429936
NDUFS1	0.00664321176266874	0.959891520309568
UBAP2L	0.00157365344386057	0.0620921605491092
COX5B	0.0430705189773777	0.973291539056061
DDOST	2.25891455032132e-05	2.25891455032132e-05
SEPHS1	9.68851433441914e-07	0.110258014599349
TIMM8A	0.222149380068085	0.222149380068085
PTPRZ1	0.0209135788937346	0.929997769883201
COL14A1	0.01265619585898	0.01265619585898
ASCC3	6.6231128029758e-05	0.295695560915297
GDI1	0.0973967707668815	0.898574257249576
ESD	3.64037226899234e-06	0.000397427056166842
C11orf58	0.00143016592353418	0.00607827915438612
CSRP2	2.32932138761356e-10	2.32932138761356e-10
ANK1	3.27957579068964e-06	2.3697218381716e-05
COA6	4.60674567063363e-06	0.525915627667221
PHKA1	0.0176213991346099	0.288989961621494
ACAT1	3.00162797345112e-06	0.948910027752097
AHCY	3.2704930910092e-08	3.06241525695502e-07
SEC23A	1.96200776175499e-05	1.96200776175499e-05
ATP6V1D	5.13920951985015e-06	2.13778067314866e-05
ANLN	2.53026404585264e-05	0.000854158007453251
SNRNP40	0.00968066383163286	0.00968066383163286
RTN4RL2	1.79215057013768e-05	0.000149508065544709
NXF1	1.94974034622417e-05	2.71081884533148e-05
CYLD	7.71501592673645e-06	7.71501592673645e-06
USP7	0.0885443423658901	0.336124844917372
SPG7	0.0320289300850352	0.0413333370829742
PNP	2.43633241059926e-09	2.43633241059926e-09
DDX39A	1.02637750254535e-09	1.11629826048325e-09
SAFB2	0.0070315390652113	0.0609455599608958
CRTAC1	1.83515429289666e-06	0.000535899246718334
PPM1L	9.03441899483918e-06	0.100866141988737
RUFY2	3.9243203024503e-07	0.661653719640715
ZFR	2.18537102061495e-05	0.0169974913438342
HDDC2	0.000109151148950345	0.629104216660592
RABL3	0.13829795438217	0.13829795438217
OSBPL1A	0.015370039202717	0.0190231115569551
NAPB	0.00116573199103186	0.0314316831061664
UCHL5	0.000171810579279142	0.0244403526503665
MRPL44	0.0201509636551807	0.400355571482628
PACSIN3	1.45794028355456e-09	1.45794028355456e-09
PTDSS2	2.20708990145152e-09	2.20708990145152e-09
CDC42EP4	5.64491144252468e-07	2.85707040457176e-06
VAV2	6.49264588274273e-06	6.49264588274273e-06
DAGLB	0.000431258328570075	0.000431258328570075
SLC2A1	2.52211789948199e-08	2.52211789948199e-08
ACSL3	6.88391220857147e-08	6.88391220857147e-08
TMEM132A	3.45821459186703e-07	3.45821459186703e-07
PTBP1	0.000154114131964254	0.000154114131964254
WDR91	1.93047538954158e-10	6.73402184585964e-10
CUL5	0.000323463504051235	0.22344462434397
ESYT1	0.000531003623361155	0.000531003623361155
MTMR2	0.00466276607395564	0.756672732491527
NDUFB4	4.76554671308163e-08	3.35102297024768e-06
NPM1	0.000404649731154579	0.0025940049379283
KIF3B	0.00261622413969302	0.00261622413969302
TOM1	3.60014193858909e-05	3.60014193858909e-05
MMRN2	8.06388846485838e-07	8.06388846485838e-07
NEO1	8.31675448455448e-06	0.000457575243002216
VPS28	0.0501483854355356	0.0501483854355356
MVB12B	8.11388293129509e-06	0.000382612093785658
TRAPPC3	0.0047277916893414	0.0047277916893414
BGN	0.000460040277352905	0.000460040277352905
NUDCD3	8.84392312483893e-10	8.84392312483893e-10
SERPINB6	1.50614249758202e-14	1.50614249758202e-14
GLG1	0.00270644484763278	0.153034041904111
GPSM1	0.410797975799143	0.999825470231102
ITGA1	0.000505079882718189	0.00131021314665607
LEMD2	0.000101508443603556	0.000101508443603556
GAK	0.00115995947330545	0.00115995947330545
NECAB2	1.00203071207345e-05	1.29447240233825e-05
GPM6A	0.00429666885243454	0.00429666885243454
COL4A1	8.58619299530548e-09	8.58619299530548e-09
TMX4	1.00384337700199e-05	1.00384337700199e-05
CPE	5.18023786099005e-06	0.000124819991201189
VCAN	0.000544832178899376	0.000544832178899376
ITGA6	1.28576218022894e-05	1.28576218022894e-05
ZFYVE1	0.00536292253071485	0.0107076735314085
TFG	0.0237293302107418	0.0273636840215559
PTBP3	3.93679990623196e-08	0.0356145717500385
KIF26B	2.03140924645008e-07	2.03140924645008e-07
ARHGDIB	1.17864955799852e-07	1.17864955799852e-07
THOC2	0.0982822341192955	0.0982822341192955
NUCB2	5.93548874507833e-09	5.93548874507833e-09
FECH	0.000121044163430864	0.110007733490312
CBX5	0.00723249617525744	0.00723249617525744
SYNJ1	3.80220771242875e-06	0.971577098869215
PGM5	0.099588999750379	0.099588999750379
TALDO1	0.000265874869290405	0.812725029880042
QPRT	7.75820052527272e-06	7.75820052527272e-06
TMOD2	3.46121752540178e-05	3.46121752540178e-05
IVD	0.00188831572645747	0.00188831572645747
VPS13D	0.000680116746591536	0.00173248291588652
GAPVD1	0.0184182418945875	0.041712922390022
PGM1	0.00155910681707648	0.00155910681707648
WDR11	0.00523135238561313	0.567803916318898
SRSF4	0.0223433985175799	0.0369307466330206
TMEM192	0.00414410221248972	0.00778966932891201
HNRNPA2B1	0.219248891961026	0.950081307189996
NMD3	0.0195130103814612	0.0789615348905912
MAP2K2	0.000894768218743224	0.000894768218743224
NUMBL	7.33216294430991e-10	7.33216294430991e-10
LAMP2	0.296387586555101	0.688536546662274
PPCS	5.98719945379174e-11	5.98719945379174e-11
ENPP7	3.40647806402586e-05	6.55804629620309e-05
NT5C3A	0.000217767450962078	0.000217767450962078
