gene	protein	rna	methylation
RHOJ	-0.0035532785882872	-1.05660197062465	0.0
RHOQ	-0.0047613533138563	0.2705895492862267	0.0
SDCCAG8	-0.0044088617879819	-0.2743454344690783	0.3120994796894325
SHOC2	0.0086713198126877	0.4896180432509905	0.0
SIRT2	-0.0005565517258741	1.022481373201412	0.0
SKAP2	0.0030218847162908	-1.1074307593625172	0.0
SLC25A42	0.0049258961921976	0.09341295657858747	0.4452798912867946
SLITRK3	-0.0050098123759043	-0.13478967067897923	0.0
SNPH	0.0035215742915089	-0.39052281403009637	0.0
TBC1D2	-0.0049883401399382	0.10229073332248581	0.0
TECR	-0.0041133110753755	-0.1560226571066625	0.0
TJP1	0.0046276452781866	0.012495863063428097	0.0
TNPO2	0.0050698542533822	0.20045653473832123	0.0
TOLLIP	-0.0050706947769403	-0.5867118434182377	0.0
TONSL	-0.0043255008308498	0.4697642947361933	0.0
TRIM21	-0.0042544446447345	-0.5879160842765653	0.0
TRMT10A	-0.0034059553457858	-0.007723827170792292	0.0
TTC30A	0.003901846584359	0.0	0.0
U2SURP	0.0049557426486838	0.3933060743971568	0.0
VPS36	-0.0026675513886194	-0.038836774569441325	0.0
VPS45	0.0045642571944172	0.4462074719478059	0.0
PTP4A3	0.0057779073786345	0.5389293605211851	0.0
RFX7	0.003395360546525	0.5295446311901918	0.0
CECR2	0.0029804687914574	1.2049812209416337	0.30907737275090597
DNAJC28	0.0071935791026395	-0.031259244369969665	0.0
GEM	0.0148549645903508	-0.5453466099231351	0.0
UVSSA	0.0098982701654834	0.5206258118805982	0.0
ACAP1	-0.0066200359792777	-0.8921201177034099	0.6168653436358733
CHTF18	-0.0063186017921722	0.4706031589050599	0.0
RNF145	-0.0047194672086791	-0.2358008037638052	0.0
PIGA	-0.0042395342256641	-0.20276336916511503	-0.36118131729372704
TARBP1	-0.0057950077883521	0.473165067204774	0.0
KATNBL1	0.0094084889933816	0.2718423266278703	0.0
AR	0.0069597146977713	0.23931976631319887	0.0
FPR2	0.0101325266488443	-1.6900300563876811	0.0
TTLL7	-0.0071978445127587	-0.07962872339383488	0.0
ABCB6	0.0047232508866272	0.7585303967924476	0.0
ACSL6	0.0039821644999584	0.4113152204350355	0.0
ARHGAP24	0.0064689750548096	-0.11265977756283611	0.5960411943560733
ARMCX2	-0.004551916287622	-0.10121160124933096	0.0
ATPIF1	0.0036747446233281	0.0	0.0
BMS1	0.0028395508502967	0.4429500075898232	0.0
BRPF3	0.003789898845494	1.7131861583114618	0.0
C3	0.0045381276961813	-0.4547420709442594	0.0
CA9	-0.0045294121008785	-0.4138381906966372	0.0
CASP7	-0.0048590311671735	-0.3656110468619768	0.0
COPS3	0.0046097770495367	0.15877878326577016	0.0
DENND3	0.0043894006244398	0.09289949476096071	0.0
EDC3	0.0032047335250796	0.368816301504389	0.0
EEF1AKMT2	0.0057346113489619	0.6186444851288201	0.0
EIF1AD	0.0052207566496702	0.1141279707129464	0.0
EIF3H	-0.0038610507888203	0.6807148480859438	0.0
ERC2	0.0012478722975523	0.21727519546259277	0.0
FKBP1A	-0.0036824211436676	-0.3806958132742957	0.0
FKBP1B	-0.0050019732164671	-0.5573313496335852	0.0
FLOT1	0.0026740525495911	-0.4940664423891981	0.0
GPRIN1	0.0011273058234253	0.16144305430751374	0.0
GRIP1	0.00361384972783	-0.2962914181010771	0.0
GRK2	-0.0045727490651572	0.0487090658560585	0.0
HEATR6	0.002408199550465	0.41778238893847414	0.0
HMG20A	0.0027444313611049	0.38755196995965896	0.0
HSPE1	0.006473805525052	-0.08927495064773329	0.0
ITM2C	-0.0041824894588983	-0.18891122123630086	0.0
LITAF	-0.0034858523932235	-0.9693685805984957	0.35839123765875064
NAA30	0.0058667419967457	0.14775325656168917	0.0
NOS1	0.0018214308831639	-1.3875261528388372	0.0
PCDHGA9	0.0029314279116048	0.0	0.0
PDF	0.0031459537836852	-0.30339031367248365	0.0
PDLIM5	-0.0050024580297423	0.1902173469596548	0.0
PLCG2	0.004279921625766	0.13466020402770054	0.0
PLXNA1	0.0029097854224102	-0.2729221367799506	0.0
PPM1H	0.0018349081647783	-0.3453221572977818	0.0
PPP2R2D	0.0034214995856656	0.4553127407066833	0.0
PSME3	-0.0040013794429845	0.133025603935811	0.0
RAB1A	0.0032687862386576	0.000610561128337954	0.0
RALBP1	0.0046173474933346	-0.47196324197827183	0.0
RAP2B	0.0053670251402437	-0.41193060965485473	0.0
RBM19	-0.0046549949783196	0.3232580779159453	0.0
RCC2	0.0036480111644346	0.46305708477459884	0.0
RPL23	-0.0051192400462884	0.6952936651500808	0.0
STK25	-0.0065196138920383	0.24190835878762515	0.0
TBC1D12	0.0008758822970093	0.3242749506454468	0.0
TBC1D19	0.0066197461110275	-0.18634873353868517	0.0
TEX30	0.002863623070326	1.146665770536673	0.0
TIMM17B	0.0046050774793453	0.17566775733805004	0.0
TMEM38B	0.0025455457898685	-0.16365568389573049	0.0
TPI1	0.0026335406382143	-0.4140124641002322	0.0
TRAP1	-0.0046424265783137	0.20084229171515394	0.0
TTC1	-0.0044491404001225	-0.24490389414809716	0.0
TUBA4A	0.0018199612831702	-1.434267678293262	0.0
UQCR11	-0.0040099400100503	-0.019220116134901464	0.0
WDSUB1	0.0030957902563354	-0.07584161257398912	0.0
YARS1	-0.0036161316205734	0.17415654791645374	0.0
ZC3H10	-0.0035311587341107	0.4610152178991794	0.0
ZFP36L2	-0.0039536764576119	-0.5667607309921204	0.0
ZFP37	0.0027739486130615	0.9447461788358809	0.0
ZHX1	-0.0047133810969508	-0.1377563874336332	0.0
FHAD1	0.0054076831004015	-1.754890480236485	0.0
CLSTN2	0.0069997660347125	1.5320629842875837	0.0
JPH3	0.0015916101654536	0.8400599179642539	0.0
SEMA6B	0.005937635874157	0.4097604381684678	0.29882024611212776
ZBED5	0.0050504363846798	0.1802712075958982	0.0
ALKBH1	0.0060851134592849	0.15459490143399404	0.0
MAGEH1	0.0077310717758504	0.7951762591246098	-2.0206152872279026
ZBTB12	-0.0059745995207812	0.8518011341897087	0.0
KCNQ3	0.0044557060609829	-0.30875093514650814	0.0
STK32A	-0.0041847366759823	-0.6281149860496266	0.0
KCNH2	-0.0080738314776785	-0.23642056055977856	0.0
GNGT2	0.0027959203094142	0.2540566082398883	0.0
SS18L2	0.0044963794712808	0.3483522965658706	0.0
DUSP11	0.0063192906640811	0.19289892128521793	0.0
LARGE1	0.0042434777616298	0.21807818046197733	0.0
GAS8	-0.0052601361300944	-0.5712172481741941	0.0
PXDNL	-0.0026991758485768	-0.22245387440543776	0.0
ABCG1	0.0040688860604687	0.280782747103666	0.0
ACOT7	0.0020772182803109	0.08536158028083657	0.0
ALB	0.0032188973294556	0.08456055204980403	0.0
ALDH1L2	-0.0047543842113931	0.9900865093022684	0.0
ALDOA	-0.0040395636473255	-0.5926582810022588	0.0
ALKBH4	-0.003246108965269	-0.21305293471002199	0.0
ANXA6	0.0035860688313492	0.27098247345347987	0.0
AP3B2	-0.0055070643852744	-0.009906990417564132	0.0
APTX	0.0048817225949628	-0.044757034585935315	0.0
ARPP21	0.0034633018560921	1.051282276020046	0.0
BSCL2	-0.0053767519820689	-0.20638049534583525	0.0
BSN	0.0006556891168117	-0.4090264079708843	0.0
C7orf26	-0.0040458523321573	0.0	0.0
CACNA1A	0.0004257217395806	1.473960361490785	0.0
CAMK1G	0.0034682930311381	-1.758591962444476	0.3051913627761789
CAMKK1	0.00039832157008	-0.9629192680108108	0.0
CAPN7	0.0031205897709268	0.3480589442678969	0.0
CCDC82	0.0021864316944293	0.893857822299348	0.0
CHD9	0.0043150531377336	0.31558687890627835	0.0
COL15A1	-0.0028724890361446	-1.6566732618851339	0.0
COL2A1	0.0032173183948886	-1.4264793739242416	0.0
CPNE9	-0.0044633714279283	-1.34304925792797	0.0
CPT1C	0.0033010420580002	0.08568869551019866	0.0
CRABP1	-0.0050682668597159	-2.117240737483846	0.0
CTSS	0.0031440495733013	-0.5472667752662205	0.0
DBN1	0.0027382215423874	0.4377287125336027	0.0
EP300	0.0055353341360056	0.37891333685727846	0.0
FIG4	0.003584243806391	0.39353380115660574	0.0
GPD1L	0.0047462121914543	-0.22069613160789858	0.0
GTF2E2	-0.0055112572531918	-0.16433488971415422	0.0
HNRNPUL1	0.005349726945713	0.22589301784814894	0.0
IKBKB	-0.0032290400645196	-0.03614905423844498	0.0
JPH1	-0.0032548607616567	-2.700297196237791	0.0
KIAA0513	0.0010416052529097	-0.5550836295018258	0.0
LMF2	-0.004087929930476	-0.4392422396465657	0.0
MRPS27	0.0060662491131375	0.08931570650471804	0.0
MSANTD2	-0.0032089602087751	0.28468896763638063	0.0
MTX3	-0.00378331914618	0.1567472512442743	0.0
NRF1	0.0042737786614809	0.16389970393268985	0.0
NUDT21	0.0051875971324514	0.32952293540231664	0.0
NUMBL	0.0037414463356062	-0.6100862376473427	0.0
PANK1	0.0038772899628022	0.8606682372247833	0.0
PANX1	0.0040455108583308	0.7318695528278907	0.0
POGK	0.0054147940466785	0.5193267444435543	0.0
PPA2	0.0062354643778986	0.02977428383403159	0.0
PSMA6	-0.0075911583423076	0.08542167296369332	0.0
RAB26	0.0093256643668026	-0.09129085386973292	0.0
REXO2	-0.0045584651130223	-0.3003697200329122	0.5880978003298605
RNF157	-0.0028787048418631	-0.34605512544574635	0.0
RPAP1	0.0043622248187022	0.28357886511598135	0.0
SAP18	0.0067267378764417	0.037623776601918714	0.0
SCFD1	0.0053792869231815	0.22784858873130037	0.0
SH2D3C	-0.0034227834388974	0.2648073145146647	0.0
SLC12A4	-0.0047569507457907	-0.1077597160766316	0.2784336972696854
SLC30A3	0.0015323073740541	-0.696466919616783	0.0
SLC9A3R1	0.0035114133873278	0.0	0.0
SMAD2	0.0054344751862531	0.24167580640924352	0.0
SNX4	-0.004146527497843	0.3020321485575925	0.0
SRBD1	-0.0029028219642773	0.5281364834987682	0.0
TAOK1	0.0031104765777281	0.32450197587393204	0.0
TMED2	-0.0032348677279905	0.05701247229130425	0.3535998076539261
TMPO	0.0039604828327964	0.6017698093188171	0.0
TOMM40	0.0040365197277572	-0.11381995706034963	0.0
UBL7	-0.0003020972154416	0.06568924734405879	0.0
VTN	-0.0047008376222484	-0.018605698058988117	0.0
WASHC2A	0.0042331447161771	0.5149110370236181	0.0
WDR1	-0.0030195807689459	-0.27184934778299225	0.0
ZNF280D	0.0027514886651986	0.5145561513336296	0.0
KCNT1	0.0057812218223646	-0.7924771610937095	0.0
ESRRA	-0.0046681283477767	0.22480158203618503	0.3845554163280918
HPD	0.0045342817542051	-2.0136541354551523	0.6814812450725072
PDE9A	-0.0057654050161311	-0.04065411435148584	0.0
AFMID	-0.0067785071526006	0.039200096560641606	0.0
FAM222B	0.0033890240012246	0.3428674100398859	0.0
ZNF274	-0.0051653410737341	0.3445401031862654	0.0
CTF1	0.0017646076184604	-1.3068565754122583	0.34167142919219623
AKAP13	-0.0041376120460161	0.33438992910857623	0.0
ARHGEF25	-0.0034198361728262	0.6050038433871862	0.0
ASPN	-0.0041956969398675	-1.628616339173969	0.0
ATRN	0.0058192347673244	-0.006444989808474384	0.0
BBS7	-0.0047555191703054	-0.09137690451279547	0.0
BRF1	0.0032548227305257	0.06916029099288641	0.0
CDH9	0.0046058320130303	-1.5007730260228789	0.0
CEACAM8	-0.0031292743481411	-0.46471732372899305	0.0
CELF4	0.0019321101879766	-1.2606123707454735	0.3007767037481298
CHEK2	-0.0047642461355734	0.2995643386549844	0.0
CHP1	-0.005935672072424	0.1354818827125782	0.0
CPLX3	0.0017113785920845	0.0	0.0
CROCC	9.85584779207975e-05	0.5189222846208414	0.0
CWC22	0.0047933757351181	0.40406877442972977	0.0
CYBB	0.0024491281240374	-0.19134520395041824	0.0
DDA1	-0.0036259347668567	0.27071157698491194	0.0
DGKG	-0.0037539753336688	-0.655121319479635	0.0
EIF3F	-0.0047032477201828	0.14053405344013306	0.0
FCGRT	-0.0029331240833533	-0.3793781060442894	0.0
FLAD1	0.0028268656546308	0.13733765031128586	0.0
GABPA	0.0054800978670265	-0.009893913242059018	0.0
GIMAP8	0.0035151878686279	-0.051803523214721	0.4181720373290482
GLS2	-0.0030407568588522	0.031122486885763516	0.0
GRM5	0.0025597835628488	-1.3736721422822893	0.0
GSTM5	-0.0043733453129455	-2.819688633751036	0.3081285244879972
HNRNPC	0.0057299133492792	0.2189793025636549	0.0
ISG15	0.0026597779087569	0.5659580487544206	0.0
KCTD21	0.0028496640475315	-0.6645564678872564	0.0
KRT17	0.0018747237149558	-3.109504266783878	0.0
LGI2	0.0032114294137463	-0.10731244545414931	0.0
MAGED1	0.0029929882238944	0.051435668017285746	0.0
MAT2B	0.0037426178622859	-0.008641605724601466	0.0
MDM1	0.0037886141032396	0.002022212137736364	0.0
MKRN1	0.0040886799227258	-0.014911041556657524	0.0
MRPL38	0.0039056440058683	0.29163637626669714	0.0
MSH3	-0.0026835907766228	0.017208692816861767	0.0
MTIF2	-0.0046766360504755	0.19401862642216425	0.0
NOL6	-0.0039651240448684	0.12048483354818094	0.0
NR2C1	0.0047557487999398	0.3115288441843934	0.0
OTUD6B	-0.0053465596291531	-0.04770666146451444	0.0
PAM	0.0014364572164702	-0.5481755313614277	0.0
PEG10	0.0036325232405475	-0.40014537898228836	0.0
PNISR	0.0051879042846401	0.6681499395867811	0.0
PPFIBP2	-0.0056779553561819	0.0466203421275374	0.0
PPP6R1	-0.0027000195291377	-0.38473819428232603	0.0
PRKD3	0.0047326827468969	0.26894562779920184	0.0
PRNP	0.0025386119321027	-0.9335034105530307	0.0
PSEN1	0.0039694307800413	0.06121165120057177	0.0
QDPR	0.0016559833655696	-0.3939322705704312	0.0
RAB28	-0.0036516930686498	-0.20967122037110578	0.0
RHPN2	-0.0040345655604963	-0.6911587759025156	0.4990983055747883
RNASE1	0.0051996226095778	-1.3580537241931157	0.0
RPS24	-0.0053417743226695	0.9823205135695503	0.0
SCHIP1	0.005240280392349	0.25141502423044015	0.0
SEPTIN7	-0.004231703065952	-0.42884569502533887	0.0
SH3BP5L	-0.0031841232553482	0.10518065226067849	0.0
SLC12A5	0.0001694346681129	-1.9675201114052066	0.0
SLC25A3	0.0029511190176274	0.08354389427005535	0.0
SMG9	0.0044218804829376	-0.15731207465438501	0.0
SNCG	0.0029353489566539	-0.005718911012801755	0.0
SPHK2	0.0035714447202207	0.0267312844686434	0.0
SUDS3	0.0055710336553461	0.006723949833761227	-0.3270027959936141
TANK	-0.0033671475053187	-0.410583881435315	0.0
TMOD3	-0.0040750794977002	-0.355834625568213	0.0
TPD52	-0.0047190533687599	-0.5588470164166267	0.0
TSPAN13	0.0025438183917396	-0.3827727465650543	0.0
TXNDC17	0.0033306108968479	-0.40623549387462055	0.0
ZFAND1	0.0055616466993414	-0.004429478231857356	0.0
ZNF512	0.015259283729706	0.502340043280603	0.0
CKAP2L	-0.0054962957551388	0.563410939866357	0.0
DGCR6L	0.004888859251778	-0.06826748084553376	0.0
SLC10A4	-0.0045542829555773	-1.7673560255840366	0.0
ESCO1	-0.005358141746984	0.2736271019014532	0.0
VWC2	0.0068332095797635	0.5112811622353038	0.0
CHRAC1	0.0120191736554556	0.4238285330574847	0.0
CRCP	-0.005051448468981	-0.50186177069989	0.0
ZNF549	6.94315415590156e-05	-0.03511718753176667	0.0
MFAP3L	-0.0045904483907074	-0.04262491778113106	0.0
TMEM177	0.004601710012945	-0.9376694309510547	0.3146236458509275
IL1RAPL1	0.0047466400295374	0.9051473028149398	0.0
NFAM1	0.0048104607335874	0.007884374775098752	0.33386927285623236
IL1RN	-0.0057555148836233	-0.385721938436432	0.0
PROSER2	-0.0073131499801131	-0.03943111401155107	0.0
ALOX5	0.0035186518715825	-0.5134860702227244	0.42450460413873614
AMZ2	0.0044147101029799	-0.1004135154045808	0.0
ARHGAP30	-0.0036460773151965	-0.0894217047563639	0.0
ARHGAP9	-0.0047836657646332	0.033001104930005666	0.0
ARHGEF7	0.0033048425245467	1.0440820385273526	0.0
ATP6V0A2	-0.0051982643013592	0.8038585725878907	0.0
BAG2	0.0038946786301285	0.19714862546575107	0.0
BIRC3	0.0035478926410251	-2.9730567335017803	0.0
C19orf70	-0.0037379123932495	0.0	0.0
C2	0.0044333038134797	-0.06466811023657891	0.0
CAPN1	0.0043838168501872	-0.22925067832305368	0.0
CARD8	0.0037370149293364	0.0989291115670353	0.0
CBS	0.0055408975758159	0.7001503105432962	0.0
CCNL2	0.0049281431649148	0.19613829949197398	0.0
CD44	-0.0040384317026741	-1.2679643391096351	0.0
DNAH11	0.0039281246946721	-1.7459864151749593	0.3649502140768416
ENPEP	-0.0066163917952166	-0.4377427624768816	0.0
EPHB4	0.0067834420179418	-1.318088224697786	0.0
EXT2	-0.0048987131462392	-0.33910541096502256	0.0
FTH1	0.0040305942582846	-0.21698029195716736	1.3155624068523566
GABRA2	0.0016532727285543	-2.594489585850622	0.0
GDE1	-0.0036310002574172	-0.11977098921733446	0.0
GHDC	-0.0054114954373415	-0.5204232591804224	0.4345263899018323
GJA1	-0.0023462548469311	-1.6562066921302072	0.3255338392670495
GOLGA7	-0.0042041079473185	-0.19975067321334924	0.0
GOSR1	-0.0029695956677878	0.31431826506910776	0.0
GTF3A	-0.0027777147706532	0.011250600572509166	0.0
H1-4	0.01044872468739	-1.6305460574061217	0.0
HDAC3	0.0065899521942202	-0.06688321574862782	0.0
HIST1H2BC	0.0073689590709315	0.0	0.0
INA	0.0013366334365807	0.7043276349164985	0.0
INO80	0.0010757656807153	0.19001424004211606	0.0
MAPK12	0.0047493563144232	0.2664990811360898	0.0
MDH2	0.0027987184037492	-0.22197946050421202	0.0
MED8	0.0066518876077503	-0.22294560015113687	0.0
MRPL3	0.0031091235278164	0.34093307406563683	0.0
MRRF	0.005443636739505	0.09728952311855253	0.0
NIPSNAP3A	0.0033520322488156	-0.7302459969632767	0.7620437763926013
NIPSNAP3B	0.0076020061045884	-0.7621579406161128	0.0
NOC4L	0.0052931981940204	0.13878494569647346	0.0
NR2F1	0.0049163129697865	0.0047016982210672095	0.44184821305717276
NUP133	-0.0043817090874664	0.2288052733858693	0.0
OTUB1	0.0041584705880572	0.30609977706418734	0.0
PCDHGB7	0.005749619264994	0.0	0.0
PHF10	0.0048870272408142	0.27624599087487184	0.2781741627579955
PKNOX1	0.0038430966452511	-0.047540942241110294	0.0
PLCE1	-0.0041379346594436	-0.12500961234826286	0.0
PLEK	-0.0029963067825826	-0.1514023730001137	0.0
PRKCD	-0.0030583285253989	-0.002246952580850456	0.31396551020117
PRKCI	0.0041759213194238	0.03687497897123846	0.0
REPS1	0.0044024132291061	0.5696751820184731	0.0
RNF10	-0.0026316937713029	0.17029308097991067	0.0
SCAF4	0.0045752530448276	0.1252618913057259	0.0
SDAD1	-0.0045392635120982	-0.044534369700212434	0.0
SEC14L4	-0.0031079692641466	-0.9694518937211248	0.4313951447680476
SH3BGRL3	-0.0034059332307792	-0.4990973024383128	0.4146800986037285
SIK2	0.0043847928592836	0.03672406926378886	0.0
SMARCA5	0.0043374028552681	0.3930496288207148	0.0
SYK	0.002685265921285	-0.10702866844876668	0.0
TBC1D8B	-0.0050395864328374	-0.5843804104562195	0.0
TFIP11	-0.004498349099741	0.04679804828562413	0.0
TMCC2	0.0022125478446041	0.3061381310458834	0.0
TSC1	0.0037762328200382	0.5485403329798054	0.0
USP36	0.0009900035523126	0.005458020769257202	0.0
WSB2	0.0065864618599403	0.0734356724936275	0.0
XRCC6	0.0035498320538121	0.07793578982743952	0.3337189405674841
ZNF134	0.0059491053349353	-0.3100234151087317	0.0
ZNF22	0.0152976530061187	1.1570461006019033	0.0
ZNF460	0.003391187569233	-0.3631651449422795	0.40909949430434805
SLC38A9	0.0028061624857276	0.30070326575908984	0.0
RGS18	-0.0060648118274245	-0.11089529043550074	0.0
CCDC84	0.0053530169254709	0.0	0.0
SAC3D1	0.0046140653207478	0.28812314093885827	0.0
MIS18A	0.0037469843934284	0.11224092324457317	0.0
MIS12	0.00362466400761	0.23410705369495002	0.0
NFYA	0.0060255890055946	0.06689910095966425	0.0
FKRP	0.0067182667674958	-0.23028772833868305	0.0
FGFBP2	-0.0035094901306003	-2.509702548308729	0.0
CEP63	-0.0054520821686529	0.3946427427146875	0.0
GABPB2	-0.006194061290502	-0.2101447589877232	0.0
SPATA18	-0.0074591676013588	-2.547583944064571	0.0
ZNF275	0.0059923302310752	0.6983693120236814	0.0
ABCD1	-0.0047145234889887	0.13856218938194587	0.0
ABHD17C	-0.0024003663198527	-0.7768593244589325	0.0
AFTPH	-0.0049081639111434	0.21368309499100666	0.0
AKAP8L	0.0060914144242542	0.2536436240014989	0.0
APC2	0.0054186757131666	0.5665761779294282	0.0
ARL6	0.0035285613950981	-0.12362354934541388	0.0
BLM	-0.0022312953379163	-0.7559961911682885	0.0
BPTF	0.0047113951504423	0.5583860766343517	0.0
C18orf21	-0.0020957259092731	0.35986722741560756	0.0
CAND1	-0.0010561735340107	-0.16582010344316225	0.0
CD9	0.0026490353206331	-0.4543483672236548	0.0
CEP135	-0.003395666242223	-0.2724089209630537	0.0
CISD3	-0.0030149100675294	-0.10218652615263345	0.0
CNKSR3	0.0041265962841698	0.45047622353786654	0.0
DDX60L	0.0027407595057397	-0.06990274524264718	0.0
DISP2	0.0055836786458646	0.1555182344407651	0.0
DNAJC19	0.0023829610663186	-0.11124992387893455	0.0
ECD	0.0026157246294065	0.2948919060229618	0.0
ECI2	0.0024451322052652	0.07681874596378717	0.0
EIF3A	-0.0036264216654043	0.45179229870374676	0.0
ERO1A	-0.0041072220655671	-0.19757305612051446	0.0
F11	-0.0046636026315226	-0.6196256659229971	0.0
FBXO38	0.0026789600336597	0.309078470329902	0.0
FSCN1	-0.0033645891952807	-0.21300412104811106	0.0
FUBP3	0.0041847433438283	0.3497001227959825	0.0
GIMAP1-GIMAP5	0.0040267091763838	0.0	0.0
HERC5	-0.0073274023383921	-0.015553207178636867	0.4651279396432634
ICMT	0.0031595150802775	-0.11232045379815264	0.0
IQCE	-0.004342704074623	-0.7450809441216847	0.0
KIF13B	-0.0040427942210801	-0.22988669207191342	0.0
LMF1	0.0011948942144732	-0.2858657854440494	0.0
LMTK2	-0.0048731900529302	-0.3086698848905379	0.0
LRCH3	0.0035981938010742	0.360183925196064	0.26932867230778584
MAN2A1	-0.0037225156359382	-0.4746649486022182	0.0
MAP4K3	0.0051579399816475	0.35590069395115026	0.0
MED19	0.0047530105620254	0.13488379982177368	0.0
MED28	0.00300526136469	0.37871512642982347	0.0
METTL5	0.0054682160073486	0.2535432048795642	0.0
MKI67	-0.0041711975050878	0.624630522237012	0.0
MRPL14	0.0030817583449374	-0.36772520097149636	0.3490330467906138
MRPL27	0.0037368241622078	-0.04518281824550396	0.0
NONO	0.0061738644431854	0.3641145535262023	0.0
NSL1	-0.0041246064415023	0.06506499545454364	0.0
POU2F1	0.0063444116025956	0.5413652432138071	0.0
PPP2R1B	0.0020404563640107	0.14717133788419545	0.0
PRICKLE2	0.0047832795907093	-0.014156258879310954	0.0
PSPC1	0.0040854413281985	0.5356260735033862	0.0
RADIL	-0.0050803821265965	-0.6020873929821591	0.0
REL	-0.004569375206711	0.023647735908219728	0.0
RIF1	-0.0045322560515677	0.29581310227685037	0.0
RMDN3	0.0032837760759397	-0.04757078563785626	0.0
RPL13A	-0.0037714221665193	0.1937475430247199	0.0
RPS8	-0.0049525789770324	0.5737337621190085	0.0
RRP36	0.0041860542514809	0.044646511360118095	0.0
SEMA6A	0.0082428608990019	0.21868917836471238	0.0
SERAC1	0.0085945704269878	0.16106045434780486	0.0
SGSH	0.0039005541975334	-0.12628398213874784	0.0
SIRPA	0.0030975103974625	-0.2061294475963229	0.0
SMARCA2	0.0038803801388665	-0.602149030742003	0.0
STX1B	0.0011194596073849	-0.11952710770572743	0.0
TCEAL7	-0.0056475733901941	-0.11070259788569525	0.0
TCHH	-0.0028054346968252	-1.069848730371816	0.0
TPM3	0.0023523830818939	-0.2555863367778007	0.0
TUBB3	0.0038860842182629	0.08466872509051185	0.0
USP20	-0.0035873182788444	0.4209882690436286	0.0
VWA5A	0.0042256546898557	-0.30577453011583644	0.0
WDFY1	-0.0023275049934033	0.2784261314606995	0.0
C16orf91	0.0047772849095434	0.0	0.0
NTN4	0.0048494845638516	2.5827123717456755	0.0
MUC1	0.0070038042032699	-0.6501667240473333	0.0
TADA2B	0.0063166280115324	0.1499926682924857	0.0
TIMELESS	-0.0071970455320973	0.31971282089252423	0.0
C2orf68	0.009161794461791	0.6652380799519575	0.0
FAM124A	0.0054157030698577	0.1458496993691035	0.0
FOXN3	-0.0030127430004046	0.47860655221963283	0.0
ZNF664	0.0029316541460097	0.17820780966510844	0.0
CENPK	-0.0051454015700081	-0.1693851561324839	0.0
NICN1	0.0035202507537298	0.0	0.0
ARFGAP3	-0.0028257294617382	-0.001909177208674875	0.0
BUD13	0.0070543409814252	0.5623649344526536	0.0
CAMLG	0.004729955113879	0.3895442353182099	0.7905564929516438
CCDC174	0.0054866953549029	0.3515943836848701	0.0
CCDC58	0.0019694514474603	0.0	0.0
CD2AP	-0.0046229359585298	-0.3387607199772678	0.0
CFD	0.0023937554647727	-1.1726887954742304	0.0
CLPP	0.0034152717320101	-0.007927751319316835	0.0
CMSS1	-0.0035209346163292	0.42190069065139085	0.0
CNTNAP3	0.0025122378577662	-1.3860466602581722	0.0
COX11	0.0047335468341445	0.10067024395162075	0.0
DDX18	-0.0077307985015636	0.3546895354276753	0.0
DNAH12	0.0030667012715719	-0.46443570097602443	0.7175484891838706
DNAH6	0.0055680940498006	-1.1165334525817237	0.0
DNAJA3	-0.0043285030407007	-0.16239188970443433	0.0
EFEMP1	-0.0037147656329151	-1.4046399350052696	0.6497989156565094
FAM168A	0.0001352949227755	0.24807809354243027	0.0
FCER1G	0.0032735540602036	-0.5417522828046527	0.0
FMNL2	-0.0042138517779263	0.22376328190417497	0.0
FUNDC2	0.0045180273178825	0.17348577071282875	0.0
GEMIN6	0.0042182716030963	0.27569088286379206	0.0
GIT2	0.0015738469856332	0.30824808372200735	0.0
GPHN	0.0049946447328484	0.21189816491025287	0.0
GPLD1	-0.004672783784898	-0.31250256245118513	0.0
GPN1	0.0058592676346157	-0.005451910245855229	0.0
GSTZ1	-0.0028361770350004	-0.1790189420011309	0.0
HLA-B	0.0053197427894896	-0.6545251962261806	0.35383869188672945
HOOK3	-0.0055624949912646	0.2753464431492943	0.0
IGSF21	0.00279556290808	0.1287656667735216	0.0
IRGQ	-0.0057724398221807	-0.09598821473728643	0.0
LCP1	-0.0048080286544661	-0.150317395478494	0.0
LMBRD2	-0.0050468721413848	-0.06051687488222373	0.0
LXN	-0.002382635006416	-0.10788298108437375	0.0
LZTFL1	-0.0038192801311293	-0.35176932542009204	0.33497589153386187
MOBP	0.0035024085783864	-0.4292464436016963	0.0
MPLKIP	0.0047070512243811	-0.4579722329998999	0.0
MRPL10	0.0024568400955892	0.1938042616781591	0.0
NAA25	-0.0021894274399387	0.3653516919058656	0.0
NAB2	-0.0050059487681861	-0.7234485869536267	0.0
NCS1	0.0022852466779857	-0.06148991777107614	0.0
NEK4	-0.0011111689204007	-0.005257571118151582	0.0
NOSTRIN	-0.0043981537321975	0.24903478965783774	0.0
PCYT2	0.0070092387763026	-0.13939348406678834	0.0
PDE12	0.0025105027136259	0.09333070619419306	-0.4794759413494666
PHB1	0.0008332985742037	0.0	0.0
PHB2	0.001540310058936	0.3301513623465324	0.0
PLEKHA1	0.0009394334497627	-0.025067275787877635	0.0
PML	-0.0039153979359586	-0.2660885989559901	0.0
POLR3D	-0.0029988659306091	0.33858442596203026	0.28835119811800336
RGS7BP	0.0038968187859303	0.04119794765668304	0.0
RHBDD3	0.0042800641825221	-0.07332127433074748	0.0
