gene	protein	rna	methylation
RASGRF1	0.377939487321328	0.7600273778391065	1.0
RCC1L	0.377939487321328	0.058542959249817	1.0
RECQL5	0.377939487321328	0.7088169584003935	1.0
RER1	0.377939487321328	0.0715439325890635	1.0
RPS6KA1	0.377939487321328	0.6588364477682731	1.0
SAMSN1	0.377939487321328	0.948918942597014	0.208469151920127
SLC4A1AP	0.377939487321328	0.4423582070321574	1.0
SLC6A9	0.377939487321328	0.1342603899046626	1.0
SLFN5	0.377939487321328	0.3181968304116951	1.0
SOCS2	0.377939487321328	0.1854274447341903	1.0
SSB	0.377939487321328	0.182839531981833	1.0
SSH2	0.377939487321328	0.0239282863834893	1.0
SSX2IP	0.377939487321328	0.0150889638462656	1.0
STK32C	0.377939487321328	0.1059104607680627	1.0
SYT3	0.377939487321328	0.737128012448743	1.0
SZT2	0.377939487321328	0.3690407450339801	1.0
TAF2	0.377939487321328	0.1654370020962573	1.0
TEX10	0.377939487321328	0.0147305605728026	1.0
TLK2	0.377939487321328	0.0050246027256992	1.0
TRAPPC9	0.377939487321328	0.0389395872155091	1.0
TSPAN3	0.377939487321328	0.1223165364269135	2.2636322811755446e-09
TUBGCP2	0.377939487321328	0.0147305605728026	1.0
NDP	0.378192634182661	0.2395816172573171	1.0
DBNDD2	0.380013368983957	0.800578725811299	1.0
CCDC175	0.381354176490309	0.0663475248616943	3.57415623343507e-09
STX11	0.381354176490309	0.3856053411460773	1.0
PPEF1	0.382156872082379	0.1301872939088177	0.0510515677849568
JARID2	0.384126984126984	0.0033273159879102	1.0
SOWAHD	0.384126984126984	0.6424825465578098	0.0005269743098889
TTC3	0.384129102799843	0.2303915587094667	1.0
SAPCD2	0.385097061607915	0.0056270549551122	1.0
PCLAF	0.385579765665424	0.9477890158069404	1.0
PTPRU	0.385744109234868	0.1426872038247902	1.1477211358265585e-05
ACAN	0.386007358614507	0.3690407450339801	1.0
ACSBG1	0.386007358614507	0.5230041714164845	0.04531983854414
AHNAK	0.386007358614507	0.0574604021539389	1.0
AIDA	0.386007358614507	0.7257601700947548	1.0
AP5S1	0.386007358614507	0.3882244173357931	1.0
ATG13	0.386007358614507	0.26528275204396	1.0
BEGAIN	0.386007358614507	0.092774735253686	1.0
C17orf75	0.386007358614507	0.2554404386761641	1.0
CAMKMT	0.386007358614507	0.7088169584003935	1.0
CCDC22	0.386007358614507	0.1363318248795889	1.0
CMBL	0.386007358614507	0.0543074064215618	2.7044448832992037e-08
CNOT8	0.386007358614507	0.0866930870929539	1.0
COX6B1	0.386007358614507	0.5633003663620569	1.0
CTSD	0.386007358614507	0.092774735253686	1.0
DDRGK1	0.386007358614507	0.0093943101914596	1.0
DDX1	0.386007358614507	0.0405407577348735	1.0
DHODH	0.386007358614507	0.2586938892477093	1.0
DMXL2	0.386007358614507	0.3946105289585221	0.0421333294579948
DNAJB12	0.386007358614507	0.0019456187434759	1.0
EHD1	0.386007358614507	0.0002105413766209	1.0
EIF4A1	0.386007358614507	0.5633003663620569	1.0
FCN2	0.386007358614507	0.0408132898185824	1.0
FIP1L1	0.386007358614507	0.003130445762129	1.0
G3BP1	0.386007358614507	0.2426990549382874	0.0094824304448481
GAD1	0.386007358614507	0.26528275204396	0.0391273644658556
GPX3	0.386007358614507	0.0975460767312917	1.0
GRK5	0.386007358614507	0.5351472196448783	1.0
GTF3C1	0.386007358614507	0.6049731272721461	1.0
HIST1H4A	0.386007358614507	1.0	1.0
HNRNPA1	0.386007358614507	0.000369900192391	1.0
IDH3A	0.386007358614507	0.1111828336549699	1.0
IDH3B	0.386007358614507	0.3772694460966226	1.0
JADE2	0.386007358614507	0.6084324178527145	1.0
KBTBD3	0.386007358614507	0.2400540731201158	1.0
LAMTOR5	0.386007358614507	0.7088169584003935	1.0
LGALS9	0.386007358614507	0.8357556245814166	1.0
LIG1	0.386007358614507	0.90699364933795	1.0
MFN1	0.386007358614507	0.3034820878428896	0.4287763335186289
NAA38	0.386007358614507	0.1854274447341903	1.0
NAV2	0.386007358614507	0.1384266877586805	1.0
NDUFV3	0.386007358614507	0.0474828113026704	1.0
NFXL1	0.386007358614507	0.1678473934686426	1.0
NUDT6	0.386007358614507	0.9477890158069404	1.0
NUP107	0.386007358614507	0.2127367248712365	1.0
OCRL	0.386007358614507	0.2998720734618511	1.0
PNMA8B	0.386007358614507	0.948918942597014	1.0
PRKAR1B	0.386007358614507	0.0019456187434759	1.0
PSD3	0.386007358614507	0.9729443543493346	1.0
PSMD6	0.386007358614507	0.1678473934686426	1.0
PTPMT1	0.386007358614507	0.1363318248795889	1.0
PXYLP1	0.386007358614507	0.1384266877586805	0.0150924609764404
RALY	0.386007358614507	0.8357556245814166	1.0
RHOU	0.386007358614507	0.4700151772344346	1.0
RNPS1	0.386007358614507	0.1880411030981108	1.0
SCAI	0.386007358614507	0.1678473934686426	1.0
SLC22A17	0.386007358614507	0.3649667508282107	1.0
SMAD4	0.386007358614507	0.0048828609291045	1.0
SMARCAL1	0.386007358614507	0.4985604311841076	1.0
SMARCD1	0.386007358614507	0.0389395872155091	1.0
SNAPIN	0.386007358614507	0.8239914673127718	1.0
STX1A	0.386007358614507	0.0943449214211881	1.0
STX2	0.386007358614507	0.4794330266023305	1.0
TOMM34	0.386007358614507	0.6316707981121067	1.0
TPP2	0.386007358614507	0.0003855828165589	1.0
TRIM24	0.386007358614507	0.9129704530685744	1.0
UBA52	0.386007358614507	0.3529068822829372	1.0
UBXN2A	0.386007358614507	0.9010218800883548	3.867117906035632e-06
UHRF1BP1	0.386007358614507	1.0	1.0
YIPF3	0.386007358614507	0.6262928935859023	1.0
ZBTB40	0.386007358614507	0.2098875605705991	1.0
ZXDC	0.386007358614507	0.3568997664008231	1.1803055268213747e-06
MDM4	0.386736105182276	0.3181968304116951	1.0
ZNF503	0.386916317769068	0.0665786621552623	1.0
PPP1R35	0.387508415939887	0.0563937282574093	1.0
TIFA	0.389957111993445	0.0522827527646013	1.0
IGSF6	0.39031777825126	0.4889484989098217	1.0
KLHDC9	0.39031777825126	5.445631763496644e-06	2.382770822290047e-10
TLNRD1	0.39031777825126	0.8950554637317519	1.0
ACACB	0.394179535172429	0.12812709373803	1.0
ADAM9	0.394179535172429	0.0344395178021018	1.0
AHCY	0.394179535172429	0.4333414251349672	1.0
ALG12	0.394179535172429	0.737128012448743	1.0
ANGPTL2	0.394179535172429	0.0016478642154857	1.0
ANO10	0.394179535172429	0.6588364477682731	1.0
ATP5L	0.394179535172429	1.0	1.0
C1orf50	0.394179535172429	0.2023079415535734	1.0
CACNB4	0.394179535172429	0.7144117890921262	1.0
CTSF	0.394179535172429	0.6316707981121067	1.0
DBT	0.394179535172429	0.3257188299930522	1.0
DOC2A	0.394179535172429	0.2458436145932387	1.0
DSTYK	0.394179535172429	0.5379476761145676	1.0
EIF2AK4	0.394179535172429	0.8653148492104507	1.0
FAM193A	0.394179535172429	0.0522827527646013	1.0
FBXO45	0.394179535172429	0.4156166442962223	1.0
FHOD1	0.394179535172429	0.7144498574562824	1.0
GALM	0.394179535172429	0.0106536742905554	1.0382089888341075e-05
GPRIN3	0.394179535172429	0.1987549560799328	1.0
HLA-E	0.394179535172429	0.2822342211189929	1.0
IGFBP4	0.394179535172429	0.2586938892477093	1.0
JAK3	0.394179535172429	0.3147211977354727	1.0
KANSL1	0.394179535172429	0.0020769932995101	1.0
KHDRBS1	0.394179535172429	0.0975460767312917	1.0
KIRREL1	0.394179535172429	0.1094038933192445	1.0
LAIR1	0.394179535172429	0.1880411030981108	1.0
LARP6	0.394179535172429	0.6209339451211492	1.0
LIN7B	0.394179535172429	0.3257188299930522	1.0
LINGO2	0.394179535172429	0.5555414482345685	1.0
MARS	0.394179535172429	1.0	1.0
MINDY1	0.394179535172429	0.1702828424741421	1.0
MINK1	0.394179535172429	0.9429187058969092	1.0
MOB2	0.394179535172429	0.013043114162355	1.0
NDUFB8	0.394179535172429	0.0754537658266707	1.0
NLE1	0.394179535172429	0.2156124396696581	1.0
NOL9	0.394179535172429	0.1148058762530859	1.0
NUP43	0.394179535172429	0.1727434543169707	1.0
OAS1	0.394179535172429	0.1470429320574521	0.0029335917834298
OSTM1	0.394179535172429	0.196037437357962	1.072246870030521e-08
PBX2	0.394179535172429	0.1933460123583382	1.0
PBX3	0.394179535172429	0.00268121953211	1.0
PDCD2	0.394179535172429	0.6479159174171651	1.0
PDCD2L	0.394179535172429	0.3372071502768508	1.0
PECR	0.394179535172429	0.5944315041066967	1.0
PPIH	0.394179535172429	0.4156166442962223	1.0
PPP1R2	0.394179535172429	0.8771915319695551	1.0
PRUNE1	0.394179535172429	0.8593872366123328	0.0619387064660024
PTPN21	0.394179535172429	0.8831399713746723	1.0
RAB44	0.394179535172429	0.7430202310294498	1.0
ROGDI	0.394179535172429	0.90699364933795	1.0
RPL31	0.394179535172429	0.045664288789187	1.0
SCO1	0.394179535172429	0.2458436145932387	1.0
SECISBP2L	0.394179535172429	0.8771915319695551	1.0
SEMA6D	0.394179535172429	0.182839531981833	1.0
SNX32	0.394179535172429	0.3814240273847962	1.0
SPRYD3	0.394179535172429	0.8475550398583394	1.0
ST5	0.394179535172429	1.0	1.0
STX16	0.394179535172429	0.680885768260498	0.6850770684615931
SURF1	0.394179535172429	1.0	1.0
TACC1	0.394179535172429	0.2927344921562412	2.382770822290047e-10
TF	0.394179535172429	0.3983089443904342	1.0
TMEM115	0.394179535172429	0.7542827808242072	1.0
WDR6	0.394179535172429	0.0213961990339415	1.0
WDR70	0.394179535172429	0.044776157777883	1.0
ZFPL1	0.394179535172429	0.0984334286530578	1.0
FPR1	0.394387898547168	0.5279625751604108	1.0
OTUD3	0.395661663632441	0.5100965790094885	1.0
ZC3H12D	0.395959595959596	0.4378370407132128	1.1913854111450234e-10
NKAPD1	0.397370201289167	0.0068289848572927	1.0
TREM1	0.397884250878506	0.1025019992424348	0.0032967017524845
SMPX	0.39911582847126	0.1629671580991195	1.0
MOSPD1	0.399368373186087	0.6698270635743053	1.0
SEMA3C	0.401177340276576	0.2070648748677948	1.0
GOLGA6L1	0.402067707588925	0.6517918130415826	1.0
ACOT8	0.402455548030431	0.0316807218625611	1.0
ACTR8	0.402455548030431	0.3034820878428896	1.0
ATP1A1	0.402455548030431	0.0943449214211881	0.0012076990515798
BCAP29	0.402455548030431	0.1813417198480872	1.0
BLOC1S2	0.402455548030431	0.5839710510411974	0.1581598813332951
BNIP1	0.402455548030431	0.5429740180449096	1.0
C1orf35	0.402455548030431	0.2822342211189929	1.0
C2CD4C	0.402455548030431	0.9609274059017214	1.0
C4BPA	0.402455548030431	0.5683163940559905	1.0
C5AR1	0.402455548030431	0.0337322282797359	1.0
CLOCK	0.402455548030431	0.5429740180449096	1.0
CNKSR2	0.402455548030431	0.9309278478807852	1.0
CTSZ	0.402455548030431	0.0781511705821627	1.0
DDX19A	0.402455548030431	0.2722865052082301	1.0
DHX33	0.402455548030431	0.0715439325890635	1.0
DYNC1I2	0.402455548030431	0.2426990549382874	0.0311219826777243
EVI5	0.402455548030431	0.8653148492104507	1.0
EZH2	0.402455548030431	0.4244272891023065	1.0
FADD	0.402455548030431	0.9010218800883548	0.0295360266212496
FAM151B	0.402455548030431	0.0708285460532009	1.0
FBXO2	0.402455548030431	0.3034820878428896	1.0
FGR	0.402455548030431	0.4069102830023189	2.6719200615749444e-06
GGPS1	0.402455548030431	0.6698270635743053	1.0
GPSM2	0.402455548030431	0.0109542692243834	1.0
GPSM3	0.402455548030431	0.9309278478807852	1.0
HLA-DRB5	0.402455548030431	0.2303915587094667	0.0087719298245614
IGSF9B	0.402455548030431	0.0008125045831429	1.0
INTS14	0.402455548030431	0.4985604311841076	1.0
KCTD12	0.402455548030431	0.0728292479158142	7.624866631328151e-09
LIN7C	0.402455548030431	0.8416510797660218	1.0
LPL	0.402455548030431	0.4606960612628465	3.57415623343507e-09
LRRC17	0.402455548030431	0.4112503812153782	1.0
MRPS16	0.402455548030431	0.0093943101914596	1.0
MRPS26	0.402455548030431	0.7088169584003935	1.0
NBEAL2	0.402455548030431	0.0596415541735628	1.0
NDUFAF8	0.402455548030431	0.90699364933795	1.0
NUBP1	0.402455548030431	0.2395816172573171	1.0
NUSAP1	0.402455548030431	0.9539241431245926	1.0
PLEKHA3	0.402455548030431	0.2787890659184194	0.1418614170041305
PLRG1	0.402455548030431	0.5944315041066967	1.0
POLR2J	0.402455548030431	0.0563937282574093	1.0
PSMG3	0.402455548030431	0.0101491482906581	9.495341726825837e-08
RAB24	0.402455548030431	0.6102738364201088	1.0
RAB6B	0.402455548030431	0.2303915587094667	0.0007156182758896
RABGAP1L	0.402455548030431	0.2894666037015819	1.0
RASGRP2	0.402455548030431	0.333350369642741	2.382770822290047e-10
RBBP6	0.402455548030431	0.0310198683688142	1.0
RBCK1	0.402455548030431	0.182839531981833	1.0
RDH14	0.402455548030431	0.9010218800883548	1.0
RFESD	0.402455548030431	0.0189836091085963	1.0
RRP1B	0.402455548030431	0.4069102830023189	1.0
RSU1	0.402455548030431	0.0104118088395838	1.0
SLC17A7	0.402455548030431	0.5379476761145676	1.0
SLC4A2	0.402455548030431	0.4244272891023065	1.0
SNTA1	0.402455548030431	8.42997496197199e-05	1.0
STAT5A	0.402455548030431	0.0421944678255937	1.0
STEAP2	0.402455548030431	0.0048828609291045	1.0
STIM1	0.402455548030431	0.1076464830927134	1.0
STON2	0.402455548030431	0.800578725811299	1.0
TBC1D10B	0.402455548030431	0.8712497186161992	1.0
THBS4	0.402455548030431	0.0512931645346805	1.1866198695004437e-07
TIMM29	0.402455548030431	0.5633003663620569	1.0
TMA16	0.402455548030431	0.3690407450339801	1.0
ULK3	0.402455548030431	0.9969932729397027	1.0
ZMYM1	0.402455548030431	0.8836253939334544	1.0
ZNF326	0.402455548030431	0.0522827527646013	1.0
ZNRF1	0.402455548030431	0.0147305605728026	1.0
FAM241A	0.405686474470144	0.069634767357704	1.0
GPR84	0.406097695182959	0.0628144265377186	1.0
STOX2	0.407016027271374	0.2127367248712365	1.0
RNFT2	0.407381818985449	0.0029436029928049	1.0
RTEL1	0.408083373119984	0.6698270635743053	1.0
CHST7	0.408624953519903	0.0147305605728026	1.0
DNASE1L1	0.408624953519903	0.1906805958038605	0.0017955029986524
GINS2	0.408624953519903	0.8298689852229656	1.0
HDAC10	0.408624953519903	0.5817485693228178	1.0
NCBP2-AS2	0.408624953519903	1.0	1.0
UNC5C	0.408624953519903	0.045664288789187	5.242095809038103e-09
ZNF277	0.408624953519903	0.8534671966360218	1.0
AATF	0.41083487637907	0.0011268942283984	1.0
AGPAT1	0.41083487637907	0.4653432106933844	1.0
AKAP17A	0.41083487637907	0.3856053411460773	1.0
AMACR	0.41083487637907	0.3735699625421835	1.0
ASB1	0.41083487637907	0.2590548039679422	1.0
ATP6V1H	0.41083487637907	0.7889349830171634	1.0
BAD	0.41083487637907	0.800578725811299	1.0
BRAT1	0.41083487637907	0.1448531055366745	1.0
CASKIN1	0.41083487637907	0.3568997664008231	1.0
CCND2	0.41083487637907	0.4200089799730424	1.0
CFAP20	0.41083487637907	0.1059104607680627	1.0
CKAP5	0.41083487637907	0.6370674281332944	1.0
CNTFR	0.41083487637907	0.058542959249817	4.0070937779910605e-05
CRTC3	0.41083487637907	0.6262928935859023	1.0
DENND1A	0.41083487637907	0.7428328146704418	1.0
FBXO10	0.41083487637907	0.0064652925319974	1.0
GNPTAB	0.41083487637907	0.8122650234744453	1.0
GPN3	0.41083487637907	0.0532874482494996	1.0
HLA-DQA1	0.41083487637907	0.9789551953030096	0.124623038014866
HPCAL1	0.41083487637907	0.085221691374758	1.0
HSPD1	0.41083487637907	0.4469048119273858	1.0
IRF2BPL	0.41083487637907	0.0115202253187748	0.0190550810518646
KAT14	0.41083487637907	0.4244272891023065	1.0
MAN2B1	0.41083487637907	0.4606960612628465	1.0
MAP7D1	0.41083487637907	0.9969932729397027	1.0
MBP	0.41083487637907	0.720097684691909	1.0
MED1	0.41083487637907	0.0140349925070997	1.0
MEGF9	0.41083487637907	0.1702828424741421	1.0
MIA2	0.41083487637907	0.1702828424741421	1.0
MRPL20	0.41083487637907	0.5633003663620569	1.0
MSANTD3-TMEFF1	0.41083487637907	1.0	1.0
MT-ATP6	0.41083487637907	0.4937424827499114	1.0
NBR1	0.41083487637907	0.1262063620942403	1.0
NOP10	0.41083487637907	0.7600273778391065	1.0
NPDC1	0.41083487637907	0.8831399713746723	1.0
NUDCD2	0.41083487637907	0.7257601700947548	1.0
PCDHB4	0.41083487637907	1.0	1.0
PLEKHA7	0.41083487637907	0.1008292689492644	1.0
PPM1B	0.41083487637907	0.0267013124625039	1.0
PRIM1	0.41083487637907	0.0959353191233165	1.0
PRMT5	0.41083487637907	0.1041956808004245	1.0
PRR14	0.41083487637907	0.2490153379735424	1.0
PSMC4	0.41083487637907	0.6424825465578098	1.0
PSMD13	0.41083487637907	0.0064652925319974	1.0
PYROXD1	0.41083487637907	0.800578725811299	0.00572333962389
RMND1	0.41083487637907	0.0078146653033641	1.0
RNASEH2B	0.41083487637907	0.0297317906191518	1.0
RPL3	0.41083487637907	0.0010492647494399	1.0
SCARF2	0.41083487637907	0.6316707981121067	1.0
SEC11C	0.41083487637907	0.3071195805444386	1.0
SEMA4D	0.41083487637907	0.5379476761145676	1.0
SEPTIN1	0.41083487637907	0.0160629151369184	1.0
SLC17A5	0.41083487637907	0.5891910241235689	0.0129800719756076
SMAD5	0.41083487637907	0.6102738364201088	1.0
SQLE	0.41083487637907	0.0837695979830659	0.3742573054413642
SVIP	0.41083487637907	0.9729443543493346	1.0
TEP1	0.41083487637907	0.9010218800883548	1.0
TIAM2	0.41083487637907	0.6057394318855074	1.0
TIMP2	0.41083487637907	0.8950554637317519	1.0
TRAPPC4	0.41083487637907	0.1363318248795889	1.0
VKORC1L1	0.41083487637907	0.0127257887994534	1.0
WIZ	0.41083487637907	0.1906805958038605	1.0
ZNF574	0.41083487637907	0.4606960612628465	1.0
STN1	0.411723273890035	0.7485511656250495	1.0
TMEM104	0.412058500316913	0.8593872366123328	1.0
TSPAN8	0.413050790917598	0.1025019992424348	0.0051459961598657
FBXL3	0.413694528597336	0.8831399713746723	1.0
TSPAN33	0.413694528597336	0.3772694460966226	7.624866631328151e-09
CRH	0.414144328059298	0.0590770176257999	1.0
KIF26A	0.414144328059298	0.0066147663945706	1.0
SLC13A5	0.414178777000788	0.142212482377473	1.0
NYAP1	0.414405987456305	0.9849671803936888	0.0010036731085358
NCAPG2	0.416488226176234	0.7257601700947548	1.0
CACNA1G	0.417465008293705	0.0809227026438469	1.0
TMEM62	0.417542319483244	0.1802772711929191	1.0
DUSP26	0.418395302791553	0.0522827527646013	1.0
ZNF589	0.418395302791553	0.0127257887994534	1.0
AASS	0.419316947256383	0.4606960612628465	1.0
ADIRF	0.419316947256383	1.0	1.0
ADPRHL2	0.419316947256383	1.0	1.0
ARMCX5	0.419316947256383	0.0074068853018822	1.0
BCL7C	0.419316947256383	0.2334279188547616	1.0
BYSL	0.419316947256383	0.00268121953211	1.0
CHD5	0.419316947256383	0.8122650234744453	1.0
CHEK1	0.419316947256383	0.2214437879288161	1.0
E2F5	0.419316947256383	0.1099164835945201	1.0
EDIL3	0.419316947256383	0.9189519681101626	1.0
FCHO2	0.419316947256383	0.8475550398583394	1.0
FH	0.419316947256383	0.2395816172573171	1.0
FRZB	0.419316947256383	0.058542959249817	2.0259866332144467e-05
FTL	0.419316947256383	0.2395816172573171	1.0
GDAP1L1	0.419316947256383	0.0033273159879102	1.0
GMEB1	0.419316947256383	0.0033273159879102	1.0
GOLPH3	0.419316947256383	0.7144498574562824	1.0
GSTT2B	0.419316947256383	0.8593872366123328	1.0
GTF2E1	0.419316947256383	0.0162079744090727	1.0
HAPLN3	0.419316947256383	0.2458436145932387	5.242095809038103e-09
INTS4	0.419316947256383	0.1426872038247902	1.0
KCNAB2	0.419316947256383	0.8298689852229656	1.0
KCNMA1	0.419316947256383	0.2395816172573171	1.0
KDM1B	0.419316947256383	0.1166502607304649	1.0
KIF3C	0.419316947256383	0.2400540731201158	1.0
KRI1	0.419316947256383	0.0837695979830659	1.0
MAP6	0.419316947256383	0.2458436145932387	1.0
MCUB	0.419316947256383	6.821247041323763e-06	2.7044448832992037e-08
MED15	0.419316947256383	0.9669349818332704	1.0
MIB1	0.419316947256383	0.0002303037399272	1.0
MRPL42	0.419316947256383	0.0351150641535392	0.1697452496376479
MTPN	0.419316947256383	0.0239282863834893	1.0
NAT1	0.419316947256383	0.0512931645346805	6.37748610585931e-07
NCSTN	0.419316947256383	0.3649667508282107	1.0
NDEL1	0.419316947256383	0.0242336888594751	1.0
NRBP2	0.419316947256383	0.5735934576790327	1.0
NTPCR	0.419316947256383	0.2753713580320401	1.0
NUP160	0.419316947256383	0.7657846682687334	0.0049646911279977
OXA1L	0.419316947256383	0.8239914673127718	1.0
PALS2	0.419316947256383	1.0	1.0
PANK4	0.419316947256383	0.2214437879288161	1.0
PHYH	0.419316947256383	0.7031992593357959	1.0
PIH1D1	0.419316947256383	0.9789551953030096	1.0
PPP1R3G	0.419316947256383	0.0809227026438469	1.0
PRR14L	0.419316947256383	0.2156124396696581	1.0
PRRT1	0.419316947256383	0.9789551953030096	1.0
RAPGEF2	0.419316947256383	0.0284876260810774	1.0
RFC5	0.419316947256383	0.0677938935926424	1.0
RIT2	0.419316947256383	0.9729443543493346	1.0
RPAP2	0.419316947256383	0.307362121165816	1.0
RXRB	0.419316947256383	0.0042240069913087	1.0
SCN7A	0.419316947256383	0.4469048119273858	1.0
SDHA	0.419316947256383	0.3856053411460773	1.0
SF3B4	0.419316947256383	0.2364912541954054	1.0
SLC8A1	0.419316947256383	0.1752293295366328	1.0
SLCO2A1	0.419316947256383	0.3814240273847962	1.0
SNX33	0.419316947256383	0.7831298160210926	1.0
SPNS1	0.419316947256383	0.7201684589318673	1.0
SPOCK2	0.419316947256383	0.5839710510411974	1.0
TLN1	0.419316947256383	0.8771915319695551	1.0
TUBA1A	0.419316947256383	0.4025964421549614	1.0
TXNRD1	0.419316947256383	0.0809227026438469	1.0
WASHC4	0.419316947256383	0.5530933713202311	0.0057764947759698
WWC2	0.419316947256383	0.0574604021539389	1.0
ZFYVE26	0.419316947256383	0.680885768260498	1.0
MAF	0.420672963953508	0.085221691374758	1.0
ZNF513	0.422813268764823	0.3649667508282107	1.0
CSF2RA	0.422889143127839	0.7600273778391065	1.0
CENPL	0.424242424242424	0.4841786317879634	1.0
POLE2	0.424242424242424	0.4606960612628465	3.57415623343507e-09
TCEANC2	0.426257719325925	0.6155941844001098	1.0
CCDC130	0.427433891104179	1.0	1.0
FICD	0.427433891104179	0.8064167057380578	1.0
TCHP	0.427433891104179	0.1583551142765239	1.0
CDCA8	0.42776753510831	0.333350369642741	1.0
ACTR5	0.427901135282375	0.0574604021539389	1.0
ADARB1	0.427901135282375	0.0575615178790234	1.0
ALDH3B1	0.427901135282375	0.2490153379735424	1.0
AP1M1	0.427901135282375	0.8357556245814166	1.0
BEND3	0.427901135282375	0.1094038933192445	1.0
C12orf66	0.427901135282375	1.0	1.0
C1orf43	0.427901135282375	0.924937874581048	1.0
CCSAP	0.427901135282375	0.5329438027014509	1.3637788801377083e-06
CLNS1A	0.427901135282375	0.0677938935926424	1.0
CMC2	0.427901135282375	0.9846338026135424	1.0
CXXC5	0.427901135282375	0.014379273374275	2.215941123167409e-05
DCK	0.427901135282375	0.6209339451211492	1.0
EMC3	0.427901135282375	0.5530933713202311	1.0182771109056517e-06
ENO1	0.427901135282375	0.0943449214211881	4.765541644580094e-10
FAIM	0.427901135282375	0.1933460123583382	0.0225543422710906
FBXL18	0.427901135282375	0.2364912541954054	1.0
FBXL8	0.427901135282375	0.5839710510411974	0.0080517040443019
FDX1	0.427901135282375	0.6643231183501889	1.0
FECH	0.427901135282375	0.4606960612628465	1.0
FN3K	0.427901135282375	0.1492568052668182	1.0
GAPDH	0.427901135282375	0.0543074064215618	1.0
HELZ	0.427901135282375	0.2426990549382874	1.0
ITPKB	0.427901135282375	0.1537571637472757	1.0
KCTD15	0.427901135282375	0.0512931645346805	1.0
KYAT3	0.427901135282375	0.2042685964306006	1.0
LIPA	0.427901135282375	0.3898133146915937	1.0
MGAT5	0.427901135282375	0.1583551142765239	1.0
MLF1	0.427901135282375	0.1185167396290459	1.0
MRPS5	0.427901135282375	0.0109542692243834	1.0
NDRG1	0.427901135282375	0.0186533107945394	1.0
NGRN	0.427901135282375	0.1384266877586805	1.0
NUP37	0.427901135282375	0.680885768260498	1.0
PCDHGA8	0.427901135282375	1.0	1.0
PDE4DIP	0.427901135282375	0.2334279188547616	1.0
PFDN6	0.427901135282375	0.182839531981833	1.0
PITPNA	0.427901135282375	0.1752293295366328	2.7044448832992037e-08
PKP4	0.427901135282375	0.0267013124625039	1.0
PNPLA2	0.427901135282375	0.023403112398517	1.0
PODXL	0.427901135282375	0.3034820878428896	1.0
PPP1CC	0.427901135282375	0.0150889638462656	1.0
PPP3R1	0.427901135282375	0.8357556245814166	1.0
RECQL	0.427901135282375	0.5453386740358208	1.0
RERE	0.427901135282375	0.4606960612628465	1.0
RINT1	0.427901135282375	0.1025019992424348	5.484149583020437e-05
RPL18	0.427901135282375	0.4653432106933844	1.0
RRN3	0.427901135282375	0.092774735253686	1.0
SAP30BP	0.427901135282375	0.0093943101914596	1.0
SENP1	0.427901135282375	0.0912246093150988	1.0
SETX	0.427901135282375	0.3898133146915937	1.0
SHC3	0.427901135282375	0.2554404386761641	1.0
SHF	0.427901135282375	0.0032276004045993	1.0
SLC22A23	0.427901135282375	0.8712497186161992	1.0
SMC6	0.427901135282375	0.0278816666455329	1.0
SMN1	0.427901135282375	0.8122650234744453	1.0
SNRPC	0.427901135282375	0.2243995505096254	1.0
SPARC	0.427901135282375	0.9010218800883548	1.0
SRP9	0.427901135282375	0.6864400185367299	0.0850976936066923
SRSF2	0.427901135282375	0.0881839367972738	1.0
STXBP5	0.427901135282375	0.6219754960559833	1.0
TCEA1	0.427901135282375	0.5581860085814756	1.0
TGM2	0.427901135282375	0.0522827527646013	0.0015777363311075
THG1L	0.427901135282375	0.9010218800883548	1.0
UBE2Q1	0.427901135282375	0.1448531055366745	1.0
UEVLD	0.427901135282375	0.0618874827872338	1.0
USP24	0.427901135282375	0.1076464830927134	1.0
WDR13	0.427901135282375	0.6479159174171651	1.0
WRB-SH3BGR	0.427901135282375	1.0	1.0
TTF1	0.431101277454912	0.0204472339323378	1.0
PCGF6	0.433175736397479	0.0091130050628623	1.0
ARHGEF5	0.433226935579151	0.1041956808004245	1.0
ABHD4	0.436586762436574	0.4700151772344346	1.0
ADAM17	0.436586762436574	0.3071195805444386	1.0
AJAP1	0.436586762436574	0.0189836783351835	1.0
AKAP9	0.436586762436574	0.5787717926603946	0.0047887288640059
AMPH	0.436586762436574	0.4841786317879634	1.0
AP2A2	0.436586762436574	0.0030357975880835	1.0
ARHGEF12	0.436586762436574	0.4112503812153782	1.0
ATP2A2	0.436586762436574	0.2303915587094667	1.0
BAIAP2	0.436586762436574	0.4653432106933844	1.0
CACFD1	0.436586762436574	0.1059104607680627	0.0225543422710906
CAPN2	0.436586762436574	0.1405451061898492	2.382770822290047e-10
CD81	0.436586762436574	0.1262063620942403	1.0
CEP250	0.436586762436574	0.6155941844001098	1.0
CKMT1A	0.436586762436574	0.2494271844335561	1.0
CLPTM1	0.436586762436574	0.1995947884275518	1.0
CLVS2	0.436586762436574	0.0585816872465163	1.0
COL7A1	0.436586762436574	0.2619746499128035	2.6719200615749444e-06
CTNNBL1	0.436586762436574	0.268618221198779	1.0
CYP20A1	0.436586762436574	0.3489411345214804	1.0
E2F4	0.436586762436574	0.7031992593357959	1.0
ERCC5	0.436586762436574	0.0757724166116532	1.0
