gene	protein_pval	protein_fdr	protein_log2fc
DCK	0.427901135282375	0.750841489916055	-0.0040138907940307
EMC3	0.427901135282375	0.750841489916055	0.0037036710556804
ENO1	0.427901135282375	0.750841489916055	0.0045268932806084
FAIM	0.427901135282375	0.750841489916055	0.005821195043886
FBXL18	0.427901135282375	0.750841489916055	-0.0027801633912299
FBXL8	0.427901135282375	0.750841489916055	-0.0040932074087427
FDX1	0.427901135282375	0.750841489916055	-0.0046964531798356
FECH	0.427901135282375	0.750841489916055	0.0048138604583813
FN3K	0.427901135282375	0.750841489916055	0.0019659364607234
GAPDH	0.427901135282375	0.750841489916055	-0.0034681363710298
HELZ	0.427901135282375	0.750841489916055	-0.0035472261544168
ITPKB	0.427901135282375	0.750841489916055	-0.0038857211713534
KCTD15	0.427901135282375	0.750841489916055	0.0046381881151657
KYAT3	0.427901135282375	0.750841489916055	0.0028443363707662
LIPA	0.427901135282375	0.750841489916055	0.0036919267704188
MGAT5	0.427901135282375	0.750841489916055	-0.0023414138121856
MLF1	0.427901135282375	0.750841489916055	-0.0066019600721066
MRPS5	0.427901135282375	0.750841489916055	0.0078321156781872
NDRG1	0.427901135282375	0.750841489916055	-0.0047706664768233
NGRN	0.427901135282375	0.750841489916055	0.0087614504249056
NUP37	0.427901135282375	0.750841489916055	-0.0043926420149638
PCDHGA8	0.427901135282375	0.750841489916055	0.009693563034573
PDE4DIP	0.427901135282375	0.750841489916055	0.0032111370564381
PFDN6	0.427901135282375	0.750841489916055	-0.0059119466995918
PITPNA	0.427901135282375	0.750841489916055	0.0053112474022956
PKP4	0.427901135282375	0.750841489916055	0.0030529918498781
PNPLA2	0.427901135282375	0.750841489916055	0.0003273653236702
PODXL	0.427901135282375	0.750841489916055	-0.0042964860379104
PPP1CC	0.427901135282375	0.750841489916055	0.0031200122606728
PPP3R1	0.427901135282375	0.750841489916055	0.0028470502043603
RECQL	0.427901135282375	0.750841489916055	-0.0044858558039511
RERE	0.427901135282375	0.750841489916055	0.0034006367376584
RINT1	0.427901135282375	0.750841489916055	0.004404390099673
RPL18	0.427901135282375	0.750841489916055	0.0055672392148603
RRN3	0.427901135282375	0.750841489916055	0.0071808383868084
SAP30BP	0.427901135282375	0.750841489916055	0.0060898497476427
SENP1	0.427901135282375	0.750841489916055	-0.003931031584664
SETX	0.427901135282375	0.750841489916055	0.00469194884675
SHC3	0.427901135282375	0.750841489916055	0.0032328337973842
SHF	0.427901135282375	0.750841489916055	0.0036943959586815
SLC22A23	0.427901135282375	0.750841489916055	0.0035815702956565
SMC6	0.427901135282375	0.750841489916055	0.005988695817159
SMN1	0.427901135282375	0.750841489916055	-0.0038586534511563
SNRPC	0.427901135282375	0.750841489916055	0.0039333458494438
SPARC	0.427901135282375	0.750841489916055	-0.0059454531472255
SRP9	0.427901135282375	0.750841489916055	0.0047815918430707
SRSF2	0.427901135282375	0.750841489916055	0.0053583679094334
STXBP5	0.427901135282375	0.750841489916055	0.0015318191875537
TCEA1	0.427901135282375	0.750841489916055	0.0029987342515142
TGM2	0.427901135282375	0.750841489916055	-0.0056281791870298
THG1L	0.427901135282375	0.750841489916055	0.0025819050034799
UBE2Q1	0.427901135282375	0.750841489916055	-0.0038108832647042
UEVLD	0.427901135282375	0.750841489916055	-0.0090805364513365
USP24	0.427901135282375	0.750841489916055	0.0035733034599104
WDR13	0.427901135282375	0.750841489916055	-0.0039505621725566
WRB-SH3BGR	0.427901135282375	0.750841489916055	-0.0046142705170251
TTF1	0.431101277454912	0.756335070295051	-0.0057982062041554
PCGF6	0.433175736397479	0.758029763351415	-0.0059157133550358
ARHGEF5	0.433226935579151	0.758029763351415	0.0054712018800905
ABHD4	0.436586762436574	0.758029763351415	0.0040233157720818
ADAM17	0.436586762436574	0.758029763351415	-0.0044083695468983
AJAP1	0.436586762436574	0.758029763351415	0.0025608003411328
AKAP9	0.436586762436574	0.758029763351415	-0.0046529565075947
AMPH	0.436586762436574	0.758029763351415	0.0013312873785176
AP2A2	0.436586762436574	0.758029763351415	-0.0073774818498961
ARHGEF12	0.436586762436574	0.758029763351415	-0.0036790476062786
ATP2A2	0.436586762436574	0.758029763351415	0.0047205353212883
BAIAP2	0.436586762436574	0.758029763351415	0.0031720151024563
CACFD1	0.436586762436574	0.758029763351415	0.0034959210158372
CAPN2	0.436586762436574	0.758029763351415	0.0027636773429134
CD81	0.436586762436574	0.758029763351415	0.0047343014189925
CEP250	0.436586762436574	0.758029763351415	-0.0038156666874114
CKMT1A	0.436586762436574	0.758029763351415	0.001765073997788
CLPTM1	0.436586762436574	0.758029763351415	-0.0047289390312172
CLVS2	0.436586762436574	0.758029763351415	-0.0043902229829564
COL7A1	0.436586762436574	0.758029763351415	-0.007779266164426
CTNNBL1	0.436586762436574	0.758029763351415	0.0058484594744383
CYP20A1	0.436586762436574	0.758029763351415	-0.0060274015652037
E2F4	0.436586762436574	0.758029763351415	0.0028945838029341
ERCC5	0.436586762436574	0.758029763351415	0.0036089921887124
FBXO44	0.436586762436574	0.758029763351415	0.0046959688499122
GABRB3	0.436586762436574	0.758029763351415	0.0017583548689546
GOLIM4	0.436586762436574	0.758029763351415	0.0051133429985108
GPS1	0.436586762436574	0.758029763351415	0.0035662856267831
IVD	0.436586762436574	0.758029763351415	0.0053374307640659
KDM2A	0.436586762436574	0.758029763351415	-0.0057217471821336
KIAA1324	0.436586762436574	0.758029763351415	-0.0061459087951928
L1CAM	0.436586762436574	0.758029763351415	0.0021102058195888
LAMC3	0.436586762436574	0.758029763351415	-0.0059171466057216
LYRM7	0.436586762436574	0.758029763351415	0.0032450306439561
LZTS1	0.436586762436574	0.758029763351415	-0.0043010960908927
LZTS3	0.436586762436574	0.758029763351415	0.0042225540354287
MAD1L1	0.436586762436574	0.758029763351415	-0.0025837970895175
MATK	0.436586762436574	0.758029763351415	0.0038326592293626
MYOM1	0.436586762436574	0.758029763351415	0.0034092076180169
PAGR1	0.436586762436574	0.758029763351415	0.0027456224346088
PAICS	0.436586762436574	0.758029763351415	-0.0049175909407993
PCLO	0.436586762436574	0.758029763351415	0.0001200179073928
PPAT	0.436586762436574	0.758029763351415	-0.0034627903023014
PPP1R12A	0.436586762436574	0.758029763351415	-0.0044310063439163
PURA	0.436586762436574	0.758029763351415	0.0049512592860248
RHOJ	0.436586762436574	0.758029763351415	-0.0035532785882872
RHOQ	0.436586762436574	0.758029763351415	-0.0047613533138563
SDCCAG8	0.436586762436574	0.758029763351415	-0.0044088617879819
SHOC2	0.436586762436574	0.758029763351415	0.0086713198126877
SIRT2	0.436586762436574	0.758029763351415	-0.0005565517258741
SKAP2	0.436586762436574	0.758029763351415	0.0030218847162908
SLC25A42	0.436586762436574	0.758029763351415	0.0049258961921976
SLITRK3	0.436586762436574	0.758029763351415	-0.0050098123759043
SNPH	0.436586762436574	0.758029763351415	0.0035215742915089
TBC1D2	0.436586762436574	0.758029763351415	-0.0049883401399382
TECR	0.436586762436574	0.758029763351415	-0.0041133110753755
TJP1	0.436586762436574	0.758029763351415	0.0046276452781866
TNPO2	0.436586762436574	0.758029763351415	0.0050698542533822
TOLLIP	0.436586762436574	0.758029763351415	-0.0050706947769403
TONSL	0.436586762436574	0.758029763351415	-0.0043255008308498
TRIM21	0.436586762436574	0.758029763351415	-0.0042544446447345
TRMT10A	0.436586762436574	0.758029763351415	-0.0034059553457858
TTC30A	0.436586762436574	0.758029763351415	0.003901846584359
U2SURP	0.436586762436574	0.758029763351415	0.0049557426486838
VPS36	0.436586762436574	0.758029763351415	-0.0026675513886194
VPS45	0.436586762436574	0.758029763351415	0.0045642571944172
PTP4A3	0.437024403987	0.758548010231853	0.0057779073786345
RFX7	0.437024403987	0.758548010231853	0.003395360546525
CECR2	0.437555019314334	0.75934810897244	0.0029804687914574
DNAJC28	0.437643035342253	0.759379973149967	0.0071935791026395
GEM	0.438180168600363	0.760166704850922	0.0148549645903508
UVSSA	0.438259911756037	0.760166704850922	0.0098982701654834
ACAP1	0.438305623435415	0.760166704850922	-0.0066200359792777
CHTF18	0.439040677545081	0.76119934265211	-0.0063186017921722
RNF145	0.439040677545081	0.76119934265211	-0.0047194672086791
PIGA	0.439302933548159	0.761411857160895	-0.0042395342256641
TARBP1	0.439302933548159	0.761411857160895	-0.0057950077883521
KATNBL1	0.440713965829733	0.763736076216142	0.0094084889933816
AR	0.441538461538462	0.764037374206357	0.0069597146977713
FPR2	0.443697478991597	0.764037374206357	0.0101325266488443
TTLL7	0.444592571500092	0.764037374206357	-0.0071978445127587
ABCB6	0.445373097879417	0.764037374206357	0.0047232508866272
ACSL6	0.445373097879417	0.764037374206357	0.0039821644999584
ARHGAP24	0.445373097879417	0.764037374206357	0.0064689750548096
ARMCX2	0.445373097879417	0.764037374206357	-0.004551916287622
ATPIF1	0.445373097879417	0.764037374206357	0.0036747446233281
BMS1	0.445373097879417	0.764037374206357	0.0028395508502967
BRPF3	0.445373097879417	0.764037374206357	0.003789898845494
C3	0.445373097879417	0.764037374206357	0.0045381276961813
CA9	0.445373097879417	0.764037374206357	-0.0045294121008785
CASP7	0.445373097879417	0.764037374206357	-0.0048590311671735
COPS3	0.445373097879417	0.764037374206357	0.0046097770495367
DENND3	0.445373097879417	0.764037374206357	0.0043894006244398
EDC3	0.445373097879417	0.764037374206357	0.0032047335250796
EEF1AKMT2	0.445373097879417	0.764037374206357	0.0057346113489619
EIF1AD	0.445373097879417	0.764037374206357	0.0052207566496702
EIF3H	0.445373097879417	0.764037374206357	-0.0038610507888203
ERC2	0.445373097879417	0.764037374206357	0.0012478722975523
FKBP1A	0.445373097879417	0.764037374206357	-0.0036824211436676
FKBP1B	0.445373097879417	0.764037374206357	-0.0050019732164671
FLOT1	0.445373097879417	0.764037374206357	0.0026740525495911
GPRIN1	0.445373097879417	0.764037374206357	0.0011273058234253
GRIP1	0.445373097879417	0.764037374206357	0.00361384972783
GRK2	0.445373097879417	0.764037374206357	-0.0045727490651572
HEATR6	0.445373097879417	0.764037374206357	0.002408199550465
HMG20A	0.445373097879417	0.764037374206357	0.0027444313611049
HSPE1	0.445373097879417	0.764037374206357	0.006473805525052
ITM2C	0.445373097879417	0.764037374206357	-0.0041824894588983
LITAF	0.445373097879417	0.764037374206357	-0.0034858523932235
NAA30	0.445373097879417	0.764037374206357	0.0058667419967457
NOS1	0.445373097879417	0.764037374206357	0.0018214308831639
PCDHGA9	0.445373097879417	0.764037374206357	0.0029314279116048
PDF	0.445373097879417	0.764037374206357	0.0031459537836852
PDLIM5	0.445373097879417	0.764037374206357	-0.0050024580297423
PLCG2	0.445373097879417	0.764037374206357	0.004279921625766
PLXNA1	0.445373097879417	0.764037374206357	0.0029097854224102
PPM1H	0.445373097879417	0.764037374206357	0.0018349081647783
PPP2R2D	0.445373097879417	0.764037374206357	0.0034214995856656
PSME3	0.445373097879417	0.764037374206357	-0.0040013794429845
RAB1A	0.445373097879417	0.764037374206357	0.0032687862386576
RALBP1	0.445373097879417	0.764037374206357	0.0046173474933346
RAP2B	0.445373097879417	0.764037374206357	0.0053670251402437
RBM19	0.445373097879417	0.764037374206357	-0.0046549949783196
RCC2	0.445373097879417	0.764037374206357	0.0036480111644346
RPL23	0.445373097879417	0.764037374206357	-0.0051192400462884
STK25	0.445373097879417	0.764037374206357	-0.0065196138920383
TBC1D12	0.445373097879417	0.764037374206357	0.0008758822970093
TBC1D19	0.445373097879417	0.764037374206357	0.0066197461110275
TEX30	0.445373097879417	0.764037374206357	0.002863623070326
TIMM17B	0.445373097879417	0.764037374206357	0.0046050774793453
TMEM38B	0.445373097879417	0.764037374206357	0.0025455457898685
TPI1	0.445373097879417	0.764037374206357	0.0026335406382143
TRAP1	0.445373097879417	0.764037374206357	-0.0046424265783137
TTC1	0.445373097879417	0.764037374206357	-0.0044491404001225
TUBA4A	0.445373097879417	0.764037374206357	0.0018199612831702
UQCR11	0.445373097879417	0.764037374206357	-0.0040099400100503
WDSUB1	0.445373097879417	0.764037374206357	0.0030957902563354
YARS1	0.445373097879417	0.764037374206357	-0.0036161316205734
ZC3H10	0.445373097879417	0.764037374206357	-0.0035311587341107
ZFP36L2	0.445373097879417	0.764037374206357	-0.0039536764576119
ZFP37	0.445373097879417	0.764037374206357	0.0027739486130615
ZHX1	0.445373097879417	0.764037374206357	-0.0047133810969508
FHAD1	0.446295129864259	0.765498663590332	0.0054076831004015
CLSTN2	0.446737660676994	0.765896206431922	0.0069997660347125
JPH3	0.446737660676994	0.765896206431922	0.0015916101654536
SEMA6B	0.446737660676994	0.765896206431922	0.005937635874157
ZBED5	0.446895500695883	0.766046344117377	0.0050504363846798
ALKBH1	0.447663884716525	0.767242834645426	0.0060851134592849
MAGEH1	0.448176106059602	0.767879287798489	0.0077310717758504
ZBTB12	0.448176106059602	0.767879287798489	-0.0059745995207812
KCNQ3	0.44841386891123	0.768165933197711	0.0044557060609829
STK32A	0.44890597888715	0.768888135401054	-0.0041847366759823
KCNH2	0.449800772649932	0.768996198592192	-0.0080738314776785
GNGT2	0.449800936339703	0.768996198592192	0.0027959203094142
SS18L2	0.450096046379406	0.768996198592192	0.0044963794712808
DUSP11	0.451536142630121	0.768996198592192	0.0063192906640811
LARGE1	0.452041069481143	0.768996198592192	0.0042434777616298
GAS8	0.452920301103724	0.768996198592192	-0.0052601361300944
PXDNL	0.453376058758648	0.768996198592192	-0.0026991758485768
ABCG1	0.454259357818172	0.768996198592192	0.0040688860604687
ACOT7	0.454259357818172	0.768996198592192	0.0020772182803109
ALB	0.454259357818172	0.768996198592192	0.0032188973294556
ALDH1L2	0.454259357818172	0.768996198592192	-0.0047543842113931
ALDOA	0.454259357818172	0.768996198592192	-0.0040395636473255
ALKBH4	0.454259357818172	0.768996198592192	-0.003246108965269
ANXA6	0.454259357818172	0.768996198592192	0.0035860688313492
AP3B2	0.454259357818172	0.768996198592192	-0.0055070643852744
APTX	0.454259357818172	0.768996198592192	0.0048817225949628
ARPP21	0.454259357818172	0.768996198592192	0.0034633018560921
BSCL2	0.454259357818172	0.768996198592192	-0.0053767519820689
BSN	0.454259357818172	0.768996198592192	0.0006556891168117
C7orf26	0.454259357818172	0.768996198592192	-0.0040458523321573
CACNA1A	0.454259357818172	0.768996198592192	0.0004257217395806
CAMK1G	0.454259357818172	0.768996198592192	0.0034682930311381
CAMKK1	0.454259357818172	0.768996198592192	0.00039832157008
CAPN7	0.454259357818172	0.768996198592192	0.0031205897709268
CCDC82	0.454259357818172	0.768996198592192	0.0021864316944293
CHD9	0.454259357818172	0.768996198592192	0.0043150531377336
COL15A1	0.454259357818172	0.768996198592192	-0.0028724890361446
COL2A1	0.454259357818172	0.768996198592192	0.0032173183948886
CPNE9	0.454259357818172	0.768996198592192	-0.0044633714279283
CPT1C	0.454259357818172	0.768996198592192	0.0033010420580002
CRABP1	0.454259357818172	0.768996198592192	-0.0050682668597159
CTSS	0.454259357818172	0.768996198592192	0.0031440495733013
DBN1	0.454259357818172	0.768996198592192	0.0027382215423874
EP300	0.454259357818172	0.768996198592192	0.0055353341360056
FIG4	0.454259357818172	0.768996198592192	0.003584243806391
GPD1L	0.454259357818172	0.768996198592192	0.0047462121914543
GTF2E2	0.454259357818172	0.768996198592192	-0.0055112572531918
HNRNPUL1	0.454259357818172	0.768996198592192	0.005349726945713
IKBKB	0.454259357818172	0.768996198592192	-0.0032290400645196
JPH1	0.454259357818172	0.768996198592192	-0.0032548607616567
KIAA0513	0.454259357818172	0.768996198592192	0.0010416052529097
LMF2	0.454259357818172	0.768996198592192	-0.004087929930476
MRPS27	0.454259357818172	0.768996198592192	0.0060662491131375
MSANTD2	0.454259357818172	0.768996198592192	-0.0032089602087751
MTX3	0.454259357818172	0.768996198592192	-0.00378331914618
NRF1	0.454259357818172	0.768996198592192	0.0042737786614809
NUDT21	0.454259357818172	0.768996198592192	0.0051875971324514
NUMBL	0.454259357818172	0.768996198592192	0.0037414463356062
PANK1	0.454259357818172	0.768996198592192	0.0038772899628022
PANX1	0.454259357818172	0.768996198592192	0.0040455108583308
POGK	0.454259357818172	0.768996198592192	0.0054147940466785
PPA2	0.454259357818172	0.768996198592192	0.0062354643778986
PSMA6	0.454259357818172	0.768996198592192	-0.0075911583423076
RAB26	0.454259357818172	0.768996198592192	0.0093256643668026
REXO2	0.454259357818172	0.768996198592192	-0.0045584651130223
RNF157	0.454259357818172	0.768996198592192	-0.0028787048418631
RPAP1	0.454259357818172	0.768996198592192	0.0043622248187022
SAP18	0.454259357818172	0.768996198592192	0.0067267378764417
SCFD1	0.454259357818172	0.768996198592192	0.0053792869231815
SH2D3C	0.454259357818172	0.768996198592192	-0.0034227834388974
SLC12A4	0.454259357818172	0.768996198592192	-0.0047569507457907
SLC30A3	0.454259357818172	0.768996198592192	0.0015323073740541
SLC9A3R1	0.454259357818172	0.768996198592192	0.0035114133873278
SMAD2	0.454259357818172	0.768996198592192	0.0054344751862531
SNX4	0.454259357818172	0.768996198592192	-0.004146527497843
SRBD1	0.454259357818172	0.768996198592192	-0.0029028219642773
TAOK1	0.454259357818172	0.768996198592192	0.0031104765777281
TMED2	0.454259357818172	0.768996198592192	-0.0032348677279905
TMPO	0.454259357818172	0.768996198592192	0.0039604828327964
TOMM40	0.454259357818172	0.768996198592192	0.0040365197277572
UBL7	0.454259357818172	0.768996198592192	-0.0003020972154416
VTN	0.454259357818172	0.768996198592192	-0.0047008376222484
WASHC2A	0.454259357818172	0.768996198592192	0.0042331447161771
WDR1	0.454259357818172	0.768996198592192	-0.0030195807689459
ZNF280D	0.454259357818172	0.768996198592192	0.0027514886651986
KCNT1	0.455094805067292	0.770290881050088	0.0057812218223646
ESRRA	0.456572598629399	0.772432413137446	-0.0046681283477767
HPD	0.456572598629399	0.772432413137446	0.0045342817542051
PDE9A	0.456572598629399	0.772432413137446	-0.0057654050161311
AFMID	0.457142857142857	0.773277180538623	-0.0067785071526006
FAM222B	0.457390543168855	0.773576124980897	0.0033890240012246
ZNF274	0.457717434427446	0.774008914243527	-0.0051653410737341
CTF1	0.459424124603243	0.774941503524333	0.0017646076184604
AKAP13	0.463244705418096	0.774941503524333	-0.0041376120460161
ARHGEF25	0.463244705418096	0.774941503524333	-0.0034198361728262
ASPN	0.463244705418096	0.774941503524333	-0.0041956969398675
ATRN	0.463244705418096	0.774941503524333	0.0058192347673244
BBS7	0.463244705418096	0.774941503524333	-0.0047555191703054
BRF1	0.463244705418096	0.774941503524333	0.0032548227305257
CDH9	0.463244705418096	0.774941503524333	0.0046058320130303
CEACAM8	0.463244705418096	0.774941503524333	-0.0031292743481411
CELF4	0.463244705418096	0.774941503524333	0.0019321101879766
CHEK2	0.463244705418096	0.774941503524333	-0.0047642461355734
CHP1	0.463244705418096	0.774941503524333	-0.005935672072424
CPLX3	0.463244705418096	0.774941503524333	0.0017113785920845
CROCC	0.463244705418096	0.774941503524333	9.85584779207975e-05
CWC22	0.463244705418096	0.774941503524333	0.0047933757351181
CYBB	0.463244705418096	0.774941503524333	0.0024491281240374
DDA1	0.463244705418096	0.774941503524333	-0.0036259347668567
DGKG	0.463244705418096	0.774941503524333	-0.0037539753336688
EIF3F	0.463244705418096	0.774941503524333	-0.0047032477201828
FCGRT	0.463244705418096	0.774941503524333	-0.0029331240833533
FLAD1	0.463244705418096	0.774941503524333	0.0028268656546308
GABPA	0.463244705418096	0.774941503524333	0.0054800978670265
GIMAP8	0.463244705418096	0.774941503524333	0.0035151878686279
GLS2	0.463244705418096	0.774941503524333	-0.0030407568588522
GRM5	0.463244705418096	0.774941503524333	0.0025597835628488
GSTM5	0.463244705418096	0.774941503524333	-0.0043733453129455
HNRNPC	0.463244705418096	0.774941503524333	0.0057299133492792
ISG15	0.463244705418096	0.774941503524333	0.0026597779087569
KCTD21	0.463244705418096	0.774941503524333	0.0028496640475315
KRT17	0.463244705418096	0.774941503524333	0.0018747237149558
LGI2	0.463244705418096	0.774941503524333	0.0032114294137463
MAGED1	0.463244705418096	0.774941503524333	0.0029929882238944
MAT2B	0.463244705418096	0.774941503524333	0.0037426178622859
MDM1	0.463244705418096	0.774941503524333	0.0037886141032396
MKRN1	0.463244705418096	0.774941503524333	0.0040886799227258
MRPL38	0.463244705418096	0.774941503524333	0.0039056440058683
MSH3	0.463244705418096	0.774941503524333	-0.0026835907766228
MTIF2	0.463244705418096	0.774941503524333	-0.0046766360504755
NOL6	0.463244705418096	0.774941503524333	-0.0039651240448684
NR2C1	0.463244705418096	0.774941503524333	0.0047557487999398
OTUD6B	0.463244705418096	0.774941503524333	-0.0053465596291531
PAM	0.463244705418096	0.774941503524333	0.0014364572164702
PEG10	0.463244705418096	0.774941503524333	0.0036325232405475
PNISR	0.463244705418096	0.774941503524333	0.0051879042846401
PPFIBP2	0.463244705418096	0.774941503524333	-0.0056779553561819
PPP6R1	0.463244705418096	0.774941503524333	-0.0027000195291377
PRKD3	0.463244705418096	0.774941503524333	0.0047326827468969
PRNP	0.463244705418096	0.774941503524333	0.0025386119321027
PSEN1	0.463244705418096	0.774941503524333	0.0039694307800413
QDPR	0.463244705418096	0.774941503524333	0.0016559833655696
RAB28	0.463244705418096	0.774941503524333	-0.0036516930686498
RHPN2	0.463244705418096	0.774941503524333	-0.0040345655604963
RNASE1	0.463244705418096	0.774941503524333	0.0051996226095778
RPS24	0.463244705418096	0.774941503524333	-0.0053417743226695
SCHIP1	0.463244705418096	0.774941503524333	0.005240280392349
SEPTIN7	0.463244705418096	0.774941503524333	-0.004231703065952
SH3BP5L	0.463244705418096	0.774941503524333	-0.0031841232553482
SLC12A5	0.463244705418096	0.774941503524333	0.0001694346681129
SLC25A3	0.463244705418096	0.774941503524333	0.0029511190176274
SMG9	0.463244705418096	0.774941503524333	0.0044218804829376
SNCG	0.463244705418096	0.774941503524333	0.0029353489566539
SPHK2	0.463244705418096	0.774941503524333	0.0035714447202207
SUDS3	0.463244705418096	0.774941503524333	0.0055710336553461
TANK	0.463244705418096	0.774941503524333	-0.0033671475053187
TMOD3	0.463244705418096	0.774941503524333	-0.0040750794977002
TPD52	0.463244705418096	0.774941503524333	-0.0047190533687599
TSPAN13	0.463244705418096	0.774941503524333	0.0025438183917396
TXNDC17	0.463244705418096	0.774941503524333	0.0033306108968479
ZFAND1	0.463244705418096	0.774941503524333	0.0055616466993414
ZNF512	0.463244705418096	0.774941503524333	0.015259283729706
CKAP2L	0.463750505053531	0.775668610937956	-0.0054962957551388
DGCR6L	0.464968950504969	0.77758728308102	0.004888859251778
SLC10A4	0.465155994091623	0.77770995523959	-0.0045542829555773
ESCO1	0.465256313343662	0.77770995523959	-0.005358141746984
VWC2	0.465256313343662	0.77770995523959	0.0068332095797635
CHRAC1	0.466528076433403	0.779477255061603	0.0120191736554556
CRCP	0.466528076433403	0.779477255061603	-0.005051448468981
ZNF549	0.466528076433403	0.779477255061603	6.94315415590156e-05
MFAP3L	0.468293847625454	0.780200392390765	-0.0045904483907074
TMEM177	0.470537147007605	0.780200392390765	0.004601710012945
IL1RAPL1	0.470584173203983	0.780200392390765	0.0047466400295374
NFAM1	0.471905009341198	0.780200392390765	0.0048104607335874
IL1RN	0.4723044397463	0.780200392390765	-0.0057555148836233
PROSER2	0.4723044397463	0.780200392390765	-0.0073131499801131
ALOX5	0.472328250759407	0.780200392390765	0.0035186518715825
AMZ2	0.472328250759407	0.780200392390765	0.0044147101029799
ARHGAP30	0.472328250759407	0.780200392390765	-0.0036460773151965
ARHGAP9	0.472328250759407	0.780200392390765	-0.0047836657646332
ARHGEF7	0.472328250759407	0.780200392390765	0.0033048425245467
ATP6V0A2	0.472328250759407	0.780200392390765	-0.0051982643013592
BAG2	0.472328250759407	0.780200392390765	0.0038946786301285
BIRC3	0.472328250759407	0.780200392390765	0.0035478926410251
C19orf70	0.472328250759407	0.780200392390765	-0.0037379123932495
C2	0.472328250759407	0.780200392390765	0.0044333038134797
CAPN1	0.472328250759407	0.780200392390765	0.0043838168501872
CARD8	0.472328250759407	0.780200392390765	0.0037370149293364
CBS	0.472328250759407	0.780200392390765	0.0055408975758159
CCNL2	0.472328250759407	0.780200392390765	0.0049281431649148
CD44	0.472328250759407	0.780200392390765	-0.0040384317026741
DNAH11	0.472328250759407	0.780200392390765	0.0039281246946721
ENPEP	0.472328250759407	0.780200392390765	-0.0066163917952166
EPHB4	0.472328250759407	0.780200392390765	0.0067834420179418
EXT2	0.472328250759407	0.780200392390765	-0.0048987131462392
FTH1	0.472328250759407	0.780200392390765	0.0040305942582846
GABRA2	0.472328250759407	0.780200392390765	0.0016532727285543
GDE1	0.472328250759407	0.780200392390765	-0.0036310002574172
GHDC	0.472328250759407	0.780200392390765	-0.0054114954373415
GJA1	0.472328250759407	0.780200392390765	-0.0023462548469311
GOLGA7	0.472328250759407	0.780200392390765	-0.0042041079473185
GOSR1	0.472328250759407	0.780200392390765	-0.0029695956677878
GTF3A	0.472328250759407	0.780200392390765	-0.0027777147706532
H1-4	0.472328250759407	0.780200392390765	0.01044872468739
HDAC3	0.472328250759407	0.780200392390765	0.0065899521942202
HIST1H2BC	0.472328250759407	0.780200392390765	0.0073689590709315
INA	0.472328250759407	0.780200392390765	0.0013366334365807
INO80	0.472328250759407	0.780200392390765	0.0010757656807153
MAPK12	0.472328250759407	0.780200392390765	0.0047493563144232
MDH2	0.472328250759407	0.780200392390765	0.0027987184037492
MED8	0.472328250759407	0.780200392390765	0.0066518876077503
MRPL3	0.472328250759407	0.780200392390765	0.0031091235278164
MRRF	0.472328250759407	0.780200392390765	0.005443636739505
NIPSNAP3A	0.472328250759407	0.780200392390765	0.0033520322488156
NIPSNAP3B	0.472328250759407	0.780200392390765	0.0076020061045884
NOC4L	0.472328250759407	0.780200392390765	0.0052931981940204
NR2F1	0.472328250759407	0.780200392390765	0.0049163129697865
NUP133	0.472328250759407	0.780200392390765	-0.0043817090874664
OTUB1	0.472328250759407	0.780200392390765	0.0041584705880572
PCDHGB7	0.472328250759407	0.780200392390765	0.005749619264994
PHF10	0.472328250759407	0.780200392390765	0.0048870272408142
PKNOX1	0.472328250759407	0.780200392390765	0.0038430966452511
PLCE1	0.472328250759407	0.780200392390765	-0.0041379346594436
PLEK	0.472328250759407	0.780200392390765	-0.0029963067825826
PRKCD	0.472328250759407	0.780200392390765	-0.0030583285253989
PRKCI	0.472328250759407	0.780200392390765	0.0041759213194238
REPS1	0.472328250759407	0.780200392390765	0.0044024132291061
RNF10	0.472328250759407	0.780200392390765	-0.0026316937713029
SCAF4	0.472328250759407	0.780200392390765	0.0045752530448276
SDAD1	0.472328250759407	0.780200392390765	-0.0045392635120982
SEC14L4	0.472328250759407	0.780200392390765	-0.0031079692641466
SH3BGRL3	0.472328250759407	0.780200392390765	-0.0034059332307792
SIK2	0.472328250759407	0.780200392390765	0.0043847928592836
SMARCA5	0.472328250759407	0.780200392390765	0.0043374028552681
SYK	0.472328250759407	0.780200392390765	0.002685265921285
TBC1D8B	0.472328250759407	0.780200392390765	-0.0050395864328374
TFIP11	0.472328250759407	0.780200392390765	-0.004498349099741
TMCC2	0.472328250759407	0.780200392390765	0.0022125478446041
TSC1	0.472328250759407	0.780200392390765	0.0037762328200382
USP36	0.472328250759407	0.780200392390765	0.0009900035523126
WSB2	0.472328250759407	0.780200392390765	0.0065864618599403
XRCC6	0.472328250759407	0.780200392390765	0.0035498320538121
ZNF134	0.472328250759407	0.780200392390765	0.0059491053349353
ZNF22	0.472328250759407	0.780200392390765	0.0152976530061187
ZNF460	0.472328250759407	0.780200392390765	0.003391187569233
SLC38A9	0.47309337681292	0.781345855781617	0.0028061624857276
RGS18	0.474490037523448	0.78353383657689	-0.0060648118274245
CCDC84	0.474835336326902	0.783866571265277	0.0053530169254709
SAC3D1	0.474835336326902	0.783866571265277	0.0046140653207478
MIS18A	0.476424320814264	0.785840070698352	0.0037469843934284
