gene	p_value	fold_change	fdr
TMEM44	0.20706487486779482	0.7895173374509351	0.47296635450316404
RUBCN	0.932465393809177	1.0276927263160318	0.9798780111130464
AMT	0.32978342614660505	1.3197091057149644	0.6022709483191904
TCTA	0.047482811302670444	0.7446394814772084	0.20360070232635427
NICN1	1.0	nan	1.0
UCN2	0.5175386546184529	0.44496392446241106	0.7525174358878881
DCAF1	0.00989207379160602	1.499403738417679	0.07982389128256333
MANF	0.3071195805444386	0.9796553438879768	0.580821752424642
CCDC39	1.0	nan	1.0
STXBP5L	0.25869388924770936	1.0353358109072341	0.5320875725063435
EAF2	0.6920105252800894	0.9846017277705694	0.8571349943782631
ILDR1	0.7844412056466893	1.1402850253256613	0.9086960430456267
TM4SF19	0.923137132892138	0.6462703648619974	0.9754330624307181
MUC4	0.550469694502893	1.4893523058310218	0.7746190835817558
SLIT2	0.3257188299930522	0.3885607535147721	0.5991821174422769
EIF2B5	0.034439517802101895	1.1675574533866981	0.16853341372235733
AHSG	0.4832441305485221	1.0861888573337992	0.7275169202617617
ECE2	0.4342413031677246	0.8290624293998041	0.690812393241221
VWA5B2	0.15604388233254116	0.809391621104225	0.40494403515247934
DGKQ	0.6155941844001098	1.1109219570341524	0.814838029987308
FIP1L1	0.003130445762129008	1.4389030594631187	0.03929389539553634
SLC26A1	0.23958161725731716	1.649391126194052	0.5119945536544517
LYAR	0.011234261645462386	1.3661142543129605	0.08599911330782387
CENPC	0.006645033982404174	1.544249160396273	0.06305620968465836
EPHA5	0.11851673962904592	1.480814946857872	0.34544116981023376
CORIN	0.889709870158777	0.7991712769129443	0.9579196472805355
ATP10D	0.20149864877545898	0.7823735707033868	0.4658733414714477
OCIAD2	0.003130445762129008	0.26871806187478725	0.03929389539553634
SLC10A4	0.07326645746330472	0.2937465829273402	0.2633891580398446
SLC10A6	0.2526084879905617	1.7325667121965689	0.525047923830052
SCD5	0.04841350704081135	1.4321364670574155	0.2058199195575117
PLAC8	0.5839710510411974	1.5788684824371477	0.794648933816914
ENOPH1	0.5891910241235689	0.9919455157870735	0.7974530119170147
CABS1	0.5110864497053795	0.0	0.7470757145681832
GC	0.17876042378740054	4.378201788354573	0.4367389754365707
TRMT10A	0.705807030527366	0.9946605567465273	0.8674695121024194
KLHL8	0.5131565198060334	1.1535014753678439	0.7484834021456213
SNCA	0.06902641141264595	0.3404594261604712	0.2543283367950176
PYURF	1.0	nan	1.0
TBCK	0.06729675715538888	1.2909736404097794	0.25128104727981593
CAMK2D	0.03515877299765275	0.6191924092954573	0.17070806145641554
CISD2	0.9789551953030096	1.0003844378630806	0.9995469932733548
DDIT4L	2.6422267397933874e-06	0.06550467223297561	0.0003818320184047986
ANK2	0.33720715027685083	0.7303643791190645	0.6089961173429042
TIFA	0.05228275276460131	0.5785585990501643	0.21549418519195893
FABP2	0.7336104739195203	0.53740526038877	0.8816085749870145
CCNA2	0.23958161725731716	1.2815559858550498	0.5119945536544517
METTL14	0.09593531912331656	1.2827165811295538	0.30667874473547885
USP53	0.06779389359264243	0.6384047774485382	0.25159894130607996
SETD7	0.6522196252659294	0.9396040720447859	0.8351719326477018
NAF1	0.47001517723443464	1.0993462721176555	0.7172917560880914
MARCHF1	0.007209830569348976	1.73184522614187	0.0661605925876614
SFRP2	0.1448531055366745	0.626102245035718	0.3871543330389362
RPS3A	0.5787717926603946	1.2708405167962975	0.7914424159819365
RNF175	0.061887482787233834	0.4938928356197718	0.23750089938072647
PDGFC	0.41125038121537827	0.7723453637808387	0.6728723072122063
CBR4	0.05031853034439451	1.4803800429260485	0.21102793485815963
GLRA3	0.030697238298444566	0.9522972960106021	0.1580519135600795
CYP4V2	0.0004541473693957088	0.5150011112940522	0.011478589919933464
ROPN1L	0.03235297246321022	0.16667900467166327	0.16228779059380835
NDUFS6	0.5633003663620569	0.9378905965528007	0.7810047777647648
MARCHF6	0.10591046076806271	1.257197927928953	0.3239080666882383
NKD2	0.9294034877195546	0.8000684257582545	0.9784795451796761
CDH18	0.10821362342512682	2.380293229099293	0.3286699573679175
ADAMTS16	0.18134146691964503	1.260462673676571	0.4400698483052324
SRD5A1	0.46069606126284657	0.7650207035074091	0.7111308713917175
MYO10	0.27537135803204016	1.1269046884091982	0.549552517278574
OTULINL	0.7715543658109477	1.0599018867930212	0.9031842505050118
RPL37	2.7670613249341927e-05	1.439396405551178	0.0018775354101193261
SKP2	0.7314370374687333	1.0344249740778384	0.8813726316040551
OSMR	1.7888921663615482e-05	0.19778214229261418	0.0013936426996456984
UGT3A1	0.7357653436367844	0.4772224679345422	0.8836945497751199
PLK2	0.0007827496823508049	0.35395733016598513	0.016501374428266245
SHISAL2B	0.7784595671656758	0.584846925526644	0.9069006742771313
GZMA	0.057460402153938904	0.35686956286509347	0.22771255456902187
PIK3R1	0.0047445310340332985	1.8583229265536372	0.050979583545354056
HAPLN1	0.838232728270327	1.366820604386035	0.9370841962256738
LHFPL2	0.5787717926603946	0.9136973190101165	0.7914424159819365
SSBP2	0.019089096540951984	0.7040275493834407	0.11782709051736616
BHMT	0.6794309849675713	0.4867072344633818	0.8524788598487936
ANKRD31	0.032483189514446405	2.062537424470614	0.1628115596235067
IQGAP2	0.7314370374687333	1.0539517736525204	0.8813726316040551
CRHBP	0.7485511656250495	0.47090031545529626	0.8905455177703477
RASA1	0.7428328146704418	1.0647678048492726	0.8872326302639568
LIX1	0.6698270635743053	1.097006552911484	0.8451653639014268
GIN1	0.0393216140112074	1.2519967764873254	0.18307857226910165
PPIP5K2	0.5735934576790327	1.1909328656116205	0.7880613794413068
PAM	0.01699160699234814	0.6838844393066085	0.110198051377918
BDP1	0.40691028300231896	1.224167053335403	0.6693212761766357
GTF2H2	0.8322173369108632	0.8841988843460113	0.9341276582045269
SLC30A5	0.1448531055366745	0.8738033084730041	0.3871543330389362
BTF3	0.08669308709295395	1.2800379509490172	0.29016740306872546
FBXL17	0.5379476761145676	0.9172723902500654	0.7659937913896111
SPATA9	0.07815117058216271	1.5042724460367294	0.27343144131626923
TSLP	0.03681855387340906	0.2918394970384405	0.1763699671482136
TNFAIP8	0.047482811302670444	0.5310605994279417	0.20360070232635427
FEM1C	0.5787717926603946	0.9013226403654153	0.7914424159819365
COMMD10	0.3983089443904342	0.8453734700403881	0.6621344069419836
ATG12	0.7144498574562824	0.9777687970783313	0.8715846276262974
MEGF10	0.0047445310340332985	0.3305227586017466	0.050979583545354056
ADAMTS19	0.17374057478188865	1.6452727161412917	0.4292720988248413
YIPF5	0.13221225636322695	0.8592426022374094	0.3681291697620605
ARHGAP26	0.12620636209424038	0.71368544037375	0.3577209605101837
CXCL14	0.0003699001923910926	0.11178454478992476	0.009960996503777773
LECT2	0.27303231006821915	0.0	0.5469541313460473
SLC25A48	0.006462460322541664	5.22575793733588	0.06184661592887517
DDX46	0.012414939947228592	1.503559475876255	0.09153513961409272
IL9	0.0013690313945389507	11.647553918990004	0.023294934862991175
TIMD4	0.009531218662944619	0.2117296783949827	0.07835041944943265
RNF145	0.25544043867616417	0.8492134912205136	0.5287854504733148
C1QTNF2	0.0027626381979292225	0.45883084638934457	0.036217190745754
GABRA6	0.6843375343183304	0.28595360664115577	0.8562295572852892
GABRB2	0.2689360045947221	0.25852404446170413	0.5421390163968357
FBXO38	0.17522932953663287	1.2389160824404595	0.430534255348215
SPINK7	0.15036940104356347	3.021625355886786	0.3971321332527483
PCYOX1L	0.8442574920845543	0.9775381993244721	0.9397682473483093
GLRA1	0.7231535799831391	1.1558699070434257	0.8784723277099655
TNIP1	0.680885768260498	0.9434516685651352	0.8524788598487936
G3BP1	0.2426990549382874	1.1415376609989663	0.5141026976655162
ZNF300	0.00989207379160602	1.7009329599625431	0.07982389128256333
N4BP3	0.7031992593357959	0.8504349974118036	0.8644889394432074
NHP2	0.8475550398583394	1.004547716148276	0.9406181533332292
RMND5B	0.737128012448743	1.0252590552762308	0.8837981884587756
BOD1	0.5581860085814756	1.0154175664539618	0.7798314960250714
CPLX2	0.7715543658109477	0.4045300409032626	0.9031842505050118
TENM2	0.5633003663620569	0.5829060267137338	0.7810047777647648
KCNMB1	0.05534278110072434	0.561273376652356	0.2228188407098708
FAM50B	0.0002105413766209962	0.2792662857587294	0.007207520435464881
MYLK4	0.9784886003215687	1.054899762770138	0.9995469932733548
FAM217A	0.5311519620869021	0.6638658617034019	0.763094417321496
TBC1D7	0.27878906591841945	1.2838398109365377	0.5528761582758851
FARS2	0.680885768260498	0.9327290052644627	0.8524788598487936
GFOD1	0.8357556245814166	0.7155536246779679	0.9352538706006265
CDKAL1	0.00824122781841993	1.4664600526884646	0.0714352947941885
PSD2	0.9369215669136052	0.8131037024467267	0.9813468066416654
LRRTM2	0.20426859643060066	1.265584059271015	0.4695821249578265
ZMAT2	0.47943302660233056	1.084993751663205	0.7248160538738796
GFRA3	0.5279625751604108	1.2388359540771456	0.7596399406457517
KLHL3	0.27537135803204016	1.2013451747136021	0.549552517278574
DCDC2	0.0010874862498076922	0.22502449786642867	0.019977071621082344
SLC17A4	0.5203926742275509	0.7549729721452306	0.7549661825275321
H2BC1	0.7333210247950701	0.0	0.8813726316040551
TRIM7	0.23649125419540548	1.240353992659674	0.5086940044509967
TRIM41	0.6533672982152271	0.906458992120918	0.8351719326477018
HIGD2A	0.6155941844001098	0.9210526653266498	0.814838029987308
FAM193B	0.7314370374687333	1.0621954418991897	0.8813726316040551
PLA2G7	0.5329438027014509	1.565463427621502	0.763094417321496
TNFRSF21	0.11298344783589202	1.2416942611448136	0.3367269601670768
RNF44	0.31819683041169516	1.2592865221013785	0.5916647260073937
MMUT	0.3071195805444386	1.3029676522921616	0.580821752424642
RASGEF1C	0.005104183428730388	2.494639291714974	0.053355768354110975
DOK3	0.34894113452148046	0.8044674895239828	0.6194490451637422
ABT1	0.2822342211189929	1.1395740373063754	0.5565066654464801
PPP1R18	0.35290688228293726	0.8784306213366779	0.6233908919005585
DAAM2	0.025007671687552628	2.509358270385117	0.13887363822735665
PRIM2	0.14704293205745217	1.311220076776982	0.39036176507917925
MLIP	0.0337322282797359	2.026968325076184	0.1671250493493013
HMGCLL1	0.6887108520087778	0.5658977988657824	0.8570863075988463
LGSN	0.5224691109866895	1.4423199150661683	0.7558009136706464
FGD2	0.29628954046607225	1.7813067389125974	0.5696373321640403
SCUBE3	0.0007716349586496752	2.737105510277115	0.016468911501116134
ANO7	0.0006990181082397055	0.4461546756213516	0.015387339310564959
CRIP3	0.3856053411460773	1.3680354039238687	0.6519509433988023
TTBK1	0.05129316453468054	1.3262305862450767	0.213363134798865
TCTE1	0.6030522122459763	0.9631904141997512	0.8083530683504374
RPL7L1	0.011234261645462386	1.2857105160969358	0.08599911330782387
NFKBIE	0.15835511427652396	0.8250638121339131	0.4079777719609248
CYP39A1	0.06779389359264243	0.42706339207702715	0.25159894130607996
TPBG	0.9309278478807853	0.46121907846138943	0.9784795451796761
IRAK1BP1	0.4297296371120948	1.2421172271459078	0.6864578314208983
PHIP	0.3107845423157232	1.2790972584710605	0.5837273553113228
PRSS35	0.013697610456825928	1.5820899194261047	0.09730186249837586
MMS22L	0.25869388924770936	1.411924391092683	0.5320875725063435
FAXC	0.0024962263560313713	1.6280410036174697	0.03382681542307078
GABRR1	0.5450718113437752	0.21892429171129077	0.7714601969207665
PNRC1	0.010411808839583852	1.3714842661095288	0.08229709582574476
PM20D2	0.06303512844503789	1.4903827600160078	0.2404428806353037
RARS2	0.8181233791346252	1.0277718367379933	0.9263331858899305
SCML4	0.022585571242331695	0.3050821133768586	0.13091652735619205
TBC1D32	0.18542744473419037	1.5202663846312239	0.4449647555156494
CLVS2	0.05858168724651631	2.038530664045293	0.23027672113412287
GPR6	0.6419173643674394	0.0866151493863383	0.8294917198994679
RNF217	0.476084068264806	1.0196790288269975	0.722117418181319
RSPO3	0.7086574765189602	0.7994751911990885	0.8682938941036528
ARHGAP18	0.004224006991308763	0.5126241710604202	0.04740051947389816
TAAR2	0.5348685769009791	0.0	0.7643060349533796
TAAR6	0.07012691540596995	1.6820247182842603	0.25648776029217096
TAAR8	0.19440333697696754	2.0272672256107924	0.45762864614660187
ABRACL	0.5250531545877261	0.8244419646359444	0.7579519040338755
TAAR1	0.560427468077485	0.0	0.7807246100970028
SLC18B1	0.00824122781841993	0.5713964832502809	0.0714352947941885
MTFR2	0.34894113452148046	1.2976483868531845	0.6194490451637422
SLC2A12	0.7144498574562824	0.9613754968136522	0.8715846276262974
SHPRH	0.047281943625575466	1.719394775344019	0.20360070232635427
AIG1	0.3295209203588092	0.8607133198613927	0.6022709483191904
DYNLT1	0.5684362480289417	1.048027826571677	0.7850781798669216
TIAM2	0.6057394318855074	0.8648476422094743	0.8090914545279433
TMEM181	0.9669349818332705	0.9801405307991237	0.9953263085795032
PNLDC1	0.21484852184713654	0.4730239885510498	0.48299125492678946
WTAP	0.8890947219291804	0.8983111025181623	0.9575294220526405
ZMYM4	0.5944315041066967	1.0998463193416552	0.801565838324943
VIP	0.41194298221611314	0.3707195216277963	0.6728723072122063
ARMT1	0.9609274059017214	1.0552689853236985	0.992434081894462
SLC22A3	0.010653674290555413	3.324401093450744	0.08361701144294273
VWDE	0.127163615639283	0.7273771862147587	0.3602176279615841
GNA12	0.00824122781841993	0.6288517449615717	0.0714352947941885
C7orf50	0.003534649950843401	0.6195243765401541	0.04229738193389154
SDK1	0.41561664429622236	0.8100585513515013	0.6755893654743528
CCZ1B	0.34109122825643073	0.8545420498003999	0.6130445307246265
RBAK	0.18387088308837418	0.7645919361563246	0.4431393619027386
CREB5	0.8771915319695551	1.1461227287747195	0.9518578981838616
FERD3L	0.3488880459239807	0.0	0.6194490451637422
EGFR	0.22439955050962548	0.23616010928880202	0.49379378015781933
CDCA5	0.1448531055366745	1.500888122987829	0.3871543330389362
IGFBP3	0.014730560572802679	0.23989834913613223	0.10114771207969804
PURB	0.2334279188547616	0.8428688151445444	0.5043972071498107
IGFBP1	0.9849671803936887	0.7979389904981795	1.0
SSC4D	0.00027463577518214283	0.4114695827790664	0.008305319265132822
MDH2	0.27537135803204016	0.8573882430924674	0.549552517278574
POMZP3	0.36496675082821073	1.1676283267701488	0.6342193464226967
NIPSNAP2	0.03168072186256112	0.2922132783759825	0.16061803577400766
CCT6A	0.6209339451211492	0.49882426552905357	0.8161991747735367
PSPH	0.0415805933495771	0.3569429054159889	0.18768769973792182
TRIM50	0.8081329925573689	0.9729964211039291	0.9207562420921802
ZNF92	0.9549219503047697	1.0344637326943555	0.989308129000142
ATXN7L1	0.5530933713202311	0.8994614393918098	0.7757157069538668
TMEM168	0.34894113452148046	0.8194295002363	0.6194490451637422
ASB15	0.5178694488473988	0.22446549759325088	0.7525174358878881
SLC12A9	0.1426872038247902	0.8025721920734459	0.3846235875846651
GIGYF1	0.8298689852229656	1.1559515894894161	0.9328019094677569
TRIM4	0.1405451061898492	0.760770885039135	0.3816754275254677
MEPCE	0.6102738364201088	1.0579830439603954	0.8116547700765125
ZAN	0.9268350486762486	0.3797144740914168	0.977216057170151
TMEM209	0.028487626081077456	0.6077288107386838	0.15039019780838742
AGBL3	0.22498786592821074	0.7981747381715824	0.49474332557636863
STRA8	0.6746785277673764	0.7057504367352243	0.8491076289317071
ZC3HAV1L	0.21851477160142624	0.6429985543700655	0.48609907652016454
TMEM140	0.00989207379160602	0.6137005217727322	0.07982389128256333
TLK2	0.005024602725699264	1.4157035182409967	0.052756935219197325
EPHA1	0.03647242086011494	0.5408316811186873	0.17561752797381178
NOM1	0.2892069256027823	0.8226106390380452	0.5629795690063004
CNPY1	0.3728742826125352	0.24421388667198723	0.6415352672428567
NCAPG2	0.7257601700947548	0.907719736016159	0.8786391968890039
ASB10	0.6803528251349822	1.1544574666525882	0.8524788598487936
NLGN4X	0.6049731272721461	0.814452759053815	0.8083530683504374
SHROOM2	0.0017040700576368714	0.3532662219418954	0.02688312521760301
RAB19	0.5249647743380101	0.7307466999113907	0.7579519040338755
LUC7L2	0.45147673630131696	1.0530842338589925	0.7039705209554592
DENND2A	0.0046095458740605996	0.44836022074000015	0.05009375025364019
CLTRN	0.15604388233254116	1.1731615238497912	0.40494403515247934
SH3KBP1	0.6209339451211492	1.023106775009629	0.8161991747735367
TMEM47	0.42000897997304243	0.7626389570993836	0.6786028846863246
LANCL3	0.003416980904582231	0.23396189867600622	0.04161964701470728
SYTL5	0.0021454771710413202	0.18470092619597842	0.03093376110052036
CASK	0.12620636209424038	1.174907444131789	0.3577209605101837
KDM6A	0.9369215669136052	1.0387044452684808	0.9813468066416654
SPIN2A	0.39563813171491946	0.7226758114199139	0.6604784366397831
MSN	7.964735213175018e-07	0.2916063840023037	0.000186148644840267
AKAP4	0.4984994524239623	0.3803729456384323	0.7371903087359479
CCNB3	0.00011902743759850345	2.2700538708434403	0.005017031016829392
HDAC8	0.009967069325789623	1.358269283223893	0.08025801335879343
SLC16A2	0.35290688228293726	1.0723347733730157	0.6233908919005585
DIPK2B	0.6262928935859023	0.9019567224152711	0.8194312508448902
ZNF157	0.05964155417356288	1.507267473247571	0.23212875453530407
ZNF182	0.15187675322668384	1.3048035437184173	0.3986106772957648
CHST7	0.014730560572802679	0.47769785516659247	0.10114771207969804
KRBOX4	0.8082577376307565	1.0097896257374201	0.9207562420921802
NDUFB11	0.3295209203588092	1.0954108171383927	0.6022709483191904
ZNF41	0.3071195805444386	1.1718431582778939	0.580821752424642
RAB41	0.5787717926603946	1.1562117252071376	0.7914424159819365
ZMYM3	1.0	1.0191824120038324	1.0
TAF1	0.23039155870946673	1.233440551998411	0.5010387820710988
GPR174	0.053626878804416696	0.17360506694616454	0.2192679141784908
NONO	0.02091728034340255	1.2870914414625851	0.12479830891300146
CCDC120	0.0009762627739477544	2.13557383323589	0.018820397732795254
LPAR4	0.0009113553965616492	3.8376097697020928	0.018161164549920797
EBP	0.5996922763868605	1.0024363096702273	0.8052755344218795
AWAT2	0.5029572628924541	0.5793822486234272	0.7411079327198584
OGT	0.4560738613070551	1.432754114649932	0.707409608226453
SNX12	0.04477615777788309	1.2064107873065761	0.19676356613117565
ITGB1BP2	0.11515104268035346	1.4916094682866652	0.340187950839852
IL2RG	0.23958161725731716	0.6343740542970444	0.5119945536544517
GCNA	0.15298071241518488	1.3439654491512258	0.4006194310045463
ZNF711	0.0001836270805674994	2.203929735908353	0.006578470445648811
CPXCR1	0.9849397619856165	0.46950541037643434	1.0
DIAPH2	0.16784739346864264	1.1679014823758123	0.4219274421468121
NXF3	0.16434431620816592	0.5848450677033513	0.4180954128385907
RIPPLY1	0.5107903775683388	1.4697651429934895	0.7470757145681832
PRPS1	0.11480587625308594	1.4124981633039095	0.33969835000737264
RADX	0.007209830569348976	2.2452239560863596	0.0661605925876614
FRMPD3	0.00043609652968112504	2.5152417247168786	0.011110049398789923
HTR2C	0.7140903737384422	0.30857612370290527	0.8715846276262974
DOCK11	0.009394310191459622	1.5430089941931555	0.07735697530862205
IGSF1	0.1702828424741421	0.3108169396932799	0.4242727679491951
ARHGAP36	0.14925680526681823	1.0220546631774186	0.3943037371624527
GPC3	0.47001517723443464	0.30068814529421883	0.7172917560880914
GPR119	0.30859909464892743	0.0	0.5824034952446262
RBMX	0.012110464033376839	1.465292998050663	0.09011918027352867
MCPH1	0.03515877299765275	1.3867674483555328	0.17070806145641554
MFHAS1	0.90699364933795	1.020818219744686	0.9665782918045898
FBXO25	0.026126647464104112	1.4795676348376694	0.14257813869788266
FATE1	0.002149507066903862	0.01387977830381504	0.030968278754609595
MAGEA4	0.8017632194862718	0.03765560712566545	0.9175540749664256
NSDHL	0.5379476761145676	1.0500463380670062	0.7659937913896111
ZNF185	0.3071195805444386	0.742012643618812	0.580821752424642
CETN2	0.09277473525368607	0.6789774587848207	0.30192857367844783
RPL10	0.025562144631039337	1.3652418958385164	0.14079632237713288
CSGALNACT1	0.20230820303916885	0.725981258441201	0.46717450496883456
ATP6V1B2	0.8712497186161992	0.9157209566521263	0.9492735783092526
CCDC25	0.40259644215496143	1.1354163721310608	0.6657541270471327
HMBOX1	0.08969439397832257	1.4187504398309903	0.2959227208789865
CHRNB3	0.035231798669865186	0.06666447216827415	0.17101876426133789
CHRNA6	0.0003506921954593309	0.11988170589411422	0.0096773743195196
GNRH1	0.6102738364201088	1.1087137119514516	0.8116547700765125
BIN3	0.9789551953030096	1.004595918445533	0.9995469932733548
DOK2	0.41125038121537827	0.645955292762983	0.6728723072122063
SLC25A37	0.7889349830171634	0.9168460924458778	0.9086960430456267
CHMP7	0.10764648309271344	1.2701394415746068	0.327366356855929
DOCK5	0.6753480306811428	0.6286105251044589	0.8491076289317071
STAR	0.69723955942095	0.8630676850565633	0.8609563398582734
PLPBP	0.06779389359264243	0.8735710374306657	0.25159894130607996
ERLIN2	0.33335036964274106	0.8593542987025451	0.605134415309839
SNTG1	0.47001517723443464	1.205000129692582	0.7172917560880914
PXDNL	0.8122650234744453	0.8571063470448776	0.9228223704851901
ST18	0.6920105252800894	0.7632047033421953	0.8571349943782631
RGS20	0.001761909086717808	0.29558657634977753	0.027475041944526213
TACC1	0.29273449215624125	0.8234807016640565	0.5664680232045184
GOLGA7	0.32194412623143653	0.870701024984101	0.5955288195807306
PLPP5	0.8322174326827033	0.9490374228959992	0.9341276582045269
GINS4	0.7031992593357959	0.8344130703182602	0.8644889394432074
NSD3	0.5787717926603946	1.1407656914726905	0.7914424159819365
DNAJC5B	0.3903447191708306	0.7998516917613596	0.6552843727055471
CRH	0.05907701762579995	0.11249466274075363	0.23207865131230934
TRIM55	0.2386976582016218	0.49326705154869943	0.5119945536544517
ADHFE1	0.20706487486779482	1.5262219554019791	0.47296635450316404
MRPS28	0.7144498574562824	1.0641104008448277	0.8715846276262974
PMP2	0.00964049215881269	1.8931279695571055	0.07873345861021701
LACTB2	0.8239914673127718	0.941342307894832	0.9295067612738698
PRDM14	0.27402776602477086	1.4551369146428224	0.5487221957494116
TERF1	0.038158334010644265	1.2507723487171638	0.17978482358275424
RPL7	0.0005543262312124545	1.6418720679047587	0.013266687589232587
SLC26A7	0.47608381268794453	0.6538329527163557	0.722117418181319
PSKH2	0.12774893565649847	0.0	0.3611664392206896
ATP6V0D2	0.3734910346373418	0.5310189255224399	0.641631119822016
SYBU	0.16305156412356192	1.2456971604650924	0.41521780473811554
DPYS	0.7000909414715812	1.0490755196971426	0.8636401416003197
MTDH	0.9969932729397027	1.0113455726479355	1.0
LRP12	0.10161200814407882	1.257650332322233	0.3176906566763924
EBAG9	0.42000897997304243	1.162372560074187	0.6786028846863246
RSPO2	0.2309312335133199	0.29957982193128146	0.5017513120211935
POLR2K	0.4378370407132128	1.090577054373425	0.6932663949265498
MAL2	0.36330580169635784	0.17109275914355837	0.6339102627356731
EIF3H	0.001945618743475989	1.6029338040209231	0.029348612297007127
UTP23	0.09434492142118811	1.2868090140987671	0.30426638968049613
NDUFB9	0.3071195805444386	1.1961862594728239	0.580821752424642
TATDN1	0.01620797440907278	1.6720176914268314	0.1074143061064357
FAM83A	0.8745075891942503	1.2978248854591188	0.9518411311379268
GSDMC	0.3653422556014635	6.516118982684309	0.6343070048281655
FAM135B	0.018225787879972186	1.4205180172825598	0.11478123431661791
ZNF7	0.07966235131120869	1.3053681673565916	0.27681557905423204
ARHGAP39	0.3295209203588092	1.236622623289739	0.6022709483191904
SLC39A4	0.0042610053504335	0.36317343911838307	0.047759083652490576
NAPRT	0.8534671966360218	1.092100609164618	0.9441165529627872
VLDLR	0.21561243966965812	0.7110818307392139	0.48299125492678946
AK3	0.5230041714164845	0.8818256267790904	0.7558009136706464
UHRF2	0.8239914673127718	1.0154154046992703	0.9295067612738698
NFIB	0.20988756057059912	1.3607588194620863	0.47602508795519494
CER1	0.10738394273603355	0.31213708510164984	0.327366356855929
PLIN2	0.21273672487123652	0.8474163335378877	0.4797282833278593
IFNA5	0.37623661099045347	0.31014683184952835	0.6453325435046003
HAUS6	0.6698270635743053	1.0794322076068743	0.8451653639014268
CDKN2B	0.04935869536860831	1.122577766628552	0.2082017517876836
IFNA16	0.786815451722176	0.0	0.9086960430456267
CDKN2A	0.04642925760482126	1.2330696748806054	0.2015892028972191
C9orf72	0.21851477160142624	0.7677882409870691	0.48609907652016454
IFNK	0.3895510310039343	0.9312762973352032	0.6547426534948836
ZCCHC7	0.11118283365496999	1.396281238527003	0.3333548026484379
FBXO10	0.006465292531997463	1.436373534418904	0.06184661592887517
SIGMAR1	0.5480226443199718	1.1343073349202708	0.7721506906535714
CEP78	0.4378370407132128	1.0965690295233315	0.6932663949265498
NTRK2	0.03235297246321022	1.8788507376596049	0.16228779059380835
IDNK	0.6155941844001098	0.8600270160392892	0.814838029987308
SHC3	0.25544043867616417	1.0685593111724612	0.5287854504733148
AUH	0.40259644215496143	0.9116455138591021	0.6657541270471327
MFSD14B	0.34500256978567745	0.897198629639678	0.6167927841337183
AOPEP	0.002853809239012316	0.5331315118353452	0.036877448944533896
PLPPR1	0.0008432232726118832	2.355209333284183	0.017220129205842028
OR13C4	0.12876965556207765	2.927627170271094	0.36243508020304666
ZNF462	0.004882860929104504	1.735290617548796	0.05187286209252378
INIP	0.0754537658266707	1.2851633759093795	0.2687516916020137
UGCG	0.14704293205745217	0.695793548650603	0.39036176507917925
ACTL7B	0.07520622168589512	1.8393454483741165	0.2687516916020137
SNX30	0.06779389359264243	1.503706746174619	0.25159894130607996
STOM	0.0011675194064354336	0.46841652004737916	0.020811967874980408
GSN	0.20988756057059912	0.7657797178197339	0.47602508795519494
MRRF	0.6753480306811428	1.0697617484150865	0.8491076289317071
NR6A1	0.13221225636322695	1.3710664067571534	0.3681291697620605
CRB2	0.01068015074053328	0.27449781892784036	0.08361701144294273
OR5C1	0.2133311681996849	0.0	0.48061443465067166
ALAD	0.5944315041066967	0.9015144441624321	0.801565838324943
ASTN2	0.0008432232726118832	2.0692161936923754	0.017220129205842028
WDR31	0.6209339451211492	0.8537253867620693	0.8161991747735367
POLE3	0.5787717926603946	1.1716115170444497	0.7914424159819365
SURF4	0.42887147273464066	0.9471642828758727	0.6864578314208983
GBGT1	0.1426872038247902	0.6635876067054408	0.3846235875846651
SURF1	1.0	1.005873064163463	1.0
SURF2	0.40691028300231896	1.1522310829107523	0.6693212761766357
SURF6	0.08818393679727381	1.2303581825202021	0.2930846396610236
MED22	0.42000897997304243	1.1684705731249774	0.6786028846863246
REXO4	0.25869388924770936	1.1991315932697622	0.5320875725063435
RPL7A	0.006828984857292747	1.6407689780011472	0.06425423078201242
GTF3C5	0.001049264749439948	1.6265540361154052	0.01957007977502232
ASB6	0.7485511656250495	1.0116320023237444	0.8905455177703477
PTGES2	0.022887445069077375	1.3670941857110945	0.131576745400153
NTMT1	0.9729443543493346	1.0730191503804682	0.9975525114919439
CIZ1	0.06419943576324418	1.361524017390034	0.2433152189057008
SLC25A25	0.7088169584003935	1.1091728184182634	0.8682938941036528
SH3GLB2	0.5480226443199718	0.9794228739611267	0.7721506906535714
MIGA2	0.7144498574562824	1.0881386268477513	0.8715846276262974
PTGES	0.027881666645532946	0.9887296122876945	0.14872579072036748
LCN2	0.11937547548323262	0.16958565980456072	0.347455398286717
LRSAM1	0.0012093926181962439	1.534994913143357	0.021238415264446284
HMCN2	0.09231451360249225	2.303730776636282	0.30192857367844783
GPR107	0.7542827808242072	1.044877655784301	0.8939044037254011
PAXX	0.7947513859885488	1.0610925995924236	0.9128405829480171
IDI2	0.05537220152549272	4.404274043052495	0.2228898888112062
INPP5E	0.9789551953030096	1.023858999588236	0.9995469932733548
LCN9	0.0696020884810159	1.0501969074457642	0.25587262827032137
SEC16A	0.35290688228293726	1.1508954574359744	0.6233908919005585
DPH7	0.11480587625308594	1.23742681496258	0.33969835000737264
NOTCH1	0.040540757734873534	1.390938210187218	0.18604916952167277
